lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007284,0000191,0000040,0001005,0005190,0005882,0013044,001024,001,000,0256
0012734,0010312,0000631,0002092,0009047,0010149,0019988,001024,001,000,0256
0007053,0000191,0000040,0001006,0005831,0006463,0013356,001024,002,000,0256
0015990,0005713,0000321,0001119,0019487,0015429,0035106,001024,002,000,0256
0007093,0000191,0000040,0001006,0005881,0006502,0013445,001024,003,000,0256
0016250,0005653,0000321,0001112,0019748,0015680,0035477,001024,003,000,0256
0007394,0000231,0000051,0001006,0005270,0005971,0013295,001024,004,000,0256
0016622,0007192,0000381,0002595,0012263,0013675,0025258,001024,004,000,0256
0007545,0000200,0000040,0001006,0006472,0006943,0014377,001024,001,001,0256
0016852,0010461,0000331,0001171,0020920,0016231,0036529,001024,001,001,0256
0007294,0000201,0000040,0001005,0005180,0005871,0013064,001024,002,001,0256
0013175,0038274,0000641,0001195,0009187,0010369,0020398,001024,002,001,0256
0007805,0000200,0000040,0001006,0006853,0007244,0015038,001024,003,001,0256
0016832,0010316,0000331,0001161,0020899,0016251,0036779,001024,003,001,0256
0007294,0000241,0000051,0001005,0005220,0005921,0013144,001024,004,001,0256
0016671,0025811,0000681,0001192,0012213,0013516,0025738,001024,004,001,0256
0007064,0000191,0000040,0001006,0005922,0006482,0013455,001024,001,002,0256
0016220,0005652,0000331,0001169,0019907,0015649,0035617,001024,001,002,0256
0007313,0000200,0000040,0001005,0005189,0005851,0013065,001024,002,002,0256
0013415,0010315,0000621,0001865,0009388,0010710,0020538,001024,002,002,0256
0007104,0000200,0000040,0001006,0005941,0006502,0013515,001024,003,002,0256
0016451,0005711,0000331,0001167,0020158,0015839,0036109,001024,003,002,0256
0007354,0000240,0000051,0001005,0005250,0005921,0013214,001024,004,002,0256
0017353,0007197,0000461,0002957,0012494,0014207,0026239,001024,004,002,0256
