lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000431,0000140,0001013,0013826,0013926,0017803,0000056,001024,000,000,0016,01
0000000,0001983,0000451,0001828,0047639,0031620,0033072,0001191,001024,000,000,0016,01
0000000,0000421,0000081,0001005,0005210,0008406,0005250,0000025,001024,001,000,0016,01
0000000,0002260,0000461,0001880,0020889,0026920,0013385,0001386,001024,001,000,0016,01
0000000,0000631,0000110,0001005,0005320,0008436,0005340,0000027,001024,002,000,0016,01
0000000,0002249,0000642,0001880,0021390,0026961,0013906,0001379,001024,002,000,0016,01
0000000,0000431,0000120,0001011,0010119,0013045,0010058,0000041,001024,003,000,0016,01
0000000,0002253,0000431,0001890,0045115,0028925,0031278,0001402,001024,003,000,0016,01
0000000,0000431,0000140,0001014,0018264,0013916,0017914,0000050,001024,000,001,0016,01
0000000,0001697,0000441,0001667,0046918,0030657,0032742,0000830,001024,000,001,0016,01
0000000,0000481,0000080,0001005,0005290,0008256,0005290,0000023,001024,001,001,0016,01
0000000,0001868,0000531,0001722,0019106,0026340,0011742,0000914,001024,001,001,0016,01
0000000,0000471,0000100,0001005,0005370,0008246,0005320,0000023,001024,002,001,0016,01
0000000,0001886,0000481,0001738,0019747,0026269,0012334,0000930,001024,002,001,0016,01
0000000,0000431,0000120,0001012,0011602,0012915,0010760,0000034,001024,003,001,0016,01
0000000,0001838,0000441,0001711,0042830,0028864,0029075,0000907,001024,003,001,0016,01
0000000,0000310,0000050,0001015,0015409,0022081,0026279,0000058,001024,000,000,0128,01
0000000,0001292,0000421,0001286,0058080,0042049,0041829,0000397,001024,000,000,0128,01
0000000,0000310,0000050,0001005,0005250,0013095,0005440,0000022,001024,001,000,0128,01
0000000,0001462,0000431,0001368,0027031,0034575,0022262,0000437,001024,001,000,0128,01
0000000,0000311,0000050,0001007,0005290,0013085,0005471,0000023,001024,002,000,0128,01
0000000,0001429,0000401,0001420,0027161,0034676,0022292,0000416,001024,002,000,0128,01
0000000,0000310,0000050,0001012,0012834,0017473,0019857,0000038,001024,003,000,0128,01
0000000,0001324,0000421,0001310,0051317,0040026,0038743,0000385,001024,003,000,0128,01
0000000,0000310,0000050,0001014,0014727,0022161,0025859,0000063,001024,000,001,0128,01
0000000,0001330,0000411,0001320,0056767,0041989,0041668,0000590,001024,000,001,0128,01
0000000,0000310,0000050,0001005,0005220,0014077,0005420,0000023,001024,001,001,0128,01
0000000,0001483,0000481,0001397,0025759,0034505,0021380,0000613,001024,001,001,0128,01
0000000,0000311,0000050,0001005,0005260,0014056,0005460,0000023,001024,002,001,0128,01
0000000,0001457,0000431,0001382,0025909,0034485,0021500,0000606,001024,002,001,0128,01
0000000,0000310,0000050,0001013,0012915,0019006,0021170,0000046,001024,003,001,0128,01
0000000,0001370,0000431,0001337,0052970,0040516,0039645,0000590,001024,003,001,0128,01
