tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000283333, 0.000308333, 0.008093333, 0.133506671, 0.207496673, 0.532153308, 0.006850000, 0.007710000, 0.017595001, 0.125524998, 0.192533329, 0.516898334, 0.000061667, 0.000110000, 0.003555000, 0.007038333, 0.015241667, 0.046556666, 0.006616666, 0.007455000, 0.017288333, 0.000035000, 0.000040000, 0.003015000, 0.000021667, 0.000025000, 0.000051667, 1.000000000, 2.000000000, 6.000000000,       100663296,001
001,10.0, 0.000226667, 0.000253333, 0.003671667, 0.132576659, 0.207733333, 0.526735008, 0.006803333, 0.007665000, 0.029941667, 0.124796666, 0.191715002, 0.511428356, 0.000061667, 0.000135000, 0.016340001, 0.007043333, 0.015211667, 0.059736665, 0.006595000, 0.007398333, 0.020211667, 0.000035000, 0.000036667, 0.003030000, 0.000021667, 0.000025000, 0.000038333, 1.000000000, 2.000000000, 8.000000000,       100663296,001
002,10.0, 0.000283333, 0.000306667, 0.028054999, 0.132801667, 0.207585007, 0.526676655, 0.006883333, 0.007670000, 0.042428333, 0.124729998, 0.192466661, 0.511083305, 0.000056667, 0.000091667, 0.008538334, 0.007123333, 0.015300000, 0.060936667, 0.006666667, 0.007435000, 0.033506665, 0.000035000, 0.000040000, 0.002833333, 0.000021667, 0.000025000, 0.010545000, 1.000000000, 2.000000000, 8.000000000,       100663296,001
003,10.0, 0.000286667, 0.000308333, 0.003830000, 0.133603334, 0.207595006, 0.525533319, 0.006853333, 0.007740000, 0.020618333, 0.125066668, 0.191888332, 0.501855016, 0.000063333, 0.000140000, 0.003096667, 0.007171667, 0.015373333, 0.053158332, 0.006585000, 0.007473333, 0.020333333, 0.000116667, 0.000121667, 0.011448333, 0.000021667, 0.000025000, 0.003596667, 1.000000000, 2.000000000, 7.000000000,       100663296,001
004,10.0, 0.000293333, 0.000306667, 0.007523333, 0.131139994, 0.205525830, 0.531624973, 0.008128333, 0.009616666, 0.022298334, 0.121025003, 0.183932498, 0.516489983, 0.000060000, 0.000188333, 0.003975000, 0.008361666, 0.019075001, 0.136329994, 0.007860000, 0.009220000, 0.021838333, 0.000035000, 0.000055000, 0.095940001, 0.000021667, 0.000025000, 0.000055000, 1.000000000, 2.000000000,15.000000000,       100663296,001
005,10.0, 0.000281667, 0.000308333, 0.004913333, 0.132190004, 0.206173331, 0.516126692, 0.007848334, 0.009100000, 0.019628333, 0.121403337, 0.186804160, 0.498124987, 0.000061667, 0.000101667, 0.000560000, 0.008205000, 0.018111667, 0.056861665, 0.007638333, 0.008855000, 0.019388333, 0.000035000, 0.000040000, 0.006526667, 0.000021667, 0.000025000, 0.003803333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
006,10.0, 0.000213333, 0.000306667, 0.027240001, 0.132925004, 0.206011668, 0.524975002, 0.007870000, 0.009001667, 0.026018333, 0.123746663, 0.186525002, 0.507108331, 0.000063333, 0.000110000, 0.003436667, 0.008405000, 0.018056666, 0.062303334, 0.007650000, 0.008755000, 0.020463333, 0.000035000, 0.000036667, 0.010753334, 0.000021667, 0.000025000, 0.000053333, 1.000000000, 2.000000000, 7.000000000,       100663296,001
007,10.0, 0.000226667, 0.000253333, 0.006323333, 0.133161664, 0.206119999, 0.518988311, 0.008006667, 0.009085000, 0.326048344, 0.123858333, 0.186799169, 0.496543348, 0.000076667, 0.000105000, 0.010173333, 0.008238333, 0.018156666, 0.062058333, 0.007793333, 0.008840000, 0.325711668, 0.000035000, 0.000040000, 0.007815000, 0.000021667, 0.000025000, 0.002220000, 1.000000000, 2.000000000, 7.000000000,       100663296,001
000,10.0, 0.000290000, 0.000308333, 0.003863333, 0.141505003, 0.202062503, 0.476068348, 0.006953334, 0.007756667, 0.020406667, 0.133570001, 0.188490003, 0.460615009, 0.000061667, 0.000145000, 0.003013333, 0.007048334, 0.015283333, 0.063570000, 0.006683333, 0.007473333, 0.020083332, 0.000035000, 0.000038333, 0.002941667, 0.000021667, 0.000025000, 0.007321666, 1.000000000, 2.000000000, 7.000000000,       100663296,001
001,10.0, 0.000223333, 0.000253333, 0.001653333, 0.135150000, 0.202655002, 0.433966666, 0.006801667, 0.007668333, 0.274883330, 0.126945004, 0.186525837, 0.418334991, 0.000055000, 0.000141667, 0.003330000, 0.007003333, 0.015131666, 0.062980004, 0.006528333, 0.007390000, 0.274551660, 0.000035000, 0.000036667, 0.001785000, 0.000021667, 0.000025000, 0.000038333, 1.000000000, 2.000000000, 8.000000000,       100663296,001
002,10.0, 0.000226667, 0.000253333, 0.004971667, 0.134878337, 0.202773333, 0.469675004, 0.006768333, 0.007620000, 0.017823333, 0.127088338, 0.186039165, 0.454346657, 0.000060000, 0.000095000, 0.002753333, 0.007000000, 0.015150000, 0.046709999, 0.006548333, 0.007375000, 0.017560000, 0.000035000, 0.000040000, 0.001628333, 0.000021667, 0.000025000, 0.002435000, 1.000000000, 2.000000000, 6.000000000,       100663296,001
003,10.0, 0.000208333, 0.000308333, 0.004690000, 0.135250002, 0.203026667, 0.482273340, 0.006900000, 0.007751666, 0.018001666, 0.125395000, 0.189242497, 0.466215014, 0.000060000, 0.000090000, 0.009233333, 0.007078333, 0.015363334, 0.061666667, 0.006683333, 0.007521667, 0.017733334, 0.000118333, 0.000123333, 0.003888333, 0.000021667, 0.000025000, 0.000040000, 1.000000000, 2.000000000, 8.000000000,       100663296,001
004,10.0, 0.000286667, 0.000308333, 0.003393333, 0.131668329, 0.200440839, 0.472073346, 0.007926667, 0.009605000, 0.020494999, 0.121718332, 0.178943336, 0.444651663, 0.000060000, 0.000195000, 0.003653333, 0.008403333, 0.019061666, 0.060611665, 0.007736667, 0.009201666, 0.020145001, 0.000035000, 0.000055000, 0.003093333, 0.000021667, 0.000025000, 0.000045000, 1.000000000, 2.000000000, 6.000000000,       100663296,001
005,10.0, 0.000226667, 0.000255000, 0.003891667, 0.140506670, 0.202665836, 0.484984994, 0.007985000, 0.009130000, 0.019276667, 0.124415003, 0.181879997, 0.465646654, 0.000078333, 0.000101667, 0.003355000, 0.008215000, 0.018060001, 0.057846665, 0.007776667, 0.008886667, 0.019051667, 0.000035000, 0.000043333, 0.002078333, 0.000021667, 0.000025000, 0.000040000, 1.000000000, 2.000000000, 5.000000000,       100663296,001
006,10.0, 0.000241667, 0.000253333, 0.004115000, 0.133661672, 0.201894999, 0.483578324, 0.007901667, 0.009065000, 0.027333334, 0.124430001, 0.182570830, 0.474043339, 0.000083333, 0.000108333, 0.002801667, 0.008125000, 0.017926667, 0.153513327, 0.007685000, 0.008821666, 0.026994999, 0.000035000, 0.000036667, 0.002033333, 0.000021667, 0.000025000, 0.000036667, 1.000000000, 2.000000000,17.000000000,       100663296,001
007,10.0, 0.000295000, 0.000308333, 0.004021666, 0.133278340, 0.201725006, 0.482393324, 0.005988333, 0.008951667, 0.019821666, 0.123496667, 0.181837499, 0.455484986, 0.000058333, 0.000106667, 0.000435000, 0.008238333, 0.018023333, 0.073383331, 0.005728333, 0.008713333, 0.019591667, 0.000035000, 0.000040000, 0.003546667, 0.000021667, 0.000025000, 0.000031667, 1.000000000, 2.000000000, 8.000000000,       100663296,001
000,10.0, 0.000203333, 0.000241667, 0.003883333, 0.109839998, 0.170414999, 0.547723353, 0.004603333, 0.006250000, 0.038496666, 0.103408337, 0.158476666, 0.526925027, 0.000056667, 0.000086667, 0.005971667, 0.006190000, 0.012405000, 0.036005002, 0.004401667, 0.006021667, 0.038221668, 0.000035000, 0.000038333, 0.003260000, 0.000021667, 0.000023333, 0.006450000, 1.000000000, 2.000000000, 5.000000000,       100663296,000
001,10.0, 0.000230000, 0.000245000, 0.009325000, 0.109506667, 0.169876665, 0.574118316, 0.006140000, 0.006371667, 0.015890000, 0.102856666, 0.156130835, 0.554364979, 0.000056667, 0.000130000, 0.009290000, 0.006221666, 0.012680000, 0.040651668, 0.005936667, 0.006128334, 0.015633333, 0.000035000, 0.000036667, 0.002071667, 0.000021667, 0.000023333, 0.000045000, 1.000000000, 2.000000000, 5.000000000,       100663296,000
002,10.0, 0.000288333, 0.000303333, 0.009445000, 0.109781668, 0.169760838, 0.574708343, 0.006135000, 0.006380000, 0.015746666, 0.103048332, 0.154193327, 0.551129997, 0.000056667, 0.000136667, 0.005023333, 0.006391667, 0.012806667, 0.055723332, 0.005896667, 0.006113333, 0.015470000, 0.000036667, 0.000038333, 0.003011667, 0.000021667, 0.000023333, 0.003093333, 1.000000000, 2.000000000, 7.000000000,       100663296,000
003,10.0, 0.000276667, 0.000298333, 0.005330000, 0.110523336, 0.170645833, 0.559143305, 0.004681667, 0.005835000, 0.016024999, 0.104218334, 0.155506670, 0.540369987, 0.000068333, 0.000105000, 0.006131667, 0.005916667, 0.011778333, 0.036838334, 0.004440000, 0.005586667, 0.012163334, 0.000118333, 0.000123333, 0.006756667, 0.000021667, 0.000023333, 0.000040000, 1.000000000, 2.000000000, 5.000000000,       100663296,000
004,10.0, 0.000290000, 0.000306667, 0.006706667, 0.108554997, 0.168647498, 0.581550002, 0.007175000, 0.007638333, 0.016993333, 0.100363337, 0.153241664, 0.558061659, 0.000056667, 0.000096667, 0.005080000, 0.007438333, 0.015225000, 0.042888332, 0.006981667, 0.007406667, 0.016765000, 0.000035000, 0.000041667, 0.002641667, 0.000021667, 0.000023333, 0.000036667, 1.000000000, 2.000000000, 5.000000000,       100663296,000
005,10.0, 0.000241667, 0.000253333, 0.005751667, 0.108718336, 0.168766662, 0.532305002, 0.007231667, 0.007576667, 0.014131667, 0.100936666, 0.152036667, 0.484363347, 0.000061667, 0.000088333, 0.004868333, 0.007431667, 0.015158333, 0.043061666, 0.007015000, 0.007355000, 0.013860000, 0.000036667, 0.000043333, 0.003020000, 0.000021667, 0.000025000, 0.000036667, 1.000000000, 2.000000000, 5.000000000,       100663296,000
