tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000, 236380865,236380865, 9468.224609
-------------------------------------------------------------------------------------------------------

RUN 1
000, 236390922,236390922, 9468.177734
-------------------------------------------------------------------------------------------------------

RUN 2
000, 236359081,236359081, 9467.602539
-------------------------------------------------------------------------------------------------------

RUN 3
000, 236381271,236381271, 9468.236328
-------------------------------------------------------------------------------------------------------

RUN 4
000, 236397604,236397604, 9468.641602
-------------------------------------------------------------------------------------------------------

