tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2734143, 2734143,  465.685638
001,   2734146, 2734146,  478.839722
002,   2734143, 2734143,  481.143799
003,   2734145, 2734145,  468.384308
004,   2734152, 2734152,  458.411987
005,   2734153, 2734153,  473.186340
006,   2734150, 2734150,  499.790283
007,   2734150, 2734150,  487.955933
008,   2734150, 2734150,  460.373383
009,   2734153, 2734153,  455.158783
010,   2734143, 2734143,  476.102234
011,   2734146, 2734146,  471.026245
012,   2734150, 2734150,  451.893372
013,   2734149, 2734149,  442.285858
014,   2734149, 2734149,  504.836121
015,   2734151, 2734151,  520.522461
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2726198, 2726198,  480.771729
001,   2726192, 2726192,  459.910126
002,   2726198, 2726198,  490.628326
003,   2726203, 2726203,  473.578979
004,   2726194, 2726194,  446.442566
005,   2726201, 2726201,  475.311523
006,   2726197, 2726197,  469.630066
007,   2726198, 2726198,  468.723206
008,   2726201, 2726201,  460.732117
009,   2726202, 2726202,  445.582886
010,   2726183, 2726183,  455.062714
011,   2726196, 2726196,  495.230255
012,   2726199, 2726199,  456.779572
013,   2726204, 2726204,  448.474548
014,   2726200, 2726200,  495.746887
015,   2726200, 2726200,  491.167511
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2723243, 2723243,  491.189606
001,   2723241, 2723241,  470.321442
002,   2723240, 2723240,  461.696014
003,   2723245, 2723245,  466.652008
004,   2723239, 2723239,  473.149811
005,   2723245, 2723245,  466.371246
006,   2723242, 2723242,  476.940796
007,   2723247, 2723247,  477.666412
008,   2723242, 2723242,  448.498199
009,   2723255, 2723255,  461.123199
010,   2723224, 2723224,  460.877319
011,   2723246, 2723246,  508.561279
012,   2723243, 2723243,  445.206879
013,   2723246, 2723246,  443.853546
014,   2723246, 2723246,  516.962402
015,   2723247, 2723247,  482.182465
-------------------------------------------------------------------------------------------------------

RUN 3
000,   2733654, 2733654,  451.971527
001,   2733666, 2733666,  453.315674
002,   2733660, 2733660,  443.366211
003,   2733668, 2733668,  478.720154
004,   2733664, 2733664,  475.174133
005,   2733671, 2733671,  476.819885
006,   2733668, 2733668,  474.337494
007,   2733667, 2733667,  469.016846
008,   2733664, 2733664,  441.351746
009,   2733661, 2733661,  493.816162
010,   2733664, 2733664,  462.192200
011,   2733673, 2733673,  455.826782
012,   2733672, 2733672,  466.186707
013,   2733670, 2733670,  427.319458
014,   2733667, 2733667,  505.572479
015,   2733669, 2733669,  465.968048
-------------------------------------------------------------------------------------------------------

RUN 4
000,   2739946, 2739946,  442.981232
001,   2739961, 2739961,  488.734131
002,   2739952, 2739952,  486.053986
003,   2739961, 2739961,  458.741974
004,   2739959, 2739959,  482.810608
005,   2739961, 2739961,  449.589233
006,   2739959, 2739959,  465.807953
007,   2739961, 2739961,  484.306976
008,   2739966, 2739966,  452.139893
009,   2739955, 2739955,  493.981537
010,   2739953, 2739953,  449.522766
011,   2739963, 2739963,  438.208466
012,   2739959, 2739959,  460.753967
013,   2739960, 2739960,  421.268188
014,   2739958, 2739958,  475.822083
015,   2739960, 2739960,  475.170502
-------------------------------------------------------------------------------------------------------

