tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1432150, 1432150,  263.512482
001,   1432144, 1432144,  300.343567
002,   1432148, 1432148,  324.934662
003,   1432145, 1432145,  234.910126
004,   1432143, 1432143,  304.996307
005,   1432146, 1432146,  191.708984
006,   1432144, 1432144,  207.620514
007,   1432144, 1432144,   88.479454
008,   1432144, 1432144,  105.149544
009,   1432146, 1432146,  257.813934
010,   1432143, 1432143,  301.308044
011,   1432145, 1432145,  248.081207
012,   1432143, 1432143,  135.933014
013,   1432144, 1432144,  245.186905
014,   1432144, 1432144,  157.448746
015,   1432145, 1432145,  157.208664
016,   1432144, 1432144,  147.056442
017,   1432144, 1432144,  169.115677
018,   1432144, 1432144,  200.930984
019,   1432144, 1432144,  227.984634
020,   1432143, 1432143,   89.534470
021,   1432144, 1432144,  246.572647
022,   1432144, 1432144,  139.908005
023,   1432143, 1432143,  256.301208
024,   1432144, 1432144,  276.883026
025,   1432144, 1432144,  114.640320
026,   1432143, 1432143,  109.227852
027,   1432144, 1432144,  234.565033
028,   1432144, 1432144,  208.857330
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1428963, 1428963,  191.614380
001,   1428960, 1428960,  240.127335
002,   1428960, 1428960,  187.604843
003,   1428960, 1428960,  217.156433
004,   1428962, 1428962,   91.621140
005,   1428961, 1428961,  209.252319
006,   1428961, 1428961,  256.259003
007,   1428960, 1428960,  134.188568
008,   1428961, 1428961,   88.873291
009,   1428961, 1428961,  159.944916
010,   1428961, 1428961,  254.310593
011,   1428959, 1428959,  226.375626
012,   1428961, 1428961,  174.400238
013,   1428964, 1428964,  199.905884
014,   1428960, 1428960,  187.721436
015,   1428962, 1428962,  265.570374
016,   1428962, 1428962,  244.690887
017,   1428960, 1428960,  185.740295
018,   1428960, 1428960,  313.342865
019,   1428987, 1428987,  143.174530
020,   1428960, 1428960,  151.162888
021,   1428959, 1428959,  122.966789
022,   1428961, 1428961,  273.196228
023,   1428962, 1428962,  334.769196
024,   1428959, 1428959,  307.233093
025,   1428962, 1428962,  272.472321
026,   1428962, 1428962,   93.191750
027,   1428961, 1428961,  212.904236
028,   1428957, 1428957,  264.220093
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1423750, 1423750,  220.898193
001,   1423753, 1423753,  307.657959
002,   1423753, 1423753,  271.664764
003,   1423755, 1423755,  226.373886
004,   1423753, 1423753,  249.666138
005,   1423759, 1423759,  207.773453
006,   1423752, 1423752,  267.248871
007,   1423754, 1423754,  278.195587
008,   1423753, 1423753,  225.536606
009,   1423753, 1423753,  247.611923
010,   1423753, 1423753,  158.080887
011,   1423756, 1423756,   90.365692
012,   1423755, 1423755,  129.598770
013,   1423760, 1423760,  119.199615
014,   1423753, 1423753,  166.007874
015,   1423755, 1423755,  222.191589
016,   1423754, 1423754,  134.030365
017,   1423755, 1423755,  152.943161
018,   1423753, 1423753,  185.144913
019,   1423752, 1423752,  136.950989
020,   1423753, 1423753,  275.930054
021,   1423758, 1423758,  277.080536
022,   1423752, 1423752,  241.538193
023,   1423755, 1423755,  216.422714
024,   1423751, 1423751,  131.531174
025,   1423754, 1423754,  286.669250
026,   1423756, 1423756,  235.832291
027,   1423770, 1423770,  238.514938
028,   1423753, 1423753,  211.185623
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1428555, 1428555,  227.600754
001,   1428556, 1428556,  260.460083
002,   1428556, 1428556,  205.079224
003,   1428557, 1428557,  117.870590
004,   1428557, 1428557,  221.250778
005,   1428557, 1428557,  220.393539
006,   1428556, 1428556,  119.600266
007,   1428556, 1428556,  215.602844
008,   1428556, 1428556,  268.140564
009,   1428560, 1428560,  205.452789
010,   1428556, 1428556,  213.526398
011,   1428558, 1428558,  177.541779
012,   1428556, 1428556,  177.860428
013,   1428556, 1428556,  265.873535
014,   1428558, 1428558,  254.435043
015,   1428556, 1428556,  110.171043
016,   1428561, 1428561,  190.306183
017,   1428558, 1428558,  222.168228
018,   1428556, 1428556,  257.526093
019,   1428559, 1428559,  245.788879
020,   1428560, 1428560,  175.051331
021,   1428557, 1428557,  247.583389
022,   1428558, 1428558,  137.093231
023,   1428556, 1428556,  213.092667
024,   1428556, 1428556,  328.599091
025,   1428556, 1428556,  178.091064
026,   1428558, 1428558,   92.860306
027,   1428556, 1428556,  312.539062
028,   1428555, 1428555,  219.525421
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1419817, 1419817,  206.764252
001,   1419820, 1419820,  265.054810
002,   1419818, 1419818,  164.370987
003,   1419819, 1419819,  222.691086
004,   1419820, 1419820,  333.645691
005,   1419818, 1419818,  255.405045
006,   1419817, 1419817,  279.383331
007,   1419820, 1419820,  288.089966
008,   1419819, 1419819,  240.096298
009,   1419825, 1419825,  206.269882
010,   1419820, 1419820,  223.228912
011,   1419818, 1419818,  206.791931
012,   1419817, 1419817,  251.613953
013,   1419825, 1419825,  249.951843
014,   1419822, 1419822,  189.430801
015,   1419842, 1419842,  189.584747
016,   1419817, 1419817,  123.547630
017,   1419819, 1419819,  138.454849
018,   1419816, 1419816,  270.221344
019,   1419818, 1419818,  240.290131
020,   1419819, 1419819,  166.756134
021,   1419818, 1419818,  242.433487
022,   1419818, 1419818,  205.994354
023,   1419818, 1419818,  207.509186
024,   1419817, 1419817,   92.916122
025,   1419818, 1419818,  199.944824
026,   1419817, 1419817,  189.583450
027,   1419819, 1419819,  210.773834
028,   1419818, 1419818,  230.342422
-------------------------------------------------------------------------------------------------------

