lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004368,0000331,0000060,0001003,0002916,0003406,0003386,0000000,001024,000,000,0512
0161536,0001162,0000401,0001145,0004318,0005090,0005079,0000000,001024,000,000,0512
0007975,0000371,0000060,0001006,0006893,0007143,0007735,0000000,001024,001,000,0512
0523999,0001528,0000430,0001196,0017313,0014156,0019116,0000000,001024,001,000,0512
0006543,0000491,0000080,0001005,0005180,0005861,0005540,0000000,001024,002,000,0512
0425058,0001430,0000431,0001206,0008456,0009258,0009027,0000000,001024,002,000,0512
0006753,0000361,0000060,0001005,0005200,0005791,0005761,0000000,001024,003,000,0512
0315054,0001316,0000391,0001258,0006753,0007434,0007544,0000000,001024,003,000,0512
0004338,0000321,0000050,0001003,0002906,0003376,0003366,0000000,001024,000,001,0512
0160493,0001161,0000411,0001145,0004198,0004919,0004909,0000000,001024,000,001,0512
0007624,0000351,0000060,0001006,0006522,0006883,0007204,0000000,001024,001,001,0512
0513008,0001517,0000401,0001204,0016622,0013916,0018495,0000000,001024,001,001,0512
0006512,0000491,0000070,0001005,0005160,0005831,0005510,0000000,001024,002,001,0512
0403909,0001408,0000481,0001201,0008426,0009087,0008987,0000000,001024,002,001,0512
0006743,0000351,0000060,0001005,0005200,0005771,0005751,0000000,001024,003,001,0512
0311367,0001313,0000391,0001237,0006713,0007434,0007414,0000000,001024,003,001,0512
0004329,0000321,0000050,0001003,0002905,0003376,0003366,0000000,001024,000,002,0512
0156787,0001158,0000390,0001151,0004268,0005100,0005130,0000000,001024,000,002,0512
0007955,0000361,0000060,0001006,0006893,0007124,0007734,0000000,001024,001,002,0512
0513579,0001517,0000411,0001194,0017303,0014167,0019086,0000000,001024,001,002,0512
0006512,0000491,0000080,0001005,0005150,0005831,0005511,0000000,001024,002,002,0512
0425770,0001430,0000431,0001198,0008646,0009197,0008977,0000000,001024,002,002,0512
0006753,0000351,0000060,0001005,0005200,0005781,0005760,0000000,001024,003,002,0512
0313271,0001315,0000421,0001240,0006752,0007374,0007404,0000000,001024,003,002,0512
