tid,lock_impl_time(ms)
RUN 0
001,    84.169
002,   146.457
003,   112.661
004,   126.494
005,    93.815
006,   150.453
007,    97.394
008,   133.673
010,   139.568
009,    45.356
011,   111.759
012,   128.466
013,   117.650
014,   127.434
015,   130.315
016,   143.761
-----------------------------------------------------------------------------------------------

RUN 1
001,   100.630
002,   130.466
003,   127.403
004,    86.303
005,    62.141
006,   162.183
007,   172.976
008,   142.416
010,   112.365
009,   156.005
011,   177.224
012,    43.532
013,   141.763
014,   107.799
015,   106.464
016,    66.175
-----------------------------------------------------------------------------------------------

RUN 2
001,   120.312
002,   160.116
003,   165.450
004,   118.655
005,   151.813
006,   129.192
007,   139.616
008,    56.887
010,    85.415
009,   123.314
011,   162.175
012,    87.359
013,   186.885
014,   118.826
015,    58.128
016,    97.619
-----------------------------------------------------------------------------------------------

RUN 3
001,    46.495
002,    46.465
003,   125.967
004,   111.053
005,   122.183
006,   183.654
007,   159.813
008,   127.707
010,   142.370
009,    90.377
011,    87.935
012,   139.583
013,    78.370
014,   150.081
015,   147.370
016,   145.254
-----------------------------------------------------------------------------------------------

RUN 4
001,   105.816
002,   143.000
003,   144.719
004,    70.413
005,   152.327
006,    72.833
007,   109.998
008,   206.944
010,    75.235
009,   138.323
011,    90.921
012,   104.968
013,   146.782
014,   132.961
015,    81.038
016,   153.722
-----------------------------------------------------------------------------------------------

