tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,3.0, 0.000016667, 0.000025417, 0.006682917, 0.000134583, 0.000203333,10.715887070, 0.000157917, 0.000225417, 0.024109583, 0.000074583, 0.000114167,10.715616226, 0.000056667, 0.000082917, 0.014491667, 0.000000000, 0.000000000, 0.438517094, 0.000000000, 0.000000000, 0.021110000, 0.000000000, 0.000000000, 0.000231250, 0.000000000, 0.000000000, 0.000526667, 0.000000000, 0.000000000,47.000000000,               0,001
001,3.0, 0.000020000, 0.000022500, 0.000245000, 0.000152500, 0.000180000, 8.095812798, 0.000182500, 0.000215000, 0.019700000, 0.000085000, 0.000102500, 8.095675468, 0.000062500, 0.000075000, 0.015963333, 0.000000000, 0.000000000, 0.454694986, 0.000000000, 0.000000000, 0.015760001, 0.000000000, 0.000000000, 0.000252500, 0.000000000, 0.000000000, 0.004812500, 0.000000000, 0.000000000,52.000000000,               0,001
002,3.0, 0.000015000, 0.000025417, 0.000160000, 0.000123333, 0.000210000,11.700406075, 0.000143333, 0.000240000, 0.022857917, 0.000066667, 0.000116667,11.700189590, 0.000050000, 0.000082917, 0.013112083, 0.000000000, 0.000000000, 0.453786671, 0.000000000, 0.000000000, 0.019850833, 0.000000000, 0.000000000, 0.000422500, 0.000000000, 0.000000000, 0.000446667, 0.000000000, 0.000000000,49.000000000,               0,001
003,3.0, 0.000022500, 0.000025417, 0.000150000, 0.000172500, 0.000203333,10.147041321, 0.000202500, 0.000225417, 0.023659583, 0.000095000, 0.000114167,10.146813393, 0.000070000, 0.000082917, 0.009540000, 0.000000000, 0.000000000, 0.573166668, 0.000000000, 0.000000000, 0.020469166, 0.000000000, 0.000000000, 0.000256667, 0.000000000, 0.000000000, 0.000327917, 0.000000000, 0.000000000,58.000000000,               0,001
004,3.0, 0.000022500, 0.000025417, 0.000146667, 0.000175000, 0.000210000, 9.493408203, 0.000205000, 0.000229167, 0.029116666, 0.000095000, 0.000116667, 9.493120193, 0.000070000, 0.000082917, 0.018313333, 0.000000000, 0.000000000, 0.566203356, 0.000000000, 0.000000000, 0.022948334, 0.000000000, 0.000000000, 0.000222500, 0.000000000, 0.000000000, 0.000342500, 0.000000000, 0.000000000,57.000000000,               0,001
005,3.0, 0.000022500, 0.000025417, 0.000151250, 0.000172500, 0.000206667, 8.052565575, 0.000202500, 0.000240000, 0.025433334, 0.000095000, 0.000116667, 8.052345276, 0.000070000, 0.000082917, 0.012445416, 0.000000000, 0.000000000, 0.660777509, 0.000000000, 0.000000000, 0.020494584, 0.000000000, 0.000000000, 0.000219583, 0.000000000, 0.000000000, 0.006145417, 0.000000000, 0.000000000,70.000000000,               0,001
006,3.0, 0.000022500, 0.000025417, 0.000157083, 0.000172500, 0.000206667,10.893030167, 0.000202500, 0.000240000, 0.024680000, 0.000095000, 0.000116667,10.892794609, 0.000070000, 0.000082917, 0.012886667, 0.000000000, 0.000000000, 0.484722912, 0.000000000, 0.000000000, 0.021850834, 0.000000000, 0.000000000, 0.000236667, 0.000000000, 0.000000000, 0.000405833, 0.000000000, 0.000000000,52.000000000,               0,001
007,3.0, 0.000022500, 0.000025417, 0.000142500, 0.000172500, 0.000200000, 8.237442017, 0.000202500, 0.000225417, 0.028720001, 0.000095000, 0.000114167, 8.237204552, 0.000070000, 0.000082917, 0.012677916, 0.000000000, 0.000000000, 0.587516665, 0.000000000, 0.000000000, 0.025790000, 0.000000000, 0.000000000, 0.000216667, 0.000000000, 0.000000000, 0.000497500, 0.000000000, 0.000000000,60.000000000,               0,001
008,3.0, 0.000022500, 0.000025417, 0.000185417, 0.000172500, 0.000208750, 9.310213089, 0.000202500, 0.000240000, 0.050477084, 0.000095000, 0.000120000, 9.309736252, 0.000070000, 0.000083333, 0.013563750, 0.000000000, 0.000000000, 0.566718340, 0.000000000, 0.000000000, 0.047730833, 0.000000000, 0.000000000, 0.000300417, 0.000000000, 0.000000000, 0.000273333, 0.000000000, 0.000000000,51.000000000,               0,001
009,3.0, 0.000022500, 0.000025417, 0.000191250, 0.000172500, 0.000210000,10.044768333, 0.000202500, 0.000240000, 0.025569167, 0.000095000, 0.000120000,10.044523239, 0.000070000, 0.000086667, 0.013324167, 0.000000000, 0.000000000, 0.446423322, 0.000000000, 0.000000000, 0.022645833, 0.000000000, 0.000000000, 0.000294583, 0.000000000, 0.000000000, 0.000331667, 0.000000000, 0.000000000,41.000000000,               0,001
010,3.0, 0.000022500, 0.000025417, 0.011003750, 0.000172500, 0.000210000,11.467567444, 0.000202500, 0.000240000, 0.025854584, 0.000095000, 0.000120000,11.467329025, 0.000070000, 0.000086667, 0.013453750, 0.000000000, 0.000000000, 0.706456661, 0.000000000, 0.000000000, 0.023067500, 0.000000000, 0.000000000, 0.000269167, 0.000000000, 0.000000000, 0.000336667, 0.000000000, 0.000000000,64.000000000,               0,001
011,3.0, 0.000022500, 0.000025417, 0.000191250, 0.000172500, 0.000210000, 7.489358425, 0.000202500, 0.000240000, 0.026311250, 0.000095000, 0.000120000, 7.489126682, 0.000070000, 0.000086667, 0.013744167, 0.000000000, 0.000000000, 0.523746252, 0.000000000, 0.000000000, 0.023325000, 0.000000000, 0.000000000, 0.000266667, 0.000000000, 0.000000000, 0.000383333, 0.000000000, 0.000000000,49.000000000,               0,001
012,3.0, 0.000022500, 0.000025417, 0.010029167, 0.000172500, 0.000210000,11.596053123, 0.000202500, 0.000240000, 0.027752083, 0.000095000, 0.000120000,11.595919609, 0.000070000, 0.000086667, 0.013395000, 0.000000000, 0.000000000, 0.491346240, 0.000000000, 0.000000000, 0.024824167, 0.000000000, 0.000000000, 0.000293333, 0.000000000, 0.000000000, 0.000337500, 0.000000000, 0.000000000,46.000000000,               0,001
013,3.0, 0.000022500, 0.000025417, 0.000217500, 0.000172500, 0.000210000, 9.934530258, 0.000202500, 0.000240000, 0.026699999, 0.000095000, 0.000120000, 9.934327126, 0.000070000, 0.000086667, 0.016002500, 0.000000000, 0.000000000, 0.587674141, 0.000000000, 0.000000000, 0.022291251, 0.000000000, 0.000000000, 0.000259583, 0.000000000, 0.000000000, 0.000334583, 0.000000000, 0.000000000,56.000000000,               0,001
014,3.0, 0.000022500, 0.000025417, 0.010425000, 0.000172500, 0.000210000, 8.447028160, 0.000202500, 0.000240000, 0.027424583, 0.000095000, 0.000120000, 8.446806908, 0.000072500, 0.000086667, 0.016834166, 0.000000000, 0.000000000, 0.537253737, 0.000000000, 0.000000000, 0.024192084, 0.000000000, 0.000000000, 0.000326667, 0.000000000, 0.000000000, 0.000370000, 0.000000000, 0.000000000,50.000000000,               0,001
015,3.0, 0.000022500, 0.000025417, 0.006011667, 0.000172500, 0.000210000, 9.940137863, 0.000202500, 0.000240000, 0.026408751, 0.000095000, 0.000120000, 9.939934731, 0.000070000, 0.000086667, 0.013624583, 0.000000000, 0.000000000, 0.589562893, 0.000000000, 0.000000000, 0.023216249, 0.000000000, 0.000000000, 0.000302500, 0.000000000, 0.000000000, 0.010673333, 0.000000000, 0.000000000,54.000000000,               0,001
000,3.0, 0.000013333, 0.000025417, 0.000183333, 0.000101667, 0.000202917, 9.320788383, 0.000120000, 0.000228333, 0.022680417, 0.000056667, 0.000114167, 9.320659637, 0.000041667, 0.000080000, 0.012890000, 0.000000000, 0.000000000, 0.442070007, 0.000000000, 0.000000000, 0.019730000, 0.000000000, 0.000000000, 0.000262500, 0.000000000, 0.000000000, 0.000520000, 0.000000000, 0.000000000,46.000000000,               0,002
001,3.0, 0.000020000, 0.000022500, 0.000155000, 0.000162500, 0.000182500, 9.165394783, 0.000187500, 0.000205000, 0.021705000, 0.000090000, 0.000102500, 9.165252686, 0.000065000, 0.000075000, 0.014642500, 0.000000000, 0.000000000, 0.359075010, 0.000000000, 0.000000000, 0.018929999, 0.000000000, 0.000000000, 0.000270000, 0.000000000, 0.000000000, 0.000497500, 0.000000000, 0.000000000,46.000000000,               0,002
002,3.0, 0.000022500, 0.000025417, 0.000186667, 0.000177500, 0.000210000,11.792308807, 0.000205000, 0.000231250, 0.030823333, 0.000095000, 0.000116667,11.792181015, 0.000070000, 0.000080000, 0.019183334, 0.000000000, 0.000000000, 0.521210015, 0.000000000, 0.000000000, 0.018690834, 0.000000000, 0.000000000, 0.000256667, 0.000000000, 0.000000000, 0.000392083, 0.000000000, 0.000000000,53.000000000,               0,002
003,3.0, 0.000022500, 0.000025417, 0.000154167, 0.000172500, 0.000210000,10.576727867, 0.000202500, 0.000240000, 0.023618750, 0.000095000, 0.000120000,10.576600075, 0.000070000, 0.000082917, 0.017593333, 0.000000000, 0.000000000, 0.507822514, 0.000000000, 0.000000000, 0.020662917, 0.000000000, 0.000000000, 0.000260417, 0.000000000, 0.000000000, 0.000414583, 0.000000000, 0.000000000,54.000000000,               0,002
004,3.0, 0.000022500, 0.000025417, 0.000146667, 0.000175000, 0.000210000, 8.956332207, 0.000205000, 0.000228333, 0.023617500, 0.000095000, 0.000116667, 8.956197739, 0.000070000, 0.000080000, 0.011985417, 0.000000000, 0.000000000, 0.495028347, 0.000000000, 0.000000000, 0.020385416, 0.000000000, 0.000000000, 0.000230000, 0.000000000, 0.000000000, 0.000376667, 0.000000000, 0.000000000,52.000000000,               0,002
005,3.0, 0.000022500, 0.000025417, 0.005646667, 0.000172500, 0.000206667, 9.707746506, 0.000202500, 0.000229167, 0.020853333, 0.000095000, 0.000116667, 9.707612991, 0.000070000, 0.000080000, 0.009530000, 0.000000000, 0.000000000, 0.623072088, 0.000000000, 0.000000000, 0.017796667, 0.000000000, 0.000000000, 0.000493750, 0.000000000, 0.000000000, 0.000360000, 0.000000000, 0.000000000,67.000000000,               0,002
006,3.0, 0.000022500, 0.000025417, 0.000163333, 0.000172500, 0.000203333,10.186393738, 0.000202500, 0.000225417, 0.023465833, 0.000095000, 0.000114167,10.186251640, 0.000070000, 0.000080000, 0.011934167, 0.000000000, 0.000000000, 0.572862506, 0.000000000, 0.000000000, 0.020417918, 0.000000000, 0.000000000, 0.000276667, 0.000000000, 0.000000000, 0.000491667, 0.000000000, 0.000000000,61.000000000,               0,002
007,3.0, 0.000022500, 0.000025417, 0.006626667, 0.000172500, 0.000206667,10.620524406, 0.000202500, 0.000236667, 0.024366667, 0.000095000, 0.000116667,10.620391846, 0.000070000, 0.000080000, 0.012425000, 0.000000000, 0.000000000, 0.476773322, 0.000000000, 0.000000000, 0.021413334, 0.000000000, 0.000000000, 0.000343333, 0.000000000, 0.000000000, 0.000350000, 0.000000000, 0.000000000,50.000000000,               0,002
008,3.0, 0.000022500, 0.000025417, 0.010009583, 0.000172500, 0.000206667,11.035031319, 0.000202500, 0.000236667, 0.026753332, 0.000095000, 0.000116667,11.034619331, 0.000070000, 0.000082917, 0.013317917, 0.000000000, 0.000000000, 0.554742515, 0.000000000, 0.000000000, 0.023607083, 0.000000000, 0.000000000, 0.010509583, 0.000000000, 0.000000000, 0.000360000, 0.000000000, 0.000000000,51.000000000,               0,002
009,3.0, 0.000020000, 0.000025417, 0.006146667, 0.000162500, 0.000210000, 9.250113487, 0.000187500, 0.000240000, 0.026251251, 0.000092500, 0.000120000, 9.249953270, 0.000067500, 0.000083333, 0.013264583, 0.000000000, 0.000000000, 0.696220398, 0.000000000, 0.000000000, 0.022877084, 0.000000000, 0.000000000, 0.000316667, 0.000000000, 0.000000000, 0.010905000, 0.000000000, 0.000000000,63.000000000,               0,002
010,3.0, 0.000022500, 0.000025417, 0.010849583, 0.000175000, 0.000210000,11.771686554, 0.000202500, 0.000240000, 0.031909168, 0.000095000, 0.000120000,11.771563530, 0.000070000, 0.000082917, 0.013089167, 0.000000000, 0.000000000, 0.553002894, 0.000000000, 0.000000000, 0.029069167, 0.000000000, 0.000000000, 0.000459583, 0.000000000, 0.000000000, 0.000365833, 0.000000000, 0.000000000,52.000000000,               0,002
