lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007574,0000932,0000061,0001006,0005340,0006733,0013265,001024,001,000,0512
0010961,0010376,0001102,0002146,0008526,0009828,0018184,001024,001,000,0512
0007584,0000982,0000061,0001006,0005340,0006742,0013275,001024,002,000,0512
0011271,0010468,0001143,0002146,0008646,0009979,0018565,001024,002,000,0512
0007153,0000972,0000070,0001005,0005179,0006312,0012714,001024,003,000,0512
0012343,0013284,0001253,0002553,0008546,0010299,0020067,001024,003,000,0512
0007684,0001001,0000081,0001006,0005410,0006803,0013455,001024,004,000,0512
0014527,0010050,0001253,0002028,0009769,0012414,0022492,001024,004,000,0512
0007574,0000952,0000061,0001006,0005350,0006713,0013255,001024,001,001,0512
0011131,0010392,0001152,0002133,0008566,0009839,0018365,001024,001,001,0512
0007564,0000911,0000061,0001006,0005350,0006713,0013245,001024,002,001,0512
0011121,0010422,0001132,0002143,0008667,0009829,0018315,001024,002,001,0512
0007665,0001001,0000081,0001006,0005411,0006783,0013435,001024,003,001,0512
0013997,0009886,0001252,0002018,0009828,0012133,0022121,001024,003,001,0512
0007134,0000982,0000061,0001005,0005180,0006272,0012694,001024,004,001,0512
0012343,0013344,0001252,0002553,0008656,0010229,0020218,001024,004,001,0512
0007585,0000932,0000060,0001006,0005340,0006743,0013285,001024,001,002,0512
0011552,0010505,0001122,0002151,0008566,0010079,0018695,001024,001,002,0512
0007594,0000932,0000060,0001006,0005350,0006743,0013285,001024,002,002,0512
0012123,0010425,0001112,0002136,0008867,0010510,0018976,001024,002,002,0512
0007685,0001001,0000081,0001006,0005410,0006803,0013455,001024,003,002,0512
0015249,0010080,0001262,0002026,0010440,0013125,0023073,001024,003,002,0512
0007153,0000932,0000061,0001005,0005170,0006312,0012704,001024,004,002,0512
0012263,0013202,0001252,0002559,0008326,0010299,0019417,001024,004,002,0512
