tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    221816,  221816,   12.240298
-------------------------------------------------------------------------------------------------------

RUN 1
000,    224009,  224009,   12.396750
-------------------------------------------------------------------------------------------------------

RUN 2
000,    222502,  222502,   12.349465
-------------------------------------------------------------------------------------------------------

RUN 3
000,    221652,  221652,   12.288439
-------------------------------------------------------------------------------------------------------

RUN 4
000,    223241,  223241,   12.369622
-------------------------------------------------------------------------------------------------------

