tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,2456813568,    9371, 1588.911377,   20.000000,18401.373047,    4.020707,18399.619141,    1.794028,    0.542855,    0.933032,    0.243283,    0.000000,         1,         1048576,000,000,000001
001,2456289280,    9369, 1606.242188,   20.000000,18383.525391,    3.809520,18259.089844,    1.637407,  123.151627,    0.962488,  118.487518,    0.000000,       500,         1048576,000,000,000001
002,2456289280,    9369, 1803.335205,   20.000000,13664.332031, 4524.234863,13662.270508,    2.073562,    0.793313, 4520.985352,    0.000000, 4452.083008,         0,         1048576,000,000,000001
003,2456551424,    9370, 1573.813599,   20.000000,18415.785156,    4.227927,18414.181641,    2.076723,    0.176680,    0.904295,    0.000000,    0.000000,         0,         1048576,000,000,000001
004,2456551424,    9370, 1608.235840,   20.000000,18381.251953,    3.910413,18379.958984,    1.800967,    0.149891,    0.886035,    0.000000,    0.000000,         0,         1048576,000,000,000001
005,2456289280,    9369, 1565.755249,   20.000000,18422.521484,    3.980333,18423.177734,    1.852140,    0.124707,    0.886992,    0.000000,    0.000000,         0,         1048576,000,000,000001
006,2456551424,    9370, 1643.218750,   20.000000,18346.632812,    3.882203,18345.378906,    1.718563,    0.129898,    0.926833,    0.000000,    0.000000,         0,         1048576,000,000,000001
007,2456551424,    9370, 1703.946411,   20.000000,18285.505859,    3.719058,16086.515625,    1.961970, 2198.210693,    0.546570, 2112.142578,    0.000000,      8869,         1048576,000,000,000001
000,2461794304,    9390, 1608.984375,   20.000000,18381.414062,    4.017792,18379.572266,    1.782633,    0.659813,    0.955058,    0.237632,    0.000000,         1,         1048576,000,001,000001
001,2461532160,    9389, 1561.158691,   20.000000,18428.003906,    3.766342,16490.173828,    1.835737, 1936.966187,    0.755554, 1869.338623,    0.000000,      7888,         1048576,000,001,000001
002,2461532160,    9389, 1585.647461,   20.000000,18403.705078,    4.284717,18402.306641,    2.142591,    0.199431,    0.929764,    0.000000,    0.000000,         0,         1048576,000,001,000001
003,2461532160,    9389, 1602.268799,   20.000000,18386.585938,    4.464245,18384.945312,    2.098937,    0.267610,    1.067925,    0.000000,    0.000000,         0,         1048576,000,001,000001
004,2461532160,    9389, 1635.267578,   20.000000,18354.224609,    3.916178,18352.853516,    1.816147,    0.183660,    0.890122,    0.000000,    0.000000,         0,         1048576,000,001,000001
005,2461532160,    9389, 1638.636963,   20.000000,18350.462891,    3.962777,18349.097656,    1.808220,    0.157243,    0.922791,    0.000000,    0.000000,         0,         1048576,000,001,000001
006,2461270016,    9388, 1766.451172,   20.000000,13656.591797, 4568.521484,13656.707031,    1.439205,    0.142534, 4566.002441,    0.000000, 4485.992188,         0,         1048576,000,001,000001
007,2461270016,    9388, 1662.344971,   20.000000,18326.273438,    4.106474,17953.294922,    1.860317,  371.906586,    0.977518,  357.259460,    0.000000,      1500,         1048576,000,001,000001
000,2459959296,    9383, 1603.861328,   20.000000,18385.683594,    4.109354,18193.916016,    1.805957,  192.570435,    1.029527,  185.632339,    0.000000,       783,         1048576,000,002,000001
001,2459959296,    9383, 1576.287720,   20.000000,18413.966797,    3.897750,18412.470703,    1.790025,    0.205880,    0.884058,    0.000000,    0.000000,         0,         1048576,000,002,000001
002,2459959296,    9383, 1573.859985,   20.000000,18415.660156,    4.278597,18414.316406,    2.154473,    0.147580,    0.868203,    0.000000,    0.000000,         0,         1048576,000,002,000001
003,2460221440,    9384, 1575.265503,   20.000000,18414.884766,    4.187825,18413.138672,    2.045562,    0.399262,    0.854254,    0.238882,    0.000000,         1,         1048576,000,002,000001
004,2459697152,    9382, 1738.739624,   20.000000,18249.398438,    3.991783,16113.949219,    2.102490, 2134.482178,    0.459260, 2051.415771,    0.000000,      8600,         1048576,000,002,000001
005,2459959296,    9383, 1767.356934,   20.000000,13660.769531, 4565.737793,13659.353516,    1.555087,    0.165970, 4563.012207,    0.000000, 4482.350586,         0,         1048576,000,002,000001
