lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000260,0000050,0001018,0018605,0019667,0019146,0000040,001024,000,000,16384
0000000,0001261,0002024,0001025,0026300,0026781,0027101,0000263,001024,000,000,16384
0000000,0000260,0000050,0001018,0018555,0019617,0019106,0000037,001024,000,001,16384
0000000,0001260,0002044,0001025,0026290,0026730,0027071,0000263,001024,000,001,16384
0000000,0000260,0000050,0001018,0018595,0019657,0019136,0000039,001024,000,002,16384
0000000,0001267,0002174,0001025,0026240,0026690,0027071,0000267,001024,000,002,16384
