lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0261139,0001262,0000040,0001032,0003456,0002585,0003417,0000000,001024,000,000,0001,02
0591206,0001596,0000811,0001228,0007705,0003346,0006412,0000000,001024,000,000,0001,02
0517118,0001536,0000040,0001085,0006232,0005290,0006192,0000000,001024,001,000,0001,02
0999999,0002617,0000812,0001752,0011622,0007214,0010119,0000000,001024,001,000,0001,02
0519485,0001539,0000040,0001085,0006211,0005270,0006172,0000000,001024,002,000,0001,02
0999999,0002666,0000832,0001793,0011381,0007193,0009638,0000000,001024,002,000,0001,02
0516539,0001534,0000040,0001085,0006241,0005280,0006202,0000000,001024,003,000,0001,02
0999999,0002566,0000801,0001752,0011241,0007735,0009778,0000000,001024,003,000,0001,02
0260739,0001262,0000040,0001032,0003456,0002575,0003417,0000000,001024,000,001,0001,02
0594946,0001598,0000792,0001223,0007905,0003417,0006392,0000000,001024,000,001,0001,02
0516728,0001535,0000040,0001085,0006242,0005290,0006202,0000000,001024,001,001,0001,02
0999999,0002664,0000811,0001771,0011422,0006933,0009749,0000000,001024,001,001,0001,02
0521996,0001541,0000040,0001085,0006202,0005260,0006162,0000000,001024,002,001,0001,02
0999999,0002682,0000812,0001797,0011472,0007133,0010039,0000000,001024,002,001,0001,02
0516359,0001534,0000041,0001085,0006242,0005289,0006202,0000000,001024,003,001,0001,02
0999999,0002575,0000821,0001766,0011451,0007564,0009748,0000000,001024,003,001,0001,02
0260910,0001262,0000040,0001032,0003466,0002595,0003427,0000000,001024,000,002,0001,02
0579377,0001582,0000822,0001226,0007363,0003697,0006452,0000000,001024,000,002,0001,02
0518280,0001536,0000040,0001085,0006242,0005300,0006211,0000000,001024,001,002,0001,02
0999999,0002677,0000731,0001758,0010810,0006903,0009187,0000000,001024,001,002,0001,02
0520904,0001540,0000040,0001085,0006211,0005280,0006172,0000000,001024,002,002,0001,02
0999999,0002673,0000832,0001764,0010950,0007384,0009387,0000000,001024,002,002,0001,02
0518433,0001536,0000040,0001085,0006222,0005290,0006191,0000000,001024,003,002,0001,02
