tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     72635,   72635,    1.800790,   30.000000,26469.201172, 3525.243652,               0
001,     76028,   76028,    1.877762,   30.000000,26317.628906, 3676.415527,               0
002,     75538,   75538,    1.734189,   30.000000,26324.890625, 3669.824951,               0
003,     73034,   73034,    1.813825,   30.000000,26527.195312, 3468.045410,               0
004,     63561,   63561,    1.570488,   30.000000,26827.253906, 3168.501709,               0
005,     73595,   73595,    1.662858,   30.000000,26436.339844, 3558.035645,               0
006,     67063,   67063,    1.528112,   30.000000,26614.322266, 3379.805908,               0
007,     75065,   75065,    1.779727,   30.000000,26342.199219, 3651.329590,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     71561,   71561,    1.760998,   30.000000,26520.259766, 3474.351807,               0
001,     74832,   74832,    1.843169,   30.000000,26341.718750, 3652.403320,               0
002,     75412,   75412,    1.730747,   30.000000,26335.470703, 3659.499512,               0
003,     73563,   73563,    1.825550,   30.000000,26512.263672, 3482.805176,               0
004,     64419,   64419,    1.334478,   30.000000,26938.148438, 3058.488770,               0
005,     73613,   73613,    1.646514,   30.000000,26391.027344, 3603.346680,               0
006,     68832,   68832,    1.566873,   30.000000,26533.382812, 3460.736328,               0
007,     74923,   74923,    1.783841,   30.000000,26324.351562, 3669.234375,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     70608,   70608,    1.739597,   30.000000,26578.304688, 3416.682373,               0
001,     74032,   74032,    1.831231,   30.000000,26411.962891, 3582.384277,               0
002,     75191,   75191,    1.726597,   30.000000,26361.765625, 3633.266357,               0
003,     74316,   74316,    1.844371,   30.000000,26501.031250, 3493.956543,               0
004,     65690,   65690,    1.467971,   30.000000,26845.441406, 3150.631104,               0
005,     73649,   73649,    1.639135,   30.000000,26399.916016, 3594.370117,               0
006,     68971,   68971,    1.570121,   30.000000,26544.490234, 3449.441162,               0
007,     75819,   75819,    1.809942,   30.000000,26350.261719, 3643.141602,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     71739,   71739,    1.766088,   30.000000,26512.191406, 3482.538330,               0
001,     74630,   74630,    1.843891,   30.000000,26345.921875, 3648.210449,               0
002,     75672,   75672,    1.736854,   30.000000,26317.884766, 3677.009033,               0
003,     72095,   72095,    1.789254,   30.000000,26571.687500, 3423.273926,               0
004,     66778,   66778,    1.349705,   30.000000,26848.408203, 3148.032959,               0
005,     72549,   72549,    1.616770,   30.000000,26434.191406, 3560.479248,               0
006,     67986,   67986,    1.550981,   30.000000,26569.189453, 3425.057617,               0
007,     75668,   75668,    1.804007,   30.000000,26305.710938, 3687.500488,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     72521,   72521,    1.784148,   30.000000,26489.664062, 3505.274902,               0
001,     75520,   75520,    1.870957,   30.000000,26343.099609, 3651.153564,               0
002,     74723,   74723,    1.715993,   30.000000,26393.015625, 3602.042480,               0
003,     73921,   73921,    1.826965,   30.000000,26526.748047, 3468.293945,               0
004,     65232,   65232,    1.454000,   30.000000,26865.744141, 3130.355469,               0
005,     73619,   73619,    1.637853,   30.000000,26403.365234, 3591.095947,               0
006,     68423,   68423,    1.569572,   30.000000,26572.984375, 3420.975342,               0
007,     74607,   74607,    1.784167,   30.000000,26367.791016, 3625.543213,               0
-------------------------------------------------------------------------------------------------------

