tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 318767105,      39, 1906.320435,   15.000000,28097.894531,    0.045080,         8388608
000, 335544321,       6, 1996.025146,   15.000000,28003.937500,    0.019627,        67108864
000, 402653185,       4, 2394.928955,   15.000000,27604.960938,    0.010700,       134217728
001, 310378497,      38, 1831.733765,   15.000000,28172.453125,    0.035967,         8388608
001, 335544321,       6, 2038.446045,   15.000000,27961.515625,    0.035140,        67108864
001, 268435457,       3, 1595.384155,   15.000000,28404.484375,    0.007673,       134217728
002, 318767105,      39, 1897.342529,   15.000000,28106.875000,    0.045497,         8388608
002, 268435457,       5, 1595.435425,   15.000000,28404.449219,    0.011967,        67108864
002, 268435457,       3, 1595.458618,   15.000000,28404.410156,    0.006247,       134217728
003, 318767105,      39, 1893.359131,   15.000000,28110.859375,    0.044103,         8388608
003, 335544321,       6, 1996.749634,   15.000000,28003.199219,    0.016817,        67108864
003, 268435457,       3, 1855.055176,   15.000000,28144.810547,    0.021950,       134217728
004, 318767105,      39, 1895.845947,   15.000000,28108.375000,    0.034920,         8388608
004, 268435457,       5, 1595.113403,   15.000000,28404.787109,    0.016387,        67108864
004, 268435457,       3, 1595.547974,   15.000000,28404.320312,    0.008203,       134217728
005, 318767105,      39, 1883.053467,   15.000000,28121.164062,    0.040937,         8388608
005, 335544321,       6, 1992.798096,   15.000000,28007.166016,    0.017103,        67108864
005, 268435457,       3, 1596.710205,   15.000000,28403.156250,    0.007653,       134217728
006, 318767105,      39, 1882.848389,   15.000000,28121.369141,    0.034217,         8388608
006, 335544321,       6, 1992.964111,   15.000000,28007.000000,    0.019120,        67108864
006, 402653185,       4, 2389.252197,   15.000000,27610.638672,    0.010553,       134217728
007, 318767105,      39, 1889.258057,   15.000000,28114.957031,    0.042753,         8388608
007, 335544321,       6, 2037.844727,   15.000000,27962.113281,    0.027743,        67108864
007, 402653185,       4, 2392.342285,   15.000000,27607.548828,    0.010333,       134217728
008, 318767105,      39, 1886.027344,   15.000000,28118.187500,    0.044877,         8388608
008, 335544321,       6, 2041.756958,   15.000000,27958.189453,    0.034730,        67108864
008, 268435457,       3, 1595.972534,   15.000000,28403.896484,    0.007757,       134217728
009, 314293564,      38, 1857.825317,   15.000000,28146.359375,    0.038543,         8388608
009, 268435457,       5, 1640.889160,   15.000000,28358.992188,    0.029643,        67108864
009, 402653185,       4, 2393.253418,   15.000000,27606.638672,    0.010063,       134217728
010, 318767105,      39, 1885.148193,   15.000000,28119.070312,    0.054567,         8388608
010, 268435457,       5, 1594.517944,   15.000000,28405.365234,    0.020117,        67108864
010, 268435457,       3, 1598.285767,   15.000000,28401.580078,    0.008603,       134217728
011, 318767105,      39, 1886.099854,   15.000000,28118.119141,    0.038770,         8388608
011, 335544321,       6, 2040.520996,   15.000000,27959.417969,    0.031827,        67108864
011, 268435457,       3, 1689.386230,   15.000000,28310.484375,    0.007680,       134217728
012, 310378497,      38, 1837.806885,   15.000000,28166.369141,    0.033287,         8388608
012, 268435457,       5, 1709.504517,   15.000000,28290.404297,    0.032337,        67108864
012, 268435457,       3, 1597.782227,   15.000000,28402.083984,    0.007657,       134217728
013, 318767105,      39, 1888.033936,   15.000000,28116.171875,    0.038433,         8388608
013, 335544321,       6, 1992.251099,   15.000000,28007.712891,    0.020610,        67108864
013, 268435457,       3, 1597.950562,   15.000000,28401.916016,    0.007713,       134217728
014, 310378497,      38, 1845.767456,   15.000000,28158.406250,    0.034463,         8388608
014, 335544321,       6, 2064.573975,   15.000000,27935.361328,    0.019387,        67108864
014, 289324629,       3, 1718.934814,   15.000000,28280.929688,    0.010550,       134217728
015, 310378497,      38, 1836.815308,   15.000000,28167.359375,    0.034003,         8388608
015, 280424675,       5, 1669.999268,   15.000000,28329.882812,    0.029027,        67108864
015, 402653185,       4, 2393.556152,   15.000000,27606.335938,    0.011583,       134217728
-------------------------------------------------------------------------------------------------------

RUN 1
