tid,lock_impl_time(ms)
RUN 0
001, 19678.191
002, 19710.035
003, 19734.562
004, 19725.332
005, 19660.957
006, 19659.604
007, 19505.137
008, 19552.334
009, 19691.801
010, 19827.363
011, 19662.479
012, 19603.066
013, 19605.918
014, 19628.098
015, 19595.852
016, 19727.520
017, 19665.383
018, 19743.492
019, 19566.641
020, 19683.672
021, 19723.543
023, 19590.904
022, 19657.373
024, 19558.229
025, 19535.135
026, 19679.371
027, 19567.322
028, 19582.842
029, 19642.246
-----------------------------------------------------------------------------------------------

RUN 1
001, 19600.037
002, 19608.652
003, 19584.658
004, 19584.359
005, 19657.461
006, 19766.016
007, 19647.473
008, 19698.877
009, 19685.363
010, 19661.910
011, 19734.418
012, 19699.930
013, 19633.166
014, 19639.660
015, 19634.270
016, 19804.963
017, 19733.982
018, 19747.633
019, 19620.840
020, 19748.361
021, 19709.713
023, 19756.699
022, 19714.865
024, 19724.385
025, 19528.021
026, 19682.957
027, 19606.525
028, 19662.871
029, 19692.340
-----------------------------------------------------------------------------------------------

RUN 2
001, 19500.732
002, 19675.746
003, 19649.258
004, 19766.027
005, 19677.730
006, 19491.369
007, 19645.623
008, 19623.988
009, 19777.035
010, 19608.229
011, 19625.648
012, 19759.039
013, 19549.443
014, 19722.541
015, 19709.420
016, 19726.699
017, 19664.355
018, 19761.252
019, 19655.707
020, 19714.732
021, 19549.590
023, 19619.523
022, 19732.830
024, 19808.348
025, 19548.119
026, 19728.582
027, 19610.617
028, 19632.180
029, 19770.561
-----------------------------------------------------------------------------------------------

RUN 3
001, 19633.184
002, 19764.816
003, 19556.410
004, 19591.287
005, 19647.543
006, 19724.422
007, 19645.510
008, 19670.715
009, 19717.732
010, 19744.615
011, 19529.762
012, 19668.389
013, 19609.971
014, 19700.684
015, 19706.010
016, 19703.508
017, 19643.117
018, 19891.768
019, 19591.811
020, 19618.840
021, 19640.264
023, 19720.971
022, 19700.318
024, 19745.328
025, 19640.053
026, 19613.990
027, 19663.895
028, 19696.660
029, 19703.016
-----------------------------------------------------------------------------------------------

RUN 4
001, 19704.420
002, 19787.260
003, 19838.564
004, 19530.926
005, 19923.717
006, 19581.414
007, 19583.057
008, 19599.896
009, 19631.191
010, 19646.865
011, 19736.283
012, 19793.604
013, 19690.016
014, 19775.289
015, 19611.582
016, 19955.498
017, 19676.814
018, 19911.264
019, 19827.096
020, 19829.307
021, 19575.592
023, 19769.660
022, 19672.371
024, 19718.109
025, 19689.062
026, 19735.104
027, 19654.455
028, 19708.623
029, 19459.070
-----------------------------------------------------------------------------------------------

