tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     30542,   30542,    0.522173,   10.000000, 9801.317383,  197.547455, 9007.082031,    3.563588,  792.508240,  192.104782,    1.325263,    0.730830,    127141,               0,000,000
001,     30541,   30541,    0.518876,   10.000000, 9797.212891,  200.455627, 8992.237305,    3.693965,  803.189697,  194.756836,    1.292050,    0.715667,    126479,               0,000,000
002,     30542,   30542,    0.523098,   10.000000, 9799.914062,  197.885681, 9010.549805,    3.953342,  787.634155,  191.991302,    1.247265,    0.733520,    126674,               0,000,000
003,     30541,   30541,    0.520423,   10.000000, 9805.893555,  191.753708, 8990.696289,    4.669509,  813.250854,  184.524216,    1.543164,    0.759606,    135879,               0,000,000
004,     37430,   37430,    0.874598,   10.000000, 9696.416016,  301.623322, 8497.304688,    5.700403, 1196.538452,  292.949158,    2.147283,    0.926298,    152892,               0,000,000
005,     37431,   37431,    0.851553,   10.000000, 9699.229492,  297.614471, 8523.020508,    4.906860, 1173.786499,  290.072693,    1.993275,    0.887282,    151233,               0,000,000
006,     37430,   37430,    0.839530,   10.000000, 9696.958008,  300.983551, 8490.916992,    4.747563, 1203.528198,  293.523010,    1.867688,    0.893082,    153234,               0,000,000
007,     37430,   37430,    0.844292,   10.000000, 9698.667969,  298.127136, 8506.439453,    4.404880, 1189.803955,  291.063080,    1.879933,    0.891632,    152688,               0,000,000
000,     35622,   35622,    0.613530,   10.000000, 9768.210938,  230.272369, 8834.874023,    4.042727,  931.308777,  223.959167,    1.552332,    0.850855,    149918,               0,000,001
001,     35622,   35622,    0.611928,   10.000000, 9763.471680,  233.777100, 8817.853516,    4.540298,  943.541138,  226.895493,    1.521565,    0.836062,    148597,               0,000,001
002,     35622,   35622,    0.615813,   10.000000, 9767.684570,  229.433334, 8830.555664,    3.941705,  935.112732,  223.234985,    1.456508,    0.845333,    150262,               0,000,001
003,     35621,   35621,    0.621442,   10.000000, 9772.927734,  224.043808, 8825.254883,    5.252743,  945.385620,  215.794540,    1.818600,    0.895942,    157910,               0,000,001
004,     33040,   33040,    0.579805,   10.000000, 9733.351562,  265.450378, 8662.261719,    4.825002, 1069.018188,  258.216095,    1.666397,    0.810228,    136592,               0,000,001
