tid,wait_acq(ms),wait_rel(ms),client_id,run
005,  0.000096,  0.000104,000,000
006,  0.000089,  0.000099,000,000
006,  0.000105,  0.000110,000,000
006,  0.000088,  0.000092,000,000
006,  0.000095,  0.000095,000,000
006,  0.000087,  0.000103,000,000
006,  0.000085,  0.000099,000,000
006,  0.000087,  0.000105,000,000
006,  0.000083,  0.000109,000,000
006,  0.000089,  0.000092,000,000
006,  0.000089,  0.000096,000,000
006,  0.000087,  0.000097,000,000
006,  0.000088,  0.000095,000,000
006,  0.000084,  0.000095,000,000
006,  0.000090,  0.000101,000,000
006,  0.000088,  0.000069,000,000
006,  0.000088,  0.000079,000,000
006,  0.000086,  0.000098,000,000
006,  0.000088,  0.000109,000,000
006,  0.000085,  0.000094,000,000
006,  0.000096,  0.000100,000,000
007,  0.000090,  0.000097,000,000
007,  0.000088,  0.000100,000,000
007,  0.000096,  0.000106,000,000
007,  0.000101,  0.000100,000,000
007,  0.000087,  0.000089,000,000
007,  0.000084,  0.000112,000,000
007,  0.000086,  0.000098,000,000
007,  0.000093,  0.000108,000,000
007,  0.000084,  0.000098,000,000
007,  0.000088,  0.000113,000,000
007,  0.000087,  0.000102,000,000
007,  0.000093,  0.000112,000,000
007,  0.000089,  0.000112,000,000
007,  0.000089,  0.000118,000,000
007,  0.000089,  0.000097,000,000
007,  0.000093,  0.000103,000,000
007,  0.000089,  0.000076,000,000
007,  0.000089,  0.000074,000,000
007,  0.000087,  0.000101,000,000
007,  0.000093,  0.000103,000,000
008,  0.000096,  0.000100,000,000
008,  0.000099,  0.000103,000,000
008,  0.000097,  0.000102,000,000
008,  0.000099,  0.000104,000,000
008,  0.000097,  0.000109,000,000
008,  0.000088,  0.000109,000,000
008,  0.000098,  0.000108,000,000
008,  0.000100,  0.000103,000,000
008,  0.000093,  0.000102,000,000
008,  0.000096,  0.000105,000,000
008,  0.000099,  0.000104,000,000
008,  0.000101,  0.000110,000,000
008,  0.000096,  0.000106,000,000
008,  0.000098,  0.000089,000,000
008,  0.000098,  0.000103,000,000
008,  0.000093,  0.000111,000,000
008,  0.000152,  0.000105,000,000
008,  0.000093,  0.000103,000,000
