tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000013333, 0.000015000, 0.001665000, 0.016045000, 0.020103334,444.275512695, 0.005288333, 0.006516667, 0.034340002, 0.009458333, 0.013485000,444.267669678, 0.000095000, 0.000143333, 0.006856667, 0.006028333, 0.006421667, 0.057960000, 0.004973333, 0.006228333, 0.033871666, 0.000041667, 0.000046667, 0.007046666, 0.000021667, 0.000025000, 0.000290000, 1.000000000, 1.000000000, 1.000000000,               0,000
001,10.0, 0.000013333, 0.000015000, 0.001548333, 0.015021667, 0.022580000,363.928009033, 0.004930000, 0.006000000, 0.015750000, 0.008723333, 0.016408334,363.918731689, 0.000118333, 0.000178333, 0.005606667, 0.004383333, 0.005981667, 0.016251666, 0.004610000, 0.005670000, 0.015338333, 0.000043333, 0.000048333, 0.003430000, 0.000021667, 0.000025000, 0.000295000, 1.000000000, 1.000000000, 1.000000000,               0,000
002,10.0, 0.000015000, 0.000016667, 0.004221667, 0.014360000, 0.020006666,405.398406982, 0.006160000, 0.006495000, 0.015928334, 0.007856667, 0.013453334,405.391448975, 0.000108333, 0.000131667, 0.009293334, 0.005518334, 0.006388333, 0.017500000, 0.005901667, 0.006206667, 0.015659999, 0.000045000, 0.000048333, 0.002826667, 0.000021667, 0.000025000, 0.000388333, 1.000000000, 1.000000000, 1.000000000,               0,000
003,10.0, 0.000013333, 0.000015000, 0.009138334, 0.016341666, 0.022271667,404.560272217, 0.006203333, 0.006583333, 0.016248334, 0.009735000, 0.015755000,404.553131104, 0.000075000, 0.000166667, 0.005575000, 0.006076667, 0.006476667, 0.015886666, 0.005935000, 0.006268333, 0.015858334, 0.000041667, 0.000050000, 0.002931667, 0.000021667, 0.000025000, 0.002351667, 1.000000000, 1.000000000, 1.000000000,               0,000
004,10.0, 0.000015000, 0.000016667, 0.001561667, 0.017336667, 0.022913333,409.488006592, 0.006160000, 0.006543333, 0.015760001, 0.010603333, 0.016340001,409.480194092, 0.000110000, 0.000166667, 0.009320000, 0.006056667, 0.006438334, 0.015868334, 0.005905000, 0.006246667, 0.015450000, 0.000041667, 0.000046667, 0.003228333, 0.000021667, 0.000025000, 0.002443333, 1.000000000, 1.000000000, 1.000000000,               0,000
005,10.0, 0.000013333, 0.000015000, 0.001596667, 0.016283333, 0.022700001,298.568847656, 0.006040000, 0.006435000, 0.056463335, 0.009861667, 0.016245000,298.561614990, 0.000085000, 0.000173333, 0.006106667, 0.004783333, 0.006321667, 0.060216665, 0.005793334, 0.006136667, 0.056013335, 0.000041667, 0.000046667, 0.002563333, 0.000021667, 0.000025000, 0.003356667, 1.000000000, 1.000000000, 1.000000000,               0,000
006,10.0, 0.000013333, 0.000015000, 0.001496667, 0.017786667, 0.022733333,379.989959717, 0.005051667, 0.006513333, 0.015755000, 0.011195000, 0.016206667,379.982421875, 0.000076667, 0.000168333, 0.005540000, 0.006026667, 0.006401666, 0.018570000, 0.004745000, 0.006221666, 0.015443333, 0.000041667, 0.000046667, 0.003108333, 0.000021667, 0.000025000, 0.002478333, 1.000000000, 1.000000000, 1.000000000,               0,000
007,10.0, 0.000013333, 0.000015000, 0.001583333, 0.015901666, 0.022810001,393.579071045, 0.006161666, 0.006538333, 0.015755000, 0.009398334, 0.016255833,393.572082520, 0.000076667, 0.000171667, 0.004796667, 0.004608333, 0.006433333, 0.016286667, 0.005906667, 0.006241667, 0.015441666, 0.000041667, 0.000046667, 0.002666667, 0.000021667, 0.000025000, 0.002558333, 1.000000000, 1.000000000, 1.000000000,               0,000
008,10.0, 0.000013333, 0.000015000, 0.012321667, 0.011845000, 0.023687501,409.822814941, 0.007308333, 0.007883334, 1.588646650, 0.002201667, 0.015672499,409.814331055, 0.000103333, 0.000141667, 0.022709999, 0.007286667, 0.007910000, 0.378405005, 0.007003333, 0.007595000, 1.587020040, 0.000041667, 0.000046667, 0.023915000, 0.000021667, 0.000025000, 0.003418333, 1.000000000, 1.000000000, 1.000000000,               0,000
009,10.0, 0.000013333, 0.000015000, 0.046198335, 0.011051667, 0.023696667,457.851348877, 0.005335000, 0.007825000, 0.036874998, 0.002728333, 0.015795000,457.841613770, 0.000108333, 0.000125000, 0.006438334, 0.005195000, 0.007798333, 0.022971667, 0.005063334, 0.007531667, 0.022153333, 0.000043333, 0.000050000, 0.009616666, 0.000021667, 0.000025000, 0.000133333, 1.000000000, 1.000000000, 1.000000000,               0,000
010,10.0, 0.000013333, 0.000015000, 0.005018333, 0.012416666, 0.022251667,453.350555420, 0.007290000, 0.007943333, 0.040983334, 0.003486667, 0.013986667,453.342071533, 0.000110000, 0.000170000, 0.006215000, 0.004993333, 0.007911666, 0.028913334, 0.006990000, 0.007645000, 0.035321668, 0.000041667, 0.000046667, 0.026075000, 0.000021667, 0.000025000, 0.000136667, 1.000000000, 1.000000000, 1.000000000,               0,000
