lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000671,0000100,0001005,0005159,0005981,0011963,0000014,001024,000,000,16384
0000000,0005715,0000741,0001061,0007254,0010280,0018235,0001205,001024,000,000,16384
0000000,0000631,0000100,0001006,0006663,0007364,0014908,0000017,001024,001,000,16384
0000000,0010317,0000411,0001103,0015249,0015189,0028454,0004682,001024,001,000,16384
0000000,0000631,0000091,0001006,0006693,0007364,0014908,0000017,001024,002,000,16384
0000000,0010382,0000421,0001104,0014888,0015038,0027612,0004710,001024,002,000,16384
0000000,0000611,0000090,0001005,0005200,0006042,0011993,0000014,001024,003,000,16384
0000000,0010314,0000370,0001093,0010900,0012394,0020939,0002354,001024,003,000,16384
0000000,0000682,0000100,0001005,0005160,0005992,0011963,0000014,001024,000,001,16384
0000000,0005753,0000691,0001061,0007274,0010309,0018235,0001249,001024,000,001,16384
0000000,0000631,0000100,0001006,0006683,0007394,0014929,0000017,001024,001,001,16384
0000000,0010379,0000441,0001101,0014918,0015139,0027803,0002558,001024,001,001,16384
0000000,0000651,0000100,0001006,0006682,0007364,0014928,0000017,001024,002,001,16384
0000000,0010316,0000451,0001103,0015159,0015179,0028393,0004681,001024,002,001,16384
0000000,0000621,0000100,0001005,0005210,0006051,0012002,0000014,001024,003,001,16384
0000000,0005656,0000491,0001094,0010360,0012493,0021360,0001218,001024,003,001,16384
0000000,0000681,0000100,0001005,0005160,0005992,0011992,0000014,001024,000,002,16384
0000000,0005747,0000861,0001058,0007224,0010209,0018214,0001215,001024,000,002,16384
0000000,0000621,0000091,0001006,0006722,0007424,0015008,0000017,001024,001,002,16384
0000000,0010379,0000411,0001099,0014737,0015059,0027422,0002479,001024,001,002,16384
0000000,0000632,0000091,0001006,0006733,0007394,0015039,0000017,001024,002,002,16384
0000000,0010315,0000421,0001099,0015108,0015079,0027973,0002440,001024,002,002,16384
0000000,0000611,0000100,0001005,0005199,0006042,0012002,0000014,001024,003,002,16384
0000000,0005663,0000381,0001095,0009578,0011282,0019967,0002351,001024,003,002,16384
