tid,lock_impl_time(ms)
RUN 0
001,   202.931
003,   131.945
002,    91.875
004,    57.976
005,    78.006
006,   199.100
007,   167.299
008,    81.246
009,    91.244
010,   115.052
011,    82.998
012,   154.629
013,   206.608
014,   109.150
015,    69.229
016,    97.065
-----------------------------------------------------------------------------------------------

RUN 1
001,    86.524
003,   175.558
002,    72.700
004,    98.677
005,   191.225
006,   118.375
007,   110.409
008,   138.236
009,    99.943
010,   150.776
011,   150.935
012,   111.249
013,   131.371
014,   137.515
015,   101.043
016,    64.741
-----------------------------------------------------------------------------------------------

RUN 2
001,   196.867
003,   128.178
002,   102.948
004,    90.720
005,    72.392
006,   182.865
007,   121.974
008,    64.620
009,   148.849
010,    86.844
011,    93.304
012,   114.331
013,   135.394
014,    89.987
015,    97.616
016,   167.622
-----------------------------------------------------------------------------------------------

RUN 3
001,    81.850
003,    87.635
002,   144.432
004,    81.638
005,    98.614
006,   136.351
007,   144.514
008,   130.581
009,   110.259
010,   184.911
011,   142.746
012,    88.427
013,   139.318
014,    84.435
015,    87.853
016,   154.340
-----------------------------------------------------------------------------------------------

RUN 4
001,   143.688
003,    62.883
002,    87.990
004,   175.726
005,    30.307
006,   125.970
007,   143.630
008,   152.499
009,    60.386
010,    67.789
011,    99.545
012,   147.430
013,   106.578
014,   165.365
015,   128.590
016,   189.554
-----------------------------------------------------------------------------------------------

