tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001063,  0.000498
001,  0.000150,  0.000158
001,  0.000105,  0.000093
001,  0.000102,  0.000092
001,  0.000100,  0.000102
001,  0.000115,  0.000098
001,  0.000107,  0.000097
001,  0.000110,  0.000108
001,  0.000222,  0.000112
001,  0.000218,  0.000088
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000587,  0.000245
001,  0.000120,  0.000110
001,  0.000097,  0.000100
001,  0.000102,  0.000113
001,  0.000100,  0.000110
001,  0.000097,  0.000112
001,  0.000097,  0.000112
001,  0.000097,  0.000112
001,  0.000253,  0.000108
001,  0.000223,  0.000105
-----------------------------------------------------------------------------------------------

