tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00252546,020,00185217,00006520,00000000,001024,000,000,00016384
001,00000000,00257491,020,00185884,00006572,00000000,001024,000,000,00016384
002,00000000,00255913,020,00181529,00006556,00000000,001024,000,000,00016384
003,00000000,00252066,020,00181217,00006608,00000000,001024,000,000,00016384
004,00000000,00257542,020,00182919,00006618,00000000,001024,000,000,00016384
005,00000000,00252198,020,00180592,00006594,00000000,001024,000,000,00016384
006,00000000,00255540,020,00181442,00006575,00000000,001024,000,000,00016384
007,00000000,00251419,020,00179765,00006537,00000000,001024,000,000,00016384
008,00000000,00251260,020,00181044,00006532,00000000,001024,000,000,00016384
009,00000000,00258601,020,00184115,00006445,00000000,001024,000,000,00016384
010,00000000,00258434,020,00182826,00006535,00000000,001024,000,000,00016384
011,00000000,00258095,020,00184076,00006513,00000000,001024,000,000,00016384
012,00000000,00257253,020,00180736,00006599,00000000,001024,000,000,00016384
013,00000000,00255961,020,00182977,00006594,00000000,001024,000,000,00016384
014,00000000,00253284,020,00179927,00006601,00000000,001024,000,000,00016384
015,00000000,00253706,020,00178163,00006494,00000000,001024,000,000,00016384
016,00000000,00254735,020,00179636,00006670,00000000,001024,000,000,00016384
017,00000000,00257555,020,00180767,00006568,00000000,001024,000,000,00016384
018,00000000,00257012,020,00180183,00006570,00000000,001024,000,000,00016384
019,00000000,00256197,020,00182025,00006580,00000000,001024,000,000,00016384
020,00000000,00257601,020,00186356,00006538,00000000,001024,000,000,00016384
021,00000000,00255932,020,00180777,00006565,00000000,001024,000,000,00016384
022,00000000,00253920,020,00182001,00006633,00000000,001024,000,000,00016384
023,00000000,00251653,020,00177164,00006565,00000000,001024,000,000,00016384
024,00000000,00258581,020,00181896,00006553,00000000,001024,000,000,00016384
025,00000000,00253263,020,00181573,00006530,00000000,001024,000,000,00016384
026,00000000,00255483,020,00182296,00006501,00000000,001024,000,000,00016384
027,00000000,00253912,020,00182236,00006581,00000000,001024,000,000,00016384
028,00000000,00257434,020,00183129,00006644,00000000,001024,000,000,00016384
029,00000000,00256104,020,00180363,00006579,00000000,001024,000,000,00016384
030,00000000,00257467,020,00182494,00006518,00000000,001024,000,000,00016384
031,00000000,00254026,020,00181580,00006531,00000000,001024,000,000,00016384
000,00000000,00331348,020,00234010,00008773,00000000,001024,001,000,00016384
001,00000000,00333922,020,00232843,00008864,00000000,001024,001,000,00016384
002,00000000,00329847,020,00232304,00008806,00000000,001024,001,000,00016384
003,00000000,00330434,020,00231485,00008880,00000000,001024,001,000,00016384
004,00000000,00336396,020,00234354,00008840,00000000,001024,001,000,00016384
005,00000000,00333700,020,00232633,00008789,00000000,001024,001,000,00016384
006,00000000,00333782,020,00233938,00008685,00000000,001024,001,000,00016384
007,00000000,00330802,020,00231168,00008914,00000000,001024,001,000,00016384
008,00000000,00330690,020,00229776,00008838,00000000,001024,001,000,00016384
009,00000000,00327773,020,00231242,00008856,00000000,001024,001,000,00016384
010,00000000,00332745,020,00236452,00008838,00000000,001024,001,000,00016384
011,00000000,00332793,020,00232126,00008823,00000000,001024,001,000,00016384
012,00000000,00333066,020,00231700,00008812,00000000,001024,001,000,00016384
013,00000000,00333093,020,00228610,00008833,00000000,001024,001,000,00016384
014,00000000,00331319,020,00233660,00008794,00000000,001024,001,000,00016384
015,00000000,00336438,020,00229367,00008887,00000000,001024,001,000,00016384
016,00000000,00332226,020,00234104,00008817,00000000,001024,001,000,00016384
017,00000000,00335481,020,00231390,00008844,00000000,001024,001,000,00016384
018,00000000,00330655,020,00229284,00008889,00000000,001024,001,000,00016384
019,00000000,00332661,020,00231087,00008795,00000000,001024,001,000,00016384
020,00000000,00334727,020,00230139,00008876,00000000,001024,001,000,00016384
021,00000000,00331841,020,00235410,00008748,00000000,001024,001,000,00016384
022,00000000,00331966,020,00231870,00008823,00000000,001024,001,000,00016384
023,00000000,00330782,020,00231920,00008795,00000000,001024,001,000,00016384
024,00000000,00331539,020,00235789,00008788,00000000,001024,001,000,00016384
025,00000000,00331538,020,00233672,00008793,00000000,001024,001,000,00016384
026,00000000,00335867,020,00236330,00008781,00000000,001024,001,000,00016384
027,00000000,00327986,020,00236297,00008887,00000000,001024,001,000,00016384
028,00000000,00334281,020,00230723,00008799,00000000,001024,001,000,00016384
029,00000000,00330629,020,00234390,00008714,00000000,001024,001,000,00016384
030,00000000,00329788,020,00227346,00008867,00000000,001024,001,000,00016384
031,00000000,00331020,020,00232205,00009014,00000000,001024,001,000,00016384
000,00000000,00372873,020,00248717,00010226,00000000,001024,002,000,00016384
001,00000000,00376003,020,00251642,00010277,00000000,001024,002,000,00016384
002,00000000,00368932,020,00251529,00010318,00000000,001024,002,000,00016384
003,00000000,00372352,020,00248581,00010190,00000000,001024,002,000,00016384
004,00000000,00371139,020,00254790,00010276,00000000,001024,002,000,00016384
005,00000000,00370068,020,00252930,00010243,00000000,001024,002,000,00016384
006,00000000,00375738,020,00252510,00010260,00000000,001024,002,000,00016384
007,00000000,00373297,020,00251384,00010155,00000000,001024,002,000,00016384
008,00000000,00374171,020,00251257,00010212,00000000,001024,002,000,00016384
009,00000000,00375778,020,00251193,00010233,00000000,001024,002,000,00016384
010,00000000,00371492,020,00252073,00010200,00000000,001024,002,000,00016384
011,00000000,00370383,020,00247654,00010296,00000000,001024,002,000,00016384
012,00000000,00376376,020,00249789,00010250,00000000,001024,002,000,00016384
013,00000000,00373323,020,00248152,00010358,00000000,001024,002,000,00016384
014,00000000,00374423,020,00248548,00010351,00000000,001024,002,000,00016384
015,00000000,00372138,020,00250832,00010175,00000000,001024,002,000,00016384
016,00000000,00374649,020,00253119,00010177,00000000,001024,002,000,00016384
017,00000000,00372208,020,00251867,00010289,00000000,001024,002,000,00016384
018,00000000,00373350,020,00251873,00010246,00000000,001024,002,000,00016384
019,00000000,00372551,020,00248535,00010270,00000000,001024,002,000,00016384
020,00000000,00370784,020,00247282,00010369,00000000,001024,002,000,00016384
021,00000000,00374329,020,00251974,00010224,00000000,001024,002,000,00016384
022,00000000,00376090,020,00251584,00010229,00000000,001024,002,000,00016384
023,00000000,00372322,020,00252038,00010284,00000000,001024,002,000,00016384
024,00000000,00374907,020,00249097,00010365,00000000,001024,002,000,00016384
025,00000000,00370267,020,00256277,00010224,00000000,001024,002,000,00016384
026,00000000,00375163,020,00249723,00010184,00000000,001024,002,000,00016384
027,00000000,00370185,020,00253132,00010186,00000000,001024,002,000,00016384
028,00000000,00373790,020,00250624,00010314,00000000,001024,002,000,00016384
029,00000000,00370259,020,00252365,00010277,00000000,001024,002,000,00016384
030,00000000,00373030,020,00252879,00010164,00000000,001024,002,000,00016384
031,00000000,00369809,020,00250840,00010328,00000000,001024,002,000,00016384
000,00000000,00277113,020,00202683,00007182,00000000,001024,003,000,00016384
001,00000000,00270799,020,00192260,00007180,00000000,001024,003,000,00016384
002,00000000,00274995,020,00192247,00007203,00000000,001024,003,000,00016384
003,00000000,00275019,020,00198150,00007145,00000000,001024,003,000,00016384
004,00000000,00275071,020,00197780,00007192,00000000,001024,003,000,00016384
005,00000000,00275171,020,00188579,00007270,00000000,001024,003,000,00016384
006,00000000,00273575,020,00194649,00007207,00000000,001024,003,000,00016384
007,00000000,00274200,020,00193723,00007271,00000000,001024,003,000,00016384
008,00000000,00275378,020,00197879,00007123,00000000,001024,003,000,00016384
009,00000000,00270636,020,00191792,00007244,00000000,001024,003,000,00016384
010,00000000,00272104,020,00193238,00007254,00000000,001024,003,000,00016384
011,00000000,00275409,020,00195234,00007145,00000000,001024,003,000,00016384
012,00000000,00277305,020,00196380,00007120,00000000,001024,003,000,00016384
013,00000000,00275285,020,00196571,00007202,00000000,001024,003,000,00016384
014,00000000,00274787,020,00191187,00007136,00000000,001024,003,000,00016384
015,00000000,00278828,020,00194819,00007122,00000000,001024,003,000,00016384
016,00000000,00274912,020,00196765,00007185,00000000,001024,003,000,00016384
017,00000000,00271914,020,00200517,00007044,00000000,001024,003,000,00016384
018,00000000,00276886,020,00198363,00007158,00000000,001024,003,000,00016384
019,00000000,00274080,020,00188401,00007269,00000000,001024,003,000,00016384
020,00000000,00276591,020,00195539,00007175,00000000,001024,003,000,00016384
021,00000000,00276507,020,00196223,00007116,00000000,001024,003,000,00016384
022,00000000,00276569,020,00193869,00007226,00000000,001024,003,000,00016384
023,00000000,00275237,020,00195027,00007178,00000000,001024,003,000,00016384
024,00000000,00270102,020,00192072,00007194,00000000,001024,003,000,00016384
025,00000000,00272987,020,00193102,00007167,00000000,001024,003,000,00016384
026,00000000,00273876,020,00192108,00007268,00000000,001024,003,000,00016384
027,00000000,00275363,020,00202484,00007085,00000000,001024,003,000,00016384
028,00000000,00279557,020,00197293,00007137,00000000,001024,003,000,00016384
029,00000000,00278445,020,00188929,00007286,00000000,001024,003,000,00016384
030,00000000,00279578,020,00195080,00007165,00000000,001024,003,000,00016384
031,00000000,00271933,020,00189985,00007198,00000000,001024,003,000,00016384
000,00000000,00259119,020,00181469,00006478,00000000,001024,000,001,00016384
001,00000000,00253840,020,00178876,00006504,00000000,001024,000,001,00016384
002,00000000,00256624,020,00179605,00006532,00000000,001024,000,001,00016384
003,00000000,00254422,020,00178688,00006578,00000000,001024,000,001,00016384
004,00000000,00259214,020,00181639,00006492,00000000,001024,000,001,00016384
005,00000000,00255531,020,00180889,00006491,00000000,001024,000,001,00016384
006,00000000,00258134,020,00182831,00006484,00000000,001024,000,001,00016384
007,00000000,00257220,020,00179552,00006601,00000000,001024,000,001,00016384
008,00000000,00257194,020,00180726,00006462,00000000,001024,000,001,00016384
009,00000000,00257925,020,00184610,00006530,00000000,001024,000,001,00016384
010,00000000,00261638,020,00181215,00006548,00000000,001024,000,001,00016384
