tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00000000,00004347,002,00009375,001024,001,000,0512
001,00000000,00001917,002,00004525,001024,001,000,0512
002,00000000,00000001,002,00000001,001024,001,000,0512
003,00000000,00000001,002,00000001,001024,001,000,0512
004,00000000,00005934,002,00013451,001024,001,000,0512
005,00000000,00000001,002,00000001,001024,001,000,0512
006,00000000,00007659,002,00014810,001024,001,000,0512
007,00000000,00009058,002,00020001,001024,001,000,0512
008,00000000,00000003,002,00000004,001024,001,000,0512
009,00000000,00000001,002,00000001,001024,001,000,0512
010,00000000,00000001,002,00000001,001024,001,000,0512
011,00000000,00000001,002,00000001,001024,001,000,0512
012,00000000,00000001,002,00000001,001024,001,000,0512
013,00000000,00000001,002,00000001,001024,001,000,0512
014,00000000,00011998,002,00026596,001024,001,000,0512
015,00000000,00024218,002,00052945,001024,001,000,0512
016,00000000,00008615,002,00017172,001024,001,000,0512
017,00000000,00000001,002,00000001,001024,001,000,0512
018,00000000,00002050,002,00004385,001024,001,000,0512
019,00000000,00000001,002,00000001,001024,001,000,0512
020,00000000,00012801,002,00025685,001024,001,000,0512
021,00000000,00000001,002,00000001,001024,001,000,0512
022,00000000,00012660,002,00029444,001024,001,000,0512
023,00000000,00000001,002,00000001,001024,001,000,0512
024,00000000,00000001,002,00000001,001024,001,000,0512
025,00000000,00008857,002,00016825,001024,001,000,0512
026,00000000,00000001,002,00000001,001024,001,000,0512
027,00000000,00000001,002,00000001,001024,001,000,0512
028,00000000,00000001,002,00000001,001024,001,000,0512
029,00000000,00000001,002,00000001,001024,001,000,0512
030,00000000,00000001,002,00000001,001024,001,000,0512
031,00000000,00000001,002,00000001,001024,001,000,0512
000,00000000,00014912,002,00033779,001024,002,000,0512
001,00000000,00026077,002,00059362,001024,002,000,0512
002,00000000,00019964,002,00039405,001024,002,000,0512
003,00000000,00000003,002,00000007,001024,002,000,0512
004,00000000,00000001,002,00000002,001024,002,000,0512
005,00000000,00000001,002,00000001,001024,002,000,0512
006,00000000,00000001,002,00000001,001024,002,000,0512
007,00000000,00000001,002,00000001,001024,002,000,0512
008,00000000,00021113,002,00043939,001024,002,000,0512
009,00000000,00002426,002,00005585,001024,002,000,0512
010,00000000,00000001,002,00000001,001024,002,000,0512
011,00000000,00000001,002,00000001,001024,002,000,0512
012,00000000,00000001,002,00000001,001024,002,000,0512
013,00000000,00009168,002,00019948,001024,002,000,0512
014,00000000,00000477,002,00001121,001024,002,000,0512
015,00000000,00000021,002,00000031,001024,002,000,0512
016,00000000,00000001,002,00000001,001024,002,000,0512
017,00000000,00010155,002,00022176,001024,002,000,0512
018,00000000,00000001,002,00000001,001024,002,000,0512
019,00000000,00000001,002,00000001,001024,002,000,0512
020,00000000,00004803,002,00009833,001024,002,000,0512
021,00000000,00000001,002,00000001,001024,002,000,0512
022,00000000,00000005,002,00000009,001024,002,000,0512
023,00000000,00000001,002,00000001,001024,002,000,0512
024,00000000,00000001,002,00000001,001024,002,000,0512
025,00000000,00000001,002,00000001,001024,002,000,0512
026,00000000,00000001,002,00000001,001024,002,000,0512
027,00000000,00000001,002,00000001,001024,002,000,0512
028,00000000,00000001,002,00000001,001024,002,000,0512
029,00000000,00000001,002,00000001,001024,002,000,0512
030,00000000,00000001,002,00000001,001024,002,000,0512
031,00000000,00000001,002,00000001,001024,002,000,0512
