tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 445906944,    1700,  356.798431,   20.000000,18851.253906,  433.064209,14555.294922,    3.752617, 4295.775391,  429.296295,  408.551941,  412.221130,    402528,         1048576,000,000,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003440,    0.000000,    0.254000,    0.000000,    0.000000,         0,         1048576,000,000,000001
002,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003495,    0.000000,    0.253865,    0.000000,    0.000000,         0,         1048576,000,000,000001
003, 472121344,    1800,  352.132416,   20.000000,19066.871094,  463.497162,15690.384766,    4.150218, 3376.234863,  459.235107,  430.311188,  441.588379,    361725,         1048576,000,000,000001
004,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003523,    0.000000,    0.254787,    0.000000,    0.000000,         0,         1048576,000,000,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003188,    0.000000,    0.255031,    0.000000,    0.000000,         0,         1048576,000,000,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003430,    0.000000,    0.263630,    0.000000,    0.000000,         0,         1048576,000,000,000001
007, 455081984,    1735,  364.122253,   20.000000,19187.523438,  441.898254,14612.679688,    3.824634, 4574.672363,  438.068756,  417.069275,  420.783722,    433153,         1048576,000,000,000001
008,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003603,    0.000000,    0.261277,    0.000000,    0.000000,         0,         1048576,000,000,000001
009,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003687,    0.000000,    0.256493,    0.000000,    0.000000,         0,         1048576,000,000,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003403,    0.000000,    0.259657,    0.000000,    0.000000,         0,         1048576,000,000,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003493,    0.000000,    0.259310,    0.000000,    0.000000,         0,         1048576,000,000,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003630,    0.000000,    0.258703,    0.000000,    0.000000,         0,         1048576,000,000,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003590,    0.000000,    0.256147,    0.000000,    0.000000,         0,         1048576,000,000,000001
014, 445906944,    1700,  370.752441,   20.000000,18537.867188,  442.463043,14016.583008,    4.097330, 4521.110840,  438.355682,  411.450562,  417.685455,    365050,         1048576,000,000,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003173,    0.000000,    0.261167,    0.000000,    0.000000,         0,         1048576,000,000,000001
000, 433848320,    1654,  347.197998,   20.000000,19223.062500,  420.285004,14598.234375,    3.657607, 4624.649414,  416.621826,  397.476349,  400.138275,    439443,         1048576,000,001,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003563,    0.000000,    0.255270,    0.000000,    0.000000,         0,         1048576,000,001,000001
002,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003473,    0.000000,    0.256217,    0.000000,    0.000000,         0,         1048576,000,001,000001
003,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002932,    0.000000,    0.250823,    0.000000,    0.000000,         0,         1048576,000,001,000001
004, 419692544,    1600,  336.731079,   20.000000,18730.728516,  406.401031,14598.261719,    3.523517, 4132.304688,  402.908600,  385.018677,  387.030609,    390733,         1048576,000,001,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003430,    0.000000,    0.253800,    0.000000,    0.000000,         0,         1048576,000,001,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003530,    0.000000,    0.256770,    0.000000,    0.000000,         0,         1048576,000,001,000001
007,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003353,    0.000000,    0.254650,    0.000000,    0.000000,         0,         1048576,000,001,000001
008, 419692544,    1600,  350.212952,   20.000000,19043.558594,  419.187866,15132.144531,    3.973614, 3911.187744,  415.102112,  388.421906,  394.990204,    302094,         1048576,000,001,000001
009,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002090,    0.000000,    0.255463,    0.000000,    0.000000,         0,         1048576,000,001,000001
010, 419692544,    1600,  348.155823,   20.000000,18391.269531,  416.448029,14115.492188,    3.817793, 4275.604980,  412.620789,  388.069519,  393.236267,    345088,         1048576,000,001,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003340,    0.000000,    0.259897,    0.000000,    0.000000,         0,         1048576,000,001,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003270,    0.000000,    0.258427,    0.000000,    0.000000,         0,         1048576,000,001,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002963,    0.000000,    0.271143,    0.000000,    0.000000,         0,         1048576,000,001,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003477,    0.000000,    0.257013,    0.000000,    0.000000,         0,         1048576,000,001,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003427,    0.000000,    0.257517,    0.000000,    0.000000,         0,         1048576,000,001,000001
000, 472121344,    1800,  378.615601,   20.000000,18738.007812,  457.719849,14613.202148,    3.941669, 4124.613281,  453.756317,  432.606720,  435.771973,    382350,         1048576,000,002,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003140,    0.000000,    0.259243,    0.000000,    0.000000,         0,         1048576,000,002,000001
002, 456130560,    1739,  365.298492,   20.000000,19185.832031,  442.005157,15366.461914,    3.789150, 3819.187988,  438.205231,  417.759216,  420.858307,    351111,         1048576,000,002,000001
003,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003095,    0.000000,    0.251665,    0.000000,    0.000000,         0,         1048576,000,002,000001
004,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003377,    0.000000,    0.253803,    0.000000,    0.000000,         0,         1048576,000,002,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003520,    0.000000,    0.255590,    0.000000,    0.000000,         0,         1048576,000,002,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002327,    0.000000,    0.254943,    0.000000,    0.000000,         0,         1048576,000,002,000001
007,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003680,    0.000000,    0.257940,    0.000000,    0.000000,         0,         1048576,000,002,000001
008,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003520,    0.000000,    0.258743,    0.000000,    0.000000,         0,         1048576,000,002,000001
009, 445906944,    1700,  370.824707,   20.000000,18527.445312,  441.655151,14281.825195,    4.132146, 4245.444824,  437.530212,  411.276306,  417.344208,    342491,         1048576,000,002,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003037,    0.000000,    0.259343,    0.000000,    0.000000,         0,         1048576,000,002,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003377,    0.000000,    0.257607,    0.000000,    0.000000,         0,         1048576,000,002,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003423,    0.000000,    0.257430,    0.000000,    0.000000,         0,         1048576,000,002,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002983,    0.000000,    0.257670,    0.000000,    0.000000,         0,         1048576,000,002,000001
014, 472121344,    1800,  391.549469,   20.000000,19019.742188,  467.678833,14533.060547,    4.339362, 4486.492188,  463.309052,  435.384949,  441.581238,    360383,         1048576,000,002,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003133,    0.000000,    0.258433,    0.000000,    0.000000,         0,         1048576,000,002,000001
000, 445906944,    1700,  356.247711,   20.000000,18564.472656,  432.192871,14557.422852,    3.716997, 4006.868164,  428.465393,  408.726013,  411.385803,    371469,         1048576,000,003,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003520,    0.000000,    0.254927,    0.000000,    0.000000,         0,         1048576,000,003,000001
002, 449052672,    1712,  360.951447,   20.000000,19200.183594,  435.086243,15198.198242,    3.763937, 4001.802979,  431.311707,  411.533844,  414.242920,    370572,         1048576,000,003,000001
003,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003117,    0.000000,    0.263777,    0.000000,    0.000000,         0,         1048576,000,003,000001
004,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003340,    0.000000,    0.255900,    0.000000,    0.000000,         0,         1048576,000,003,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002080,    0.000000,    0.255220,    0.000000,    0.000000,         0,         1048576,000,003,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003137,    0.000000,    0.253917,    0.000000,    0.000000,         0,         1048576,000,003,000001
007,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003687,    0.000000,    0.253760,    0.000000,    0.000000,         0,         1048576,000,003,000001
008,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003150,    0.000000,    0.254530,    0.000000,    0.000000,         0,         1048576,000,003,000001
009, 445906944,    1700,  370.535828,   20.000000,18887.626953,  442.145691,14343.407227,    4.094955, 4544.044922,  438.056000,  411.347198,  417.635376,    369692,         1048576,000,003,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003113,    0.000000,    0.260187,    0.000000,    0.000000,         0,         1048576,000,003,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003253,    0.000000,    0.266170,    0.000000,    0.000000,         0,         1048576,000,003,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003280,    0.000000,    0.257967,    0.000000,    0.000000,         0,         1048576,000,003,000001
013, 445906944,    1700,  371.789886,   20.000000,19153.664062,  442.316895,14923.350586,    4.009873, 4230.107910,  438.290710,  411.206970,  417.912628,    341240,         1048576,000,003,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003123,    0.000000,    0.257223,    0.000000,    0.000000,         0,         1048576,000,003,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003203,    0.000000,    0.257040,    0.000000,    0.000000,         0,         1048576,000,003,000001
000,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003463,    0.000000,    0.258643,    0.000000,    0.000000,         0,         1048576,000,004,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003317,    0.000000,    0.255417,    0.000000,    0.000000,         0,         1048576,000,004,000001
002,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003167,    0.000000,    0.257817,    0.000000,    0.000000,         0,         1048576,000,004,000001
003, 393478144,    1500,  297.197815,   20.000000,15418.717773,  386.540985,12675.707031,    3.480876, 2742.805420,  382.994598,  358.557434,  368.324005,    293452,         1048576,000,004,000001
004,  74186752,     282,   59.371208,   20.000000,19865.394531,   71.665855,19213.423828,    0.630862,  651.943115,   71.247475,   67.836365,   68.194550,     60546,         1048576,000,004,000001
005,  78905344,     300,   63.663239,   20.000000,19660.392578,   76.462753,19000.562500,    0.658800,  659.799683,   76.012581,   72.099220,   72.734550,     60213,         1048576,000,004,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003077,    0.000000,    0.255107,    0.000000,    0.000000,         0,         1048576,000,004,000001
007, 393478144,    1500,  315.347961,   20.000000,16001.232422,  381.599213,12499.675781,    3.294562, 3501.410156,  378.343933,  360.550385,  363.413544,    325213,         1048576,000,004,000001
008,  78905344,     300,   65.377792,   20.000000,19394.898438,   78.582443,18721.695312,    0.723984,  673.164429,   78.052849,   72.742615,   74.108101,     51188,         1048576,000,004,000001
009,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003110,    0.000000,    0.257337,    0.000000,    0.000000,         0,         1048576,000,004,000001
010, 393478144,    1500,  326.008331,   20.000000,15704.076172,  390.943451,11794.928711,    3.536145, 3908.996582,  387.415924,  363.297516,  369.106079,    314872,         1048576,000,004,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003173,    0.000000,    0.259717,    0.000000,    0.000000,         0,         1048576,000,004,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002140,    0.000000,    0.256900,    0.000000,    0.000000,         0,         1048576,000,004,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002970,    0.000000,    0.256770,    0.000000,    0.000000,         0,         1048576,000,004,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003313,    0.000000,    0.258617,    0.000000,    0.000000,         0,         1048576,000,004,000001
015, 445906944,    1700,  371.665192,   20.000000,18412.476562,  442.856049,13883.626953,    4.041036, 4528.679688,  438.817596,  411.268066,  418.221954,    365258,         1048576,000,004,000001
000, 460062720,    1754,  367.432037,   20.000000,19182.330078,  446.396576,14652.763672,    3.855254, 4529.379395,  442.518494,  421.540863,  424.862946,    424228,         1048576,001,000,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003407,    0.000000,    0.254220,    0.000000,    0.000000,         0,         1048576,001,000,000001
002, 472121344,    1800,  351.526367,   20.000000,18361.154297,  463.125488,14956.276367,    4.153303, 3404.657715,  458.845428,  430.193390,  441.239960,    365714,         1048576,001,000,000001
003,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003240,    0.000000,    0.264387,    0.000000,    0.000000,         0,         1048576,001,000,000001
004, 472121344,    1800,  378.201324,   20.000000,18676.578125,  457.582184,14567.900391,    3.912705, 4108.495117,  453.665802,  432.424744,  435.894043,    381062,         1048576,001,000,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003530,    0.000000,    0.253900,    0.000000,    0.000000,         0,         1048576,001,000,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003390,    0.000000,    0.263730,    0.000000,    0.000000,         0,         1048576,001,000,000001
007,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002120,    0.000000,    0.254350,    0.000000,    0.000000,         0,         1048576,001,000,000001
008,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003500,    0.000000,    0.258223,    0.000000,    0.000000,         0,         1048576,001,000,000001
009,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003377,    0.000000,    0.257763,    0.000000,    0.000000,         0,         1048576,001,000,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002278,    0.000000,    0.251320,    0.000000,    0.000000,         0,         1048576,001,000,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003053,    0.000000,    0.258177,    0.000000,    0.000000,         0,         1048576,001,000,000001
012, 472121344,    1800,  394.102081,   20.000000,18961.480469,  468.325592,14335.568359,    4.258379, 4625.729980,  464.064362,  435.464874,  442.147156,    373173,         1048576,001,000,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003307,    0.000000,    0.258383,    0.000000,    0.000000,         0,         1048576,001,000,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003363,    0.000000,    0.258417,    0.000000,    0.000000,         0,         1048576,001,000,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003577,    0.000000,    0.257860,    0.000000,    0.000000,         0,         1048576,001,000,000001
000, 449576960,    1714,  360.664948,   20.000000,19196.808594,  436.572266,14988.093750,    3.796008, 4208.537598,  432.757751,  412.058685,  415.313507,    390877,         1048576,001,001,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003267,    0.000000,    0.258167,    0.000000,    0.000000,         0,         1048576,001,001,000001
002,    524288,       1,    0.158818,   20.000000,    0.254653,    0.250130,    0.000372,    0.005363,    0.254075,    0.501533,    0.237737,    0.239997,         2,         1048576,001,001,000001
003,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003450,    0.000000,    0.254637,    0.000000,    0.000000,         0,         1048576,001,001,000001
004,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003237,    0.000000,    0.254357,    0.000000,    0.000000,         0,         1048576,001,001,000001
005, 472121344,    1800,  379.250214,   20.000000,19120.625000,  458.569550,14826.876953,    3.979218, 4293.561523,  454.563080,  432.736145,  436.314545,    396927,         1048576,001,001,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003603,    0.000000,    0.251353,    0.000000,    0.000000,         0,         1048576,001,001,000001
007, 445906944,    1700,  358.038086,   20.000000,18605.101562,  432.805450,14630.038086,    3.739642, 3974.888916,  429.084564,  408.625061,  411.920624,    366785,         1048576,001,001,000001
008, 445906944,    1700,  370.780579,   20.000000,18885.314453,  445.258392,14612.033203,    4.234748, 4273.050293,  440.902863,  412.646454,  419.322388,    330702,         1048576,001,001,000001
009,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003647,    0.000000,    0.260177,    0.000000,    0.000000,         0,         1048576,001,001,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002910,    0.000000,    0.256460,    0.000000,    0.000000,         0,         1048576,001,001,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003267,    0.000000,    0.256750,    0.000000,    0.000000,         0,         1048576,001,001,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003547,    0.000000,    0.256360,    0.000000,    0.000000,         0,         1048576,001,001,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003597,    0.000000,    0.256457,    0.000000,    0.000000,         0,         1048576,001,001,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002103,    0.000000,    0.256723,    0.000000,    0.000000,         0,         1048576,001,001,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003147,    0.000000,    0.257787,    0.000000,    0.000000,         0,         1048576,001,001,000001
000,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003160,    0.000000,    0.255600,    0.000000,    0.000000,         0,         1048576,001,002,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003543,    0.000000,    0.254747,    0.000000,    0.000000,         0,         1048576,001,002,000001
002,    524288,       1,    0.157638,   20.000000,    0.248355,    0.248533,    0.000538,    0.003547,    0.247557,    0.499036,    0.236903,    0.238838,         1,         1048576,001,002,000001
003,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003890,    0.000000,    0.254557,    0.000000,    0.000000,         0,         1048576,001,002,000001
004, 472121344,    1800,  384.216583,   20.000000,18417.074219,  457.559143,14634.863281,    3.938123, 3782.030029,  453.616638,  432.555664,  435.660400,    345176,         1048576,001,002,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003173,    0.000000,    0.255233,    0.000000,    0.000000,         0,         1048576,001,002,000001
006, 472121344,    1800,  377.791443,   20.000000,19016.507812,  457.700653,14710.975586,    3.917077, 4305.347656,  453.763794,  432.318329,  435.862091,    402413,         1048576,001,002,000001
007,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003543,    0.000000,    0.253387,    0.000000,    0.000000,         0,         1048576,001,002,000001
008, 472121344,    1800,  392.336121,   20.000000,18709.138672,  471.117188,14424.565430,    4.479922, 4284.354980,  466.492310,  436.922058,  443.529327,    330030,         1048576,001,002,000001
009,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003250,    0.000000,    0.270210,    0.000000,    0.000000,         0,         1048576,001,002,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003100,    0.000000,    0.259950,    0.000000,    0.000000,         0,         1048576,001,002,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003237,    0.000000,    0.255547,    0.000000,    0.000000,         0,         1048576,001,002,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003213,    0.000000,    0.256810,    0.000000,    0.000000,         0,         1048576,001,002,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003423,    0.000000,    0.258087,    0.000000,    0.000000,         0,         1048576,001,002,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003113,    0.000000,    0.257033,    0.000000,    0.000000,         0,         1048576,001,002,000001
015, 460587008,    1756,  382.950012,   20.000000,19155.412109,  456.588013,14913.527344,    4.131837, 4241.708008,  452.466553,  425.017426,  431.051453,    336133,         1048576,001,002,000001
000,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003083,    0.000000,    0.253697,    0.000000,    0.000000,         0,         1048576,001,003,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003013,    0.000000,    0.252965,    0.000000,    0.000000,         0,         1048576,001,003,000001
002,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002940,    0.000000,    0.253726,    0.000000,    0.000000,         0,         1048576,001,003,000001
003, 445906944,    1700,  357.420563,   20.000000,18741.808594,  432.724335,14285.735352,    3.677201, 4455.907715,  429.037506,  408.533478,  412.067688,    421106,         1048576,001,003,000001
004,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003383,    0.000000,    0.257653,    0.000000,    0.000000,         0,         1048576,001,003,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002873,    0.000000,    0.259753,    0.000000,    0.000000,         0,         1048576,001,003,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.012500,    0.000000,    0.260497,    0.000000,    0.000000,         0,         1048576,001,003,000001
007,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003310,    0.000000,    0.254567,    0.000000,    0.000000,         0,         1048576,001,003,000001
008,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003113,    0.000000,    0.257520,    0.000000,    0.000000,         0,         1048576,001,003,000001
009, 445906944,    1700,  369.853668,   20.000000,19008.146484,  441.642212,14891.465820,    3.989930, 4116.495117,  437.667694,  411.793121,  416.867126,    326471,         1048576,001,003,000001
010, 419692544,    1600,  350.226471,   20.000000,18486.707031,  416.421082,14517.070312,    3.829214, 3969.474609,  412.597534,  387.433380,  393.242401,    319534,         1048576,001,003,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002917,    0.000000,    0.257290,    0.000000,    0.000000,         0,         1048576,001,003,000001
012, 434110464,    1655,  363.813171,   20.000000,19201.724609,  430.562775,14911.452148,    3.969622, 4290.109863,  426.602905,  400.161255,  406.436218,    348269,         1048576,001,003,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003143,    0.000000,    0.257620,    0.000000,    0.000000,         0,         1048576,001,003,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003127,    0.000000,    0.257280,    0.000000,    0.000000,         0,         1048576,001,003,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003063,    0.000000,    0.257047,    0.000000,    0.000000,         0,         1048576,001,003,000001
000,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003190,    0.000000,    0.254943,    0.000000,    0.000000,         0,         1048576,001,004,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003307,    0.000000,    0.254427,    0.000000,    0.000000,         0,         1048576,001,004,000001
002, 472121344,    1800,  351.549591,   20.000000,19050.787109,  463.835724,15834.832031,    4.186708, 3215.732910,  459.525909,  430.120941,  441.966522,    343092,         1048576,001,004,000001
003, 472121344,    1800,  377.509216,   20.000000,18522.214844,  462.246338,14071.018555,    3.939329, 4451.020508,  458.284576,  432.439606,  440.091522,    416009,         1048576,001,004,000001
004,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003533,    0.000000,    0.254480,    0.000000,    0.000000,         0,         1048576,001,004,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003750,    0.000000,    0.255580,    0.000000,    0.000000,         0,         1048576,001,004,000001
