tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     42912,   42912,    0.468999,   30.000000,22242.535156,  256.334167,22003.380859,   37.730019,  235.468262,  216.160980,     42912,               0,000,000
001,     42912,   42912,    0.442739,   30.000000,22230.716797,  268.242889,21978.792969,   37.277908,  248.713242,  228.650757,     42912,               0,000,000
002,     42912,   42912,    0.750281,   30.000000,22213.628906,  285.283508,21967.330078,   57.721790,  243.236618,  225.365021,     42912,               0,000,000
003,     42912,   42912,    0.526874,   30.000000,22224.162109,  274.724731,21968.955078,   39.356842,  251.277100,  232.922958,     42912,               0,000,000
004,     42912,   42912,    0.436285,   30.000000,22237.773438,  261.485931,21988.490234,   36.847298,  246.405762,  222.630295,     42912,               0,000,000
005,     42912,   42912,    0.506922,   30.000000,22234.250000,  264.753174,21991.175781,   38.504227,  240.108932,  224.067047,     42912,               0,000,000
006,     42912,   42912,    0.596721,   30.000000,22213.105469,  286.158569,21920.957031,   35.966663,  289.337433,  248.174683,     42912,               0,000,000
007,     42912,   42912,    0.460998,   30.000000,22225.085938,  274.122620,21973.025391,   36.241837,  249.648575,  235.863922,     42912,               0,000,000
008,     42912,   42912,    0.553297,   30.000000,22220.101562,  279.095673,21976.931641,   58.511520,  240.220200,  218.565216,     42912,               0,000,000
009,     42912,   42912,    0.622402,   30.000000,22223.675781,  275.353485,21960.166016,   36.152924,  260.465210,  237.104141,     42912,               0,000,000
010,     42912,   42912,    0.623438,   30.000000,22230.308594,  268.619293,21982.148438,   38.507496,  245.009277,  227.922241,     42912,               0,000,000
011,     42912,   42912,    0.561234,   30.000000,22231.437500,  267.602905,21985.031250,   38.491760,  243.344467,  226.814484,     42912,               0,000,000
012,     42912,   42912,    0.551873,   30.000000,22233.224609,  265.821838,21977.142578,   38.009613,  253.091919,  225.609314,     42912,               0,000,000
013,     42911,   42911,    0.495462,   30.000000,22214.115234,  284.537354,21950.078125,   60.239906,  260.904144,  222.016937,     42911,               0,000,000
014,     42911,   42911,    0.711268,   30.000000,22233.679688,  265.139526,21955.330078,   35.990887,  273.833710,  226.058228,     42911,               0,000,000
015,     42912,   42912,    0.479647,   30.000000,22239.076172,  260.190430,22000.583984,   36.143799,  235.979645,  221.998962,     42912,               0,000,000
016,     42912,   42912,    0.608931,   30.000000,22130.865234,  368.167480,21781.923828,   51.296314,  343.921631,  312.091492,     42912,               0,000,000
017,     42912,   42912,    0.987374,   30.000000,22089.464844,  409.301147,21736.050781,   79.399086,  348.550690,  325.358276,     42912,               0,000,000
018,     42911,   42911,    0.477536,   30.000000,22187.285156,  311.943268,21916.785156,   51.042686,  268.556610,  258.642426,     42911,               0,000,000
019,     42911,   42911,    0.566716,   30.000000,22148.097656,  350.573273,21845.123047,   48.305779,  299.891510,  299.378204,     42911,               0,000,000
020,     42911,   42911,    0.454684,   30.000000,22188.886719,  310.006378,21907.451172,   41.614517,  279.315247,  266.552216,     42911,               0,000,000
021,     42911,   42911,    0.576740,   30.000000,22149.609375,  349.128754,21848.369141,   46.692600,  298.410248,  299.978516,     42911,               0,000,000
022,     42911,   42911,    0.701195,   30.000000,22141.390625,  357.311249,21836.462891,   47.422710,  302.040222,  307.458771,     42911,               0,000,000
023,     42911,   42911,    0.974326,   30.000000,22137.615234,  360.826233,21828.679688,   60.795826,  306.002808,  297.512177,     42911,               0,000,000
024,     42911,   42911,    0.716274,   30.000000,22180.212891,  318.659302,21881.023438,   39.928921,  296.901520,  276.550476,     42911,               0,000,000
025,     42912,   42912,    0.584916,   30.000000,22144.371094,  354.835693,21839.916016,   46.832424,  301.855560,  305.570251,     42912,               0,000,000
026,     42912,   42912,    0.585880,   30.000000,22149.888672,  349.268066,21809.855469,   46.073875,  337.127075,  300.583130,     42912,               0,000,000
027,     42911,   42911,    0.657507,   30.000000,22200.007812,  298.962982,21928.900391,   36.332180,  268.956970,  260.805389,     42911,               0,000,000
028,     42911,   42911,    0.573222,   30.000000,22152.601562,  346.128510,21851.023438,   46.869438,  299.031830,  296.842133,     42911,               0,000,000
029,     42911,   42911,    0.798606,   30.000000,22152.890625,  345.692230,21853.156250,   48.690559,  297.093201,  294.421387,     42911,               0,000,000
030,     42911,   42911,    0.499489,   30.000000,22194.314453,  304.700226,21917.718750,   40.522125,  274.321106,  261.865601,     42911,               0,000,000
031,     42911,   42911,    0.507926,   30.000000,22147.601562,  351.505249,21847.994141,   59.371616,  297.184021,  289.829468,     42911,               0,000,000
000,     43728,   43728,    0.476266,   30.000000,22228.250000,  270.589691,21963.375000,   38.141720,  260.868866,  229.904800,     43728,               0,000,001
001,     43728,   43728,    0.449672,   30.000000,22235.369141,  263.564941,21984.675781,   39.316429,  247.413742,  221.718246,     43728,               0,000,001
002,     43727,   43727,    0.699942,   30.000000,22223.685547,  274.872253,21952.376953,   39.636150,  268.023590,  232.899796,     43727,               0,000,001
003,     43727,   43727,    0.484088,   30.000000,22220.734375,  277.980469,21969.978516,   37.740646,  248.101624,  237.994537,     43727,               0,000,001
004,     43727,   43727,    0.461378,   30.000000,22213.089844,  285.973999,21951.902344,   54.625053,  258.239746,  229.083099,     43727,               0,000,001
005,     43727,   43727,    0.534509,   30.000000,22225.070312,  273.522369,21971.914062,   39.484001,  250.184326,  231.854141,     43727,               0,000,001
006,     43727,   43727,    0.607806,   30.000000,22210.136719,  288.658447,21929.714844,   36.626957,  277.823029,  249.932327,     43727,               0,000,001
007,     43727,   43727,    0.478740,   30.000000,22195.921875,  302.794983,21936.107422,   59.187336,  257.029358,  241.417023,     43727,               0,000,001
008,     43727,   43727,    0.572117,   30.000000,22232.019531,  266.599487,21968.773438,   39.826046,  259.882690,  224.518814,     43727,               0,000,001
009,     43728,   43728,    0.651274,   30.000000,22211.361328,  287.675446,21947.574219,   56.138817,  260.597168,  229.273895,     43728,               0,000,001
010,     43728,   43728,    0.574067,   30.000000,22206.351562,  292.732269,21955.005859,   63.939934,  248.221725,  226.593826,     43728,               0,000,001
011,     43727,   43727,    0.468219,   30.000000,22211.853516,  287.054138,21966.855469,   59.718342,  242.398422,  225.338333,     43727,               0,000,001
012,     43728,   43728,    0.568653,   30.000000,22220.175781,  278.918091,21964.962891,   54.412640,  252.120056,  222.357346,     43728,               0,000,001
013,     43727,   43727,    0.549618,   30.000000,22213.369141,  285.311829,21952.337891,   56.184052,  257.914398,  226.776138,     43727,               0,000,001
014,     43727,   43727,    0.721815,   30.000000,22231.634766,  267.249695,21971.515625,   38.120052,  255.816574,  225.981720,     43727,               0,000,001
015,     43728,   43728,    0.481670,   30.000000,22229.472656,  269.816101,21973.083984,   38.768414,  253.385056,  228.884903,     43728,               0,000,001
016,     43727,   43727,    0.578177,   30.000000,22118.500000,  380.630249,21784.025391,   57.865089,  330.327667,  318.620605,     43727,               0,000,001
017,     43727,   43727,    0.807997,   30.000000,22161.453125,  337.306274,21851.660156,   45.343609,  305.495148,  287.542938,     43727,               0,000,001
018,     43727,   43727,    0.480077,   30.000000,22164.751953,  334.326050,21878.574219,   54.160278,  283.907135,  277.385986,     43727,               0,000,001
019,     43728,   43728,    0.470858,   30.000000,22164.654297,  334.571503,21878.255859,   54.986454,  283.832550,  276.783905,     43728,               0,000,001
020,     43728,   43728,    0.437971,   30.000000,22188.449219,  310.803650,21897.730469,   42.279766,  288.863708,  266.729187,     43728,               0,000,001
021,     43728,   43728,    0.477447,   30.000000,22191.513672,  307.845306,21838.757812,   38.045864,  350.540558,  267.909393,     43728,               0,000,001
022,     43727,   43727,    0.702857,   30.000000,22171.419922,  327.479706,21837.898438,   41.899311,  330.898621,  283.420349,     43727,               0,000,001
023,     43727,   43727,    0.981417,   30.000000,22150.695312,  347.828156,21776.625000,   55.334816,  371.458923,  290.284149,     43727,               0,000,001
024,     43728,   43728,    0.607300,   30.000000,22184.726562,  314.642853,21905.673828,   51.068047,  276.973328,  261.704285,     43728,               0,000,001
025,     43727,   43727,    0.475073,   30.000000,22165.822266,  333.286194,21869.396484,   54.583569,  294.302094,  276.629089,     43727,               0,000,001
026,     43727,   43727,    0.494464,   30.000000,22181.781250,  317.334167,21891.468750,   40.246571,  288.049652,  275.051331,     43727,               0,000,001
