tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001022,  0.003573
001,  0.000192,  0.001023
001,  0.000170,  0.000742
001,  0.000117,  0.000720
001,  0.000122,  0.000718
001,  0.000112,  0.000722
001,  0.000118,  0.000720
001,  0.000128,  0.000723
001,  0.000102,  0.000722
001,  0.000117,  0.000740
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000385,  0.000880
001,  0.000143,  0.000720
001,  0.000133,  0.000697
001,  0.000110,  0.000712
001,  0.000103,  0.000712
001,  0.000103,  0.000698
001,  0.000113,  0.000725
001,  0.000122,  0.000703
001,  0.000120,  0.000718
001,  0.000117,  0.000708
-----------------------------------------------------------------------------------------------

