lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007123,0001005,0000070,0001006,0005230,0005981,0013085,001024,001,000,0512
0018184,0001075,0010701,0001047,0012513,0014036,0028203,001024,001,000,0512
0007143,0001005,0000070,0001005,0005250,0006272,0013154,001024,002,000,0512
0019547,0001067,0009628,0001044,0015529,0016721,0028394,001024,002,000,0512
0007154,0001005,0000070,0001006,0005230,0006282,0013105,001024,003,000,0512
0018124,0001065,0009849,0001044,0013686,0015319,0027051,001024,003,000,0512
0007174,0001005,0000070,0001006,0005230,0006292,0013145,001024,004,000,0512
0020429,0001067,0009738,0001044,0016051,0017272,0030598,001024,004,000,0512
0007114,0001005,0000070,0001005,0005250,0006262,0013125,001024,001,001,0512
0019026,0001068,0009508,0001044,0014547,0015849,0028083,001024,001,001,0512
0007074,0001005,0000070,0001006,0005230,0005951,0013044,001024,002,001,0512
0018255,0001083,0010670,0001047,0012393,0014076,0028443,001024,002,001,0512
0007133,0001005,0000070,0001005,0005229,0006272,0013075,001024,003,001,0512
0018204,0001068,0010009,0001044,0013796,0015149,0026851,001024,003,001,0512
0007143,0001005,0000070,0001005,0005220,0006272,0013095,001024,004,001,0512
0020498,0001074,0009879,0001045,0015158,0017082,0030627,001024,004,001,0512
0006903,0001005,0000070,0001005,0005029,0006022,0012524,001024,001,002,0512
0018725,0001064,0009979,0001045,0013876,0015560,0027522,001024,001,002,0512
0007634,0001005,0000070,0001006,0005230,0006513,0013616,001024,002,002,0512
0018495,0001080,0010800,0001049,0012764,0014728,0029445,001024,002,002,0512
0007665,0001005,0000070,0001006,0005229,0006793,0013636,001024,003,002,0512
0018786,0001065,0009548,0001046,0013476,0015960,0027562,001024,003,002,0512
0007685,0001005,0000070,0001006,0005240,0006803,0013686,001024,004,002,0512
0021430,0001070,0009257,0001046,0015950,0017853,0031660,001024,004,002,0512
