tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001161,       0.000,    0.004765,    0.000692,             256
000,        32,       1,    0.002954,       0.000,    0.000874,    0.002383,             512
000,        64,       1,    0.007824,       0.000,    0.014108,    0.006841,            1024
000,       128,       1,    0.007943,       0.000,    0.109817,    0.006103,            2048
000,       256,       1,    0.005532,       0.000,    0.036863,    0.001828,            4096
000,       512,       1,    0.010778,       0.000,    0.209982,    0.003629,            8192
000,      1024,       1,    0.032006,       0.001,    0.577388,    0.005440,           16384
000,      2048,       1,    0.028345,       0.001,    0.718756,    0.001930,           32768
000,      4096,       1,    0.055930,       0.002,    1.722215,    0.000995,           65536
000,      8192,       1,    0.114505,       0.004,    2.585065,    0.009055,          131072
000,     16384,       1,    0.162796,       0.006,    5.466025,    0.000985,          262144
000,     32768,       1,    0.332632,       0.011,    3.467578,    0.003701,          524288
000,     65536,       1,    0.651032,       0.020,   17.730909,    0.000572,         1048576
000,    131072,       1,    1.124520,       0.039,   26.981884,    0.007937,         2097152
000,    262144,       1,    2.053907,       0.071,   65.364532,    0.000707,         4194304
000,    524288,       1,    3.962850,       0.138,  113.660561,    0.004467,         8388608
000,   1048576,       1,    8.565057,       0.267,   30.806524,    0.010387,        16777216
001,        16,       1,    0.001253,       0.000,    0.002147,    0.000760,             256
001,        32,       1,    0.000800,       0.000,    0.038433,    0.000260,             512
001,        64,       1,    0.010573,       0.000,    0.017747,    0.009547,            1024
001,       128,       1,    0.002560,       0.000,    0.213167,    0.000560,            2048
001,       256,       1,    0.005720,       0.000,    0.144333,    0.001820,            4096
001,       512,       1,    0.011813,       0.000,    0.196647,    0.003640,            8192
001,      1024,       1,    0.029987,       0.001,    0.013527,    0.012813,           16384
001,      2048,       1,    0.032260,       0.001,    0.968213,    0.001453,           32768
001,      4096,       1,    0.072567,       0.002,    0.894820,    0.011040,           65536
001,      8192,       1,    0.126120,       0.004,    3.758900,    0.000480,          131072
001,     16384,       1,    0.141900,       0.007,    5.699060,    0.001220,          262144
001,     32768,       1,    0.298677,       0.011,    0.305120,    0.004307,          524288
001,     65536,       1,    0.578567,       0.020,    0.796903,    0.006337,         1048576
001,    131072,       1,    2.018142,       0.039,    2.287708,    0.007257,         2097152
001,    262144,       1,    2.082293,       0.071,   32.791767,    0.001353,         4194304
001,    524288,       1,    3.948590,       0.138,  129.891541,    0.000840,         8388608
001,   1048576,       1,    8.213690,       0.267,  154.219467,    0.003460,        16777216
002,        16,       1,    0.001286,       0.000,    0.001742,    0.000857,             256
002,        32,       1,    0.000743,       0.000,    0.002439,    0.000246,             512
002,        64,       1,    0.003120,       0.000,    0.034868,    0.002177,            1024
002,       128,       1,    0.008211,       0.000,    0.075497,    0.006371,            2048
002,       256,       1,    0.006189,       0.000,    0.090468,    0.002388,            4096
002,       512,       1,    0.009206,       0.000,    0.234525,    0.001302,            8192
002,      1024,       1,    0.018051,       0.001,    0.714903,    0.003251,           16384
002,      2048,       1,    0.037302,       0.001,    0.617280,    0.008033,           32768
002,      4096,       1,    0.060857,       0.002,    1.167372,    0.001228,           65536
002,      8192,       1,    0.090021,       0.004,    2.825508,    0.003174,          131072
002,     16384,       1,    0.176207,       0.006,    3.926568,    0.001945,          262144
002,     32768,       1,    0.296113,       0.011,    8.828815,    0.000893,          524288
002,     65536,       1,    0.544423,       0.020,    6.115713,    0.005100,         1048576
002,    131072,       1,    0.989473,       0.039,   38.362175,    0.000727,         2097152
002,    262144,       1,    2.179177,       0.071,    0.000740,    0.008537,         4194304
002,    524288,       1,    4.483150,       0.138,   35.568192,    0.007120,         8388608
002,   1048576,       1,    8.195490,       0.267,  250.488953,    0.000787,        16777216
003,        16,       1,    0.002195,       0.000,    0.060622,    0.001754,             256
003,        32,       1,    0.001081,       0.000,    0.000977,    0.000560,             512
003,        64,       1,    0.009440,       0.000,    0.011766,    0.008377,            1024
003,       128,       1,    0.005612,       0.000,    0.172388,    0.003772,            2048
003,       256,       1,    0.005023,       0.000,    0.079869,    0.001411,            4096
003,       512,       1,    0.021206,       0.000,    0.011338,    0.013469,            8192
003,      1024,       1,    0.022732,       0.001,    0.521253,    0.005955,           16384
003,      2048,       1,    0.034595,       0.001,    0.501548,    0.005366,           32768
003,      4096,       1,    0.062498,       0.002,    1.410800,    0.003520,           65536
003,      8192,       1,    0.116681,       0.004,    2.316348,    0.003149,          131072
003,     16384,       1,    0.242503,       0.007,    4.502829,    0.006864,          262144
003,     32768,       1,    0.295783,       0.011,    9.635104,    0.000660,          524288
003,     65536,       1,    0.513610,       0.020,   19.463367,    0.000300,         1048576
003,    131072,       1,    1.119360,       0.039,   20.406410,    0.005430,         2097152
003,    262144,       1,    2.225273,       0.071,   19.947714,    0.003317,         4194304
003,    524288,       1,    6.609095,       0.138,   20.422085,    0.004590,         8388608
003,   1048576,       1,    8.403836,       0.267,   89.292976,    0.008980,        16777216
004,        16,       1,    0.001245,       0.000,    0.049949,    0.000931,             256
004,        32,       1,    0.002228,       0.000,    0.025046,    0.001731,             512
004,        64,       1,    0.009206,       0.000,    0.035235,    0.008252,            1024
004,       128,       1,    0.014097,       0.000,    0.101434,    0.012273,            2048
004,       256,       1,    0.011053,       0.000,    0.053460,    0.007127,            4096
004,       512,       1,    0.007953,       0.000,    0.254853,    0.000187,            8192
004,      1024,       1,    0.020513,       0.001,    0.403073,    0.004540,           16384
004,      2048,       1,    0.048807,       0.001,    0.047160,    0.017160,           32768
004,      4096,       1,    0.066833,       0.002,    0.835993,    0.002773,           65536
004,      8192,       1,    0.096617,       0.004,    3.169043,    0.010713,          131072
004,     16384,       1,    0.172956,       0.007,    6.006040,    0.000707,          262144
004,     32768,       1,    0.298847,       0.011,    5.782023,    0.007713,          524288
004,     65536,       1,    0.518870,       0.020,   15.934827,    0.002427,         1048576
004,    131072,       1,    1.257003,       0.039,   15.667290,    0.009013,         2097152
004,    262144,       1,    2.040967,       0.071,   41.080540,    0.004623,         4194304
004,    524288,       1,    4.051424,       0.138,   64.579002,    0.009970,         8388608
004,   1048576,       1,    8.278580,       0.267,  121.864693,    0.001830,        16777216
005,        16,       1,    0.000907,       0.000,    0.002097,    0.000570,             256
005,        32,       1,    0.000720,       0.000,    0.007490,    0.000410,             512
005,        64,       1,    0.001003,       0.000,    0.000670,    0.000433,            1024
005,       128,       1,    0.001127,       0.000,    0.000537,    0.000093,            2048
005,       256,       1,    0.002127,       0.000,    0.000540,    0.000090,            4096
005,       512,       1,    0.005540,       0.000,    0.005823,    0.000800,            8192
005,      1024,       1,    0.010727,       0.001,    0.698243,    0.002130,           16384
005,      2048,       1,    0.018047,       0.001,    0.135643,    0.000397,           32768
005,      4096,       1,    0.042433,       0.002,    0.396360,    0.006407,           65536
005,      8192,       1,    0.089643,       0.004,    0.196200,    0.020943,          131072
005,     16384,       1,    0.153137,       0.007,    0.000663,    0.007480,          262144
005,     32768,       1,    0.374105,       0.011,   10.009328,    0.000705,          524288
005,     65536,       1,    0.580857,       0.020,   13.340430,    0.002147,         1048576
005,    131072,       1,    1.064927,       0.039,   23.682827,    0.002437,         2097152
005,    262144,       1,    2.006313,       0.071,   67.332924,    0.000897,         4194304
005,    524288,       1,    4.099576,       0.138,   92.834297,    0.007780,         8388608
005,   1048576,       1,    9.378870,       0.267,    0.000790,    0.002603,        16777216
006,        16,       1,    0.003862,       0.000,    0.064400,    0.003536,             256
006,        32,       1,    0.001075,       0.000,    0.036006,    0.000577,             512
006,        64,       1,    0.004287,       0.000,    0.065188,    0.003344,            1024
006,       128,       1,    0.005307,       0.000,    0.080607,    0.003473,            2048
006,       256,       1,    0.006176,       0.000,    0.137498,    0.002451,            4096
006,       512,       1,    0.008429,       0.000,    0.245885,    0.001280,            8192
006,      1024,       1,    0.016652,       0.001,    0.806503,    0.000218,           16384
006,      2048,       1,    0.038507,       0.001,    0.315588,    0.007645,           32768
006,      4096,       1,    0.066663,       0.002,    0.211085,    0.008023,           65536
006,      8192,       1,    0.473274,       0.004,    0.470349,    0.010463,          131072
006,     16384,       1,    0.239479,       0.007,    2.424492,    0.010297,          262144
006,     32768,       1,    0.317318,       0.011,    4.738933,    0.003558,          524288
006,     65536,       1,    0.646299,       0.020,    3.477461,    0.003693,         1048576
006,    131072,       1,    1.013520,       0.039,   36.284225,    0.000503,         2097152
