tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,   1786764, 1786764,   16.711929,   30.000000,21373.019531, 1089.599121,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
001,   1602724, 1602724,   14.952171,   30.000000,21489.763672,  976.810059,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
002,   1627777, 1627777,   15.181070,   30.000000,21471.300781,  994.720642,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
003,   1798845, 1798845,   16.856825,   30.000000,21364.796875, 1097.468506,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
004,   1586046, 1586046,   14.837768,   30.000000,21493.910156,  972.907654,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
005,   1694462, 1694462,   15.808273,   30.000000,21431.625000, 1033.024902,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
006,   1507160, 1507160,   14.075763,   30.000000,21554.617188,  913.970825,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
007,   1583185, 1583185,   14.836172,   30.000000,21506.404297,  960.551208,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
008,   1715939, 1715939,   16.075823,   30.000000,21420.050781, 1044.081787,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
009,   1619930, 1619930,   15.127213,   30.000000,21479.783203,  986.405029,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
010,   1704557, 1704557,   15.910690,   30.000000,21412.148438, 1052.339722,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
011,   1919803, 1919803,   18.033155,   30.000000,21318.488281, 1141.231567,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
012,   1754910, 1754910,   16.449791,   30.000000,21412.939453, 1050.399902,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
013,   1756130, 1756130,   16.421724,   30.000000,21411.519531, 1051.816650,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
014,   1750174, 1750174,   16.338076,   30.000000,21418.312500, 1045.148926,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
015,   1759414, 1759414,   16.489288,   30.000000,21412.638672, 1050.566895,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
016,   1819787, 1819787,   17.029261,   30.000000,21378.722656, 1083.182251,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
017,   1955896, 1955896,   18.268860,   30.000000,21283.923828, 1175.218750,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
018,   1941511, 1941511,   18.175377,   30.000000,21299.205078, 1160.183960,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
019,   1990165, 1990165,   18.649532,   30.000000,21263.837891, 1194.533081,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
020,   1744619, 1744619,   16.279133,   30.000000,21409.261719, 1054.334839,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
021,   1833003, 1833003,   17.064087,   30.000000,21363.015625, 1098.771973,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
022,   1882162, 1882162,   17.630579,   30.000000,21322.648438, 1137.965088,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
023,   1960793, 1960793,   18.354197,   30.000000,21280.082031, 1178.782837,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
024,   2062681, 2062681,   19.307537,   30.000000,21227.408203, 1229.425171,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
025,   2034252, 2034252,   19.054066,   30.000000,21239.033203, 1218.372681,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
026,   1747594, 1747594,   16.308886,   30.000000,21400.738281, 1062.753296,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
027,   2146659, 2146659,   20.021248,   30.000000,21169.910156, 1285.259766,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
028,   2010977, 2010977,   18.806648,   30.000000,21262.263672, 1195.723877,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
029,   2106479, 2106479,   19.714134,   30.000000,21202.056641, 1253.954102,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
030,   2445735, 2445735,   22.832544,   30.000000,20997.718750, 1451.287842,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
031,   2258023, 2258023,   21.123175,   30.000000,21114.824219, 1338.013306,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
000,   2206292, 2206292,   20.636429,   30.000000,21134.500000, 1319.263062,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
001,   2064449, 2064449,   19.274372,   30.000000,21221.687500, 1235.109741,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
002,   2007321, 2007321,   18.653288,   30.000000,21252.718750, 1205.437500,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
003,   2026653, 2026653,   18.988132,   30.000000,21244.529297, 1212.965942,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
004,   1958534, 1958534,   18.312042,   30.000000,21279.228516, 1179.851074,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
005,   2116534, 2116534,   19.782370,   30.000000,21181.636719, 1274.081665,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
006,   1997302, 1997302,   18.646959,   30.000000,21269.230469, 1189.036621,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
007,   2115687, 2115687,   19.819252,   30.000000,21190.980469, 1264.866211,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
008,   2108489, 2108489,   19.723616,   30.000000,21198.960938, 1256.912842,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
009,   2013386, 2013386,   18.861713,   30.000000,21254.941406, 1202.862549,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
010,   2068714, 2068714,   19.239418,   30.000000,21204.923828, 1251.912964,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
011,   2092270, 2092270,   19.570894,   30.000000,21217.894531, 1238.205811,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
012,   1891665, 1891665,   17.685368,   30.000000,21341.814453, 1118.624023,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
013,   2126008, 2126008,   19.915550,   30.000000,21189.406250, 1266.047363,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
014,   2013454, 2013454,   18.814678,   30.000000,21271.044922, 1186.891479,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
015,   1964264, 1964264,   18.416100,   30.000000,21296.142578, 1162.753418,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
016,   1666181, 1666181,   15.568529,   30.000000,21465.023438, 1000.119019,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
017,   1676784, 1676784,   15.658298,   30.000000,21452.261719, 1012.646484,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
018,   1622635, 1622635,   15.212719,   30.000000,21488.509766,  977.586792,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
019,   1656932, 1656932,   15.525930,   30.000000,21464.607422, 1000.734985,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
020,   1567402, 1567402,   14.582176,   30.000000,21514.470703,  952.918030,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
021,   1524709, 1524709,   14.164678,   30.000000,21545.302734,  922.949097,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
022,   1639231, 1639231,   15.363997,   30.000000,21465.345703, 1000.215759,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
023,   1623639, 1623639,   15.190840,   30.000000,21481.052734,  984.906189,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
024,   1636389, 1636389,   15.347745,   30.000000,21487.412109,  978.310242,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
025,   1683246, 1683246,   15.764460,   30.000000,21455.187500, 1009.526001,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
