tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00027001,00027001,020,00137287,001024,001,000,0001
001,00016301,00016301,020,00079714,001024,001,000,0001
002,00023266,00023266,020,00121445,001024,001,000,0001
003,00027601,00027601,020,00136433,001024,001,000,0001
004,00009001,00009001,020,00045371,001024,001,000,0001
005,00015501,00015501,020,00079342,001024,001,000,0001
006,00009001,00009001,020,00045796,001024,001,000,0001
007,00034301,00034301,020,00175630,001024,001,000,0001
008,00009301,00009301,020,00049783,001024,001,000,0001
009,00015301,00015301,020,00077099,001024,001,000,0001
010,00008601,00008601,020,00044511,001024,001,000,0001
011,00012983,00012983,020,00063707,001024,001,000,0001
012,00003901,00003901,020,00020033,001024,001,000,0001
013,00003001,00003001,020,00015552,001024,001,000,0001
014,00005301,00005301,020,00027973,001024,001,000,0001
015,00004501,00004501,020,00022972,001024,001,000,0001
016,00013801,00013801,020,00070884,001024,001,000,0001
017,00017601,00017601,020,00092773,001024,001,000,0001
018,00006601,00006601,020,00033835,001024,001,000,0001
019,00005301,00005301,020,00028012,001024,001,000,0001
020,00009801,00009801,020,00050390,001024,001,000,0001
021,00030001,00030001,020,00155870,001024,001,000,0001
022,00005601,00005601,020,00029286,001024,001,000,0001
023,00007701,00007701,020,00040441,001024,001,000,0001
024,00020601,00020601,020,00108440,001024,001,000,0001
025,00005301,00005301,020,00027322,001024,001,000,0001
026,00027601,00027601,020,00150074,001024,001,000,0001
027,00041301,00041301,020,00215323,001024,001,000,0001
028,00005901,00005901,020,00030736,001024,001,000,0001
029,00016601,00016601,020,00085734,001024,001,000,0001
030,00003801,00003801,020,00019861,001024,001,000,0001
031,00006697,00006697,020,00036137,001024,001,000,0001
000,00005928,00005928,020,00037124,001024,002,000,0001
001,00017301,00017301,020,00106230,001024,002,000,0001
002,00021101,00021101,020,00131682,001024,002,000,0001
003,00019801,00019801,020,00124353,001024,002,000,0001
004,00015901,00015901,020,00099913,001024,002,000,0001
005,00017201,00017201,020,00109080,001024,002,000,0001
006,00012101,00012101,020,00074377,001024,002,000,0001
007,00009737,00009737,020,00063029,001024,002,000,0001
008,00010801,00010801,020,00068312,001024,002,000,0001
009,00004001,00004001,020,00025928,001024,002,000,0001
010,00011601,00011601,020,00073729,001024,002,000,0001
011,00011309,00011309,020,00072199,001024,002,000,0001
012,00007501,00007501,020,00046226,001024,002,000,0001
013,00011901,00011901,020,00076517,001024,002,000,0001
014,00006001,00006001,020,00038007,001024,002,000,0001
015,00028001,00028001,020,00179248,001024,002,000,0001
016,00010801,00010801,020,00067499,001024,002,000,0001
017,00007101,00007101,020,00046782,001024,002,000,0001
018,00012901,00012901,020,00082761,001024,002,000,0001
019,00009501,00009501,020,00059607,001024,002,000,0001
020,00010601,00010601,020,00067794,001024,002,000,0001
021,00009403,00009403,020,00060433,001024,002,000,0001
022,00007303,00007303,020,00046265,001024,002,000,0001
023,00003601,00003601,020,00022497,001024,002,000,0001
024,00003701,00003701,020,00024139,001024,002,000,0001
025,00010503,00010503,020,00070063,001024,002,000,0001
026,00016043,00016043,020,00101900,001024,002,000,0001
027,00007701,00007701,020,00050580,001024,002,000,0001
028,00019401,00019401,020,00126228,001024,002,000,0001
029,00022501,00022501,020,00143820,001024,002,000,0001
030,00008601,00008601,020,00056449,001024,002,000,0001
031,00008801,00008801,020,00058426,001024,002,000,0001
