tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00474294,010,00143204,00143024,00005191,001024,000,000,00000016,00285436,02,0000000126637364,00000000
001,00000000,00475528,010,00140324,00147139,00005289,001024,000,000,00000016,00286874,02,0000000115350251,00000000
002,00000000,00476022,010,00140564,00146915,00004944,001024,000,000,00000016,00286890,02,0000000117447067,00000000
003,00000000,00499457,010,00149143,00152178,00005340,001024,000,000,00000016,00300605,02,0000000123680744,00000000
004,00000000,00474791,010,00140400,00145582,00004901,001024,000,000,00000016,00285404,02,0000000122160519,00000000
005,00000000,00496664,010,00148614,00151505,00005321,001024,000,000,00000016,00299391,02,0000000124158527,00000000
006,00000000,00472137,010,00139847,00145587,00004829,001024,000,000,00000016,00284890,02,0000000124559575,00000000
007,00000000,00496036,010,00147541,00151821,00005461,001024,000,000,00000016,00298607,02,0000000131742234,00000000
008,00000000,00471651,010,00138801,00146768,00005142,001024,000,000,00000016,00284998,02,0000000117441591,00000000
009,00000000,00499889,010,00149156,00152520,00005551,001024,000,000,00000016,00300915,02,0000000138765659,00000000
010,00000000,00472827,010,00139708,00145867,00005088,001024,000,000,00000016,00284986,02,0000000120711165,00000000
011,00000000,00500279,010,00150171,00151532,00005541,001024,000,000,00000016,00300957,02,0000000127036523,00000000
012,00000000,00470992,010,00139364,00145097,00004979,001024,000,000,00000016,00283908,02,0000000121958496,00000000
013,00000000,00497005,010,00148313,00151572,00005576,001024,000,000,00000016,00299139,02,0000000134750387,00000000
014,00000000,00469982,010,00138395,00145530,00005050,001024,000,000,00000016,00283314,02,0000000120432166,00000000
015,00000000,00498492,010,00149292,00152009,00005646,001024,000,000,00000016,00300635,02,0000000133280189,00000000
016,00000000,00470717,010,00138888,00145228,00004981,001024,000,000,00000016,00283549,02,0000000117547076,00000000
017,00000000,00492392,010,00145465,00151534,00005621,001024,000,000,00000016,00296279,02,0000000121786279,00000000
018,00000000,00471420,010,00139096,00144873,00004917,001024,000,000,00000016,00283376,02,0000000123453482,00000000
019,00000000,00493950,010,00146198,00151258,00005414,001024,000,000,00000016,00296691,02,0000000122359713,00000000
020,00000000,00470653,010,00138513,00145095,00005039,001024,000,000,00000016,00283062,02,0000000128113272,00000000
021,00000000,00491904,010,00146760,00151268,00005383,001024,000,000,00000016,00297322,02,0000000123591388,00000000
022,00000000,00467642,010,00137105,00145037,00004958,001024,000,000,00000016,00281556,02,0000000118315552,00000000
023,00000000,00489988,010,00145527,00150484,00005613,001024,000,000,00000016,00295314,02,0000000120582244,00000000
024,00000000,00469822,010,00138907,00145269,00004956,001024,000,000,00000016,00283619,02,0000000122835552,00000000
025,00000000,00491625,010,00145703,00151133,00005466,001024,000,000,00000016,00296138,02,0000000121543800,00000000
026,00000000,00469373,010,00137996,00144818,00004892,001024,000,000,00000016,00282262,02,0000000124129912,00000000
027,00000000,00495513,010,00147136,00151319,00005433,001024,000,000,00000016,00297711,02,0000000120181390,00000000
028,00000000,00470039,010,00139062,00145300,00004942,001024,000,000,00000016,00283786,02,0000000118400673,00000000
029,00000000,00493122,010,00145773,00151386,00005570,001024,000,000,00000016,00296448,02,0000000124928185,00000000
030,00000000,00469964,010,00138292,00145177,00004889,001024,000,000,00000016,00282834,02,0000000120263916,00000000
031,00000000,00490244,010,00145443,00151071,00005413,001024,000,000,00000016,00295742,02,0000000123339867,00000000
000,00000000,00429463,010,00132638,00132703,00009373,001024,000,001,00000016,00264693,02,0000000103801435,00000000
001,00000000,00466764,010,00143918,00145037,00010178,001024,000,001,00000016,00288133,02,0000000130204522,00000000
002,00000000,00451497,010,00139247,00140995,00010092,001024,000,001,00000016,00279619,02,0000000116029129,00000000
003,00000000,00465807,010,00143623,00143954,00010017,001024,000,001,00000016,00286784,02,0000000122351483,00000000
004,00000000,00448757,010,00137732,00140304,00010179,001024,000,001,00000016,00277416,02,0000000119322888,00000000
005,00000000,00465721,010,00143641,00144423,00010245,001024,000,001,00000016,00287216,02,0000000142769877,00000000
006,00000000,00448934,010,00137449,00139779,00009952,001024,000,001,00000016,00276588,02,0000000120960494,00000000
007,00000000,00463767,010,00142982,00144088,00010085,001024,000,001,00000016,00286294,02,0000000130100244,00000000
008,00000000,00448368,010,00138289,00139508,00010085,001024,000,001,00000016,00277178,02,0000000147805273,00000000
009,00000000,00466444,010,00143697,00144665,00010291,001024,000,001,00000016,00287547,02,0000000128455061,00000000
010,00000000,00448232,010,00137241,00139701,00010126,001024,000,001,00000016,00276324,02,0000000144953256,00000000
011,00000000,00466045,010,00143988,00144842,00010192,001024,000,001,00000016,00287978,02,0000000129636714,00000000
012,00000000,00447574,010,00137250,00139253,00009943,001024,000,001,00000016,00275872,02,0000000137916959,00000000
013,00000000,00466131,010,00143903,00144266,00010079,001024,000,001,00000016,00287369,02,0000000150954561,00000000
014,00000000,00446103,010,00137295,00138865,00009958,001024,000,001,00000016,00275515,02,0000000121499717,00000000
