lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000350,0000030,0001024,0002765,0003667,0002985,0000024,001024,000,000,0016,02
0000000,0002335,0001041,0001893,0013556,0035877,0015048,0001306,001024,000,000,0016,02
0000000,0000802,0000050,0001032,0022262,0017243,0025338,0000075,001024,001,000,0016,02
0000000,0002359,0000992,0002183,0044153,0042851,0046247,0001440,001024,001,000,0016,02
0000000,0000380,0000030,0001059,0025548,0022001,0028484,0000178,001024,002,000,0016,02
0000000,0003330,0000842,0002985,0048111,0046006,0049724,0002372,001024,002,000,0016,02
0000000,0000361,0000030,0001059,0025699,0022032,0028654,0000178,001024,003,000,0016,02
0000000,0003442,0000782,0003008,0048291,0046197,0049954,0002446,001024,003,000,0016,02
0000000,0000350,0000030,0001027,0002765,0003627,0002956,0000022,001024,000,001,0016,02
0000000,0003008,0001072,0002158,0009969,0034846,0011181,0001893,001024,000,001,0016,02
0000000,0001002,0000050,0001035,0020729,0016631,0023785,0000068,001024,001,001,0016,02
0000000,0002439,0001012,0002209,0042710,0041368,0044724,0001462,001024,001,001,0016,02
0000000,0000371,0000030,0001059,0026059,0021350,0028804,0000150,001024,002,001,0016,02
0000000,0003517,0000812,0002878,0048201,0045385,0049714,0002438,001024,002,001,0016,02
0000000,0000361,0000030,0001059,0025668,0021150,0028393,0000149,001024,003,001,0016,02
0000000,0003569,0000731,0002872,0047720,0045196,0049543,0002470,001024,003,001,0016,02
0000000,0000380,0000030,0001026,0002785,0003677,0002976,0000022,001024,000,002,0016,02
0000000,0002307,0001052,0001893,0010640,0033994,0011832,0001266,001024,000,002,0016,02
0000000,0001002,0000050,0001033,0020939,0016471,0023785,0000068,001024,001,002,0016,02
0000000,0002349,0001052,0002182,0041719,0040596,0043792,0001407,001024,001,002,0016,02
0000000,0000361,0000030,0001058,0024647,0021130,0027342,0000148,001024,002,002,0016,02
0000000,0003349,0000872,0002935,0047159,0044253,0048842,0002336,001024,002,002,0016,02
0000000,0000400,0000030,0001058,0024756,0021230,0027432,0000149,001024,003,002,0016,02
0000000,0003329,0000782,0002898,0048131,0044223,0049614,0002304,001024,003,002,0016,02
0000000,0000321,0000030,0001004,0002986,0003677,0003106,0000017,001024,000,000,0128,02
0000000,0001612,0001072,0001432,0020328,0039324,0021109,0000570,001024,000,000,0128,02
0000000,0000321,0000030,0001021,0028784,0021130,0029726,0000067,001024,001,000,0128,02
0000000,0001734,0000801,0001614,0048401,0047780,0050255,0000724,001024,001,000,0128,02
0000000,0000321,0000030,0001028,0033964,0024656,0035457,0000191,001024,002,000,0128,02
0000000,0002163,0000671,0002132,0053161,0052799,0054904,0001289,001024,002,000,0128,02
0000000,0000321,0000030,0001028,0034165,0024857,0035687,0000192,001024,003,000,0128,02
0000000,0002141,0000641,0002119,0053371,0052970,0055144,0001275,001024,003,000,0128,02
0000000,0000261,0000030,0001003,0002806,0003377,0002886,0000014,001024,000,001,0128,02
0000000,0001189,0000571,0001245,0027342,0039565,0026691,0000319,001024,000,001,0128,02
0000000,0000321,0000030,0001025,0029636,0024225,0030527,0000063,001024,001,001,0128,02
0000000,0001380,0000751,0001365,0051146,0054042,0052038,0000521,001024,001,001,0128,02
0000000,0000321,0000030,0001026,0030598,0022282,0032220,0000201,001024,002,001,0128,02
0000000,0001404,0000601,0001502,0053811,0051748,0055154,0000646,001024,002,001,0128,02
0000000,0000320,0000030,0001027,0030597,0022352,0032250,0000202,001024,003,001,0128,02
0000000,0001399,0000581,0001515,0053821,0051697,0055304,0000652,001024,003,001,0128,02
0000000,0000321,0000030,0001004,0002986,0003657,0003095,0000016,001024,000,002,0128,02
0000000,0001578,0000972,0001371,0026359,0038652,0025909,0000530,001024,000,002,0128,02
0000000,0000321,0000030,0001023,0028393,0023173,0029265,0000058,001024,001,002,0128,02
0000000,0001784,0000821,0001638,0049733,0052238,0050715,0000759,001024,001,002,0128,02
0000000,0000321,0000030,0001025,0029215,0022152,0030798,0000194,001024,002,002,0128,02
0000000,0002201,0000672,0002150,0051948,0049894,0053151,0001312,001024,002,002,0128,02
0000000,0000321,0000030,0001025,0029296,0022242,0030899,0000194,001024,003,002,0128,02
0000000,0002222,0000671,0002156,0052108,0050054,0053410,0001331,001024,003,002,0128,02
0000000,0000261,0000030,0001003,0002835,0003367,0002886,0000013,001024,000,000,0512,02
0000000,0001350,0000631,0001278,0029064,0040766,0028143,0000335,001024,000,000,0512,02
0000000,0000321,0000030,0001024,0030657,0025228,0031509,0000056,001024,001,000,0512,02
0000000,0001424,0000742,0001425,0053631,0056216,0054513,0000478,001024,001,000,0512,02
0000000,0000320,0000030,0001023,0029837,0022061,0031299,0000199,001024,002,000,0512,02
0000000,0001447,0000571,0001579,0053761,0053250,0055094,0000691,001024,002,000,0512,02
0000000,0000321,0000030,0001023,0029946,0022072,0031429,0000199,001024,003,000,0512,02
0000000,0001444,0000571,0001570,0053791,0053310,0055404,0000685,001024,003,000,0512,02
0000000,0000271,0000031,0001003,0002926,0003476,0002986,0000014,001024,000,001,0512,02
0000000,0001533,0001002,0001336,0021230,0039544,0021690,0000474,001024,000,001,0512,02
0000000,0000321,0000030,0001021,0029485,0021280,0030066,0000050,001024,001,001,0512,02
0000000,0001644,0000781,0001527,0049012,0048442,0050585,0000614,001024,001,001,0512,02
0000000,0000320,0000030,0001025,0035236,0024717,0036489,0000190,001024,002,001,0512,02
0000000,0002088,0000681,0002056,0054923,0053461,0056537,0001221,001024,002,001,0512,02
0000000,0000320,0000030,0001025,0035436,0024787,0036679,0000191,001024,003,001,0512,02
0000000,0002064,0000651,0002034,0054983,0053501,0056917,0001204,001024,003,001,0512,02
0000000,0000261,0000030,0001003,0002855,0003406,0002905,0000014,001024,000,002,0512,02
0000000,0001562,0000651,0001394,0021119,0038653,0021721,0000512,001024,000,002,0512,02
0000000,0000321,0000030,0001021,0028995,0021871,0029586,0000057,001024,001,002,0512,02
0000000,0001661,0000781,0001568,0048111,0048161,0049834,0000644,001024,001,002,0512,02
0000000,0000321,0000030,0001025,0034946,0025548,0036248,0000191,001024,002,002,0512,02
0000000,0002094,0000651,0002071,0054944,0052539,0056637,0001221,001024,002,002,0512,02
0000000,0000321,0000030,0001025,0034996,0025619,0036299,0000191,001024,003,002,0512,02
0000000,0002096,0000651,0002070,0054883,0052860,0056316,0001227,001024,003,002,0512,02
