tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1550074, 1550074,  259.990723
001,   1550075, 1550075,  264.835571
002,   1550081, 1550081,  260.965393
003,   1550075, 1550075,  266.012512
004,   1550078, 1550078,  267.584137
005,   1550073, 1550073,  247.567230
006,   1550076, 1550076,  267.950684
007,   1550074, 1550074,  270.079987
008,   1550076, 1550076,  247.975632
009,   1550076, 1550076,  249.883835
010,   1550075, 1550075,  257.953217
011,   1550075, 1550075,  250.095886
012,   1550076, 1550076,  255.902084
013,   1550069, 1550069,  246.299042
014,   1550075, 1550075,  261.948456
015,   1550075, 1550075,  279.330414
016,   1550073, 1550073,  250.729172
017,   1550076, 1550076,  272.420197
018,   1550075, 1550075,  284.018402
019,   1550074, 1550074,  338.198822
020,   1550072, 1550072,  307.836487
021,   1550075, 1550075,  313.292694
022,   1550073, 1550073,  275.963745
023,   1550063, 1550063,  317.508484
024,   1550066, 1550066,  333.020416
025,   1550075, 1550075,  315.360504
026,   1550071, 1550071,  347.165771
027,   1550074, 1550074,  334.112122
028,   1550073, 1550073,  347.259247
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1565467, 1565467,  235.937393
001,   1565470, 1565470,  240.613205
002,   1565466, 1565466,  246.639221
003,   1565468, 1565468,  256.175293
004,   1565468, 1565468,  264.989502
005,   1565464, 1565464,  245.519302
006,   1565466, 1565466,  252.940369
007,   1565467, 1565467,  291.749908
008,   1565469, 1565469,  280.383026
009,   1565466, 1565466,  239.616669
010,   1565466, 1565466,  250.825302
011,   1565463, 1565463,  272.678070
012,   1565465, 1565465,  237.294693
013,   1565469, 1565469,  236.129089
014,   1565465, 1565465,  237.057816
015,   1565468, 1565468,  285.129333
016,   1565467, 1565467,  225.710297
017,   1565467, 1565467,  271.812500
018,   1565467, 1565467,  265.163025
019,   1565466, 1565466,  331.177399
020,   1565462, 1565462,  317.145020
021,   1565465, 1565465,  278.706360
022,   1565465, 1565465,  295.569275
023,   1565469, 1565469,  314.526306
024,   1565468, 1565468,  330.239502
025,   1565462, 1565462,  324.753937
026,   1565470, 1565470,  340.082092
027,   1565468, 1565468,  298.234680
028,   1565474, 1565474,  326.319427
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1556150, 1556150,  253.190399
001,   1556153, 1556153,  260.651428
002,   1556150, 1556150,  244.249649
003,   1556153, 1556153,  246.846832
004,   1556142, 1556142,  252.513916
005,   1556150, 1556150,  264.378967
006,   1556150, 1556150,  256.438934
007,   1556147, 1556147,  273.351837
008,   1556150, 1556150,  259.025208
009,   1556147, 1556147,  257.628784
010,   1556148, 1556148,  256.177399
011,   1556153, 1556153,  255.928314
012,   1556152, 1556152,  238.580582
013,   1556153, 1556153,  250.127090
014,   1556151, 1556151,  246.090240
015,   1556152, 1556152,  260.731079
016,   1556150, 1556150,  258.811096
017,   1556150, 1556150,  261.667969
018,   1556150, 1556150,  258.032440
019,   1556148, 1556148,  351.088562
020,   1556130, 1556130,  316.889587
021,   1556152, 1556152,  276.057922
022,   1556147, 1556147,  298.525696
023,   1556150, 1556150,  284.871674
024,   1556150, 1556150,  321.426971
025,   1556146, 1556146,  324.314972
026,   1556149, 1556149,  324.312439
027,   1556149, 1556149,  333.642731
028,   1556151, 1556151,  318.049866
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1554085, 1554085,  239.151840
001,   1554084, 1554084,  286.503601
002,   1554081, 1554081,  228.154083
003,   1554084, 1554084,  268.294128
004,   1554089, 1554089,  240.908585
005,   1554084, 1554084,  276.529480
006,   1554084, 1554084,  268.721466
007,   1554093, 1554093,  233.433655
008,   1554085, 1554085,  285.477203
009,   1554087, 1554087,  259.649902
010,   1554083, 1554083,  254.766083
011,   1554088, 1554088,  276.380280
012,   1553992, 1553992,  260.187897
013,   1554086, 1554086,  235.452057
014,   1554087, 1554087,  235.298157
015,   1554083, 1554083,  280.918213
016,   1554084, 1554084,  267.691956
017,   1554086, 1554086,  234.594635
018,   1554085, 1554085,  264.875153
019,   1554081, 1554081,  338.993042
020,   1554084, 1554084,  318.990814
021,   1554085, 1554085,  291.955322
022,   1554083, 1554083,  286.095612
023,   1554084, 1554084,  288.203186
024,   1554086, 1554086,  344.477905
025,   1554083, 1554083,  347.805206
026,   1554084, 1554084,  340.944885
027,   1554084, 1554084,  309.059723
028,   1554083, 1554083,  317.964325
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1552808, 1552808,  250.484100
001,   1552802, 1552802,  277.179688
002,   1552803, 1552803,  267.249695
003,   1552805, 1552805,  254.078461
004,   1552802, 1552802,  247.237411
005,   1552805, 1552805,  263.315979
006,   1552807, 1552807,  275.100922
007,   1552804, 1552804,  232.721466
008,   1552803, 1552803,  237.749008
009,   1552809, 1552809,  270.010406
010,   1552803, 1552803,  252.193283
011,   1552806, 1552806,  273.117126
012,   1552803, 1552803,  230.685593
013,   1552805, 1552805,  252.982635
014,   1552804, 1552804,  268.520233
015,   1552806, 1552806,  271.373810
016,   1552808, 1552808,  277.039917
017,   1552807, 1552807,  248.100296
018,   1552809, 1552809,  256.575684
019,   1552805, 1552805,  327.054871
020,   1552806, 1552806,  300.804840
021,   1552806, 1552806,  290.750732
022,   1552806, 1552806,  303.490021
023,   1552772, 1552772,  305.038788
024,   1552806, 1552806,  292.324921
025,   1552810, 1552810,  319.224426
026,   1552807, 1552807,  332.452576
027,   1552805, 1552805,  313.130615
028,   1552805, 1552805,  352.595123
-------------------------------------------------------------------------------------------------------

