tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.967122  0.000272
001,  0.920323  0.000175
001,  0.850618  0.000167
001,  0.806500  0.000178
001,  0.811482  0.000177
001,  0.812608  0.000180
001,  0.938510  0.000178
001,  0.821138  0.000175
001,  0.860755  0.000222
001,  0.827632  0.000185
002,  0.000515  0.000488
002,  1.166425  0.000202
002,  0.887428  0.000225
002,  0.836888  0.000203
002,  0.815050  0.000192
002,  0.817973  0.000193
002,  0.935635  0.000212
002,  0.834585  0.000215
002,  0.839838  0.000203
002,  0.838128  0.000203
003,  1.045533  0.000293
003,  0.928068  0.000178
003,  0.860012  0.000163
003,  0.796935  0.000162
003,  0.818983  0.000157
003,  0.830245  0.000160
003,  0.948502  0.000152
003,  0.831902  0.000157
003,  0.845637  0.000148
003,  0.828198  0.000167
004,  0.489157  0.000268
004,  1.035042  0.000193
004,  0.864217  0.000207
004,  0.823885  0.000193
004,  0.819137  0.000177
004,  0.806530  0.000195
004,  0.934100  0.000193
004,  0.815192  0.000178
004,  0.878815  0.000178
004,  0.800955  0.000193
005,  0.810598  0.000290
005,  0.970945  0.000187
005,  0.861028  0.000187
005,  0.821963  0.000188
005,  0.824960  0.000185
005,  0.818742  0.000187
005,  0.948665  0.000195
005,  0.819463  0.000192
005,  0.873783  0.000193
005,  0.821277  0.000193
006,  0.734070  0.000348
006,  0.982460  0.000175
006,  0.861390  0.000202
006,  0.807245  0.000182
006,  0.806942  0.000170
006,  0.800738  0.000187
006,  0.941050  0.000188
006,  0.809212  0.000173
006,  0.869282  0.000183
006,  0.797843  0.000168
007,  1.104587  0.000320
007,  0.889385  0.000230
007,  0.829772  0.000223
007,  0.794045  0.000217
007,  0.794653  0.000217
007,  0.804355  0.000302
007,  0.815285  0.000232
007,  0.807755  0.000217
007,  0.833133  0.000215
007,  0.823912  0.000225
008,  0.337240  0.000412
008,  1.098230  0.000243
008,  0.890173  0.000328
008,  0.842162  0.000233
008,  0.822527  0.000250
008,  0.811878  0.000233
008,  0.949423  0.000235
008,  0.831202  0.000238
008,  0.867703  0.000210
008,  0.814275  0.000235
009,  0.170798  0.000487
009,  1.115448  0.000273
009,  0.882003  0.000278
009,  0.829112  0.000267
009,  0.803310  0.000267
009,  0.806703  0.000278
009,  0.934093  0.000277
009,  0.825535  0.000287
009,  0.862170  0.000252
009,  0.820652  0.000257
010,  0.886985  0.000385
010,  0.949540  0.000222
010,  0.865572  0.000183
010,  0.814053  0.000183
010,  0.816588  0.000160
010,  0.816643  0.000187
010,  0.951483  0.000192
010,  0.822677  0.000173
010,  0.862588  0.000173
010,  0.818867  0.000173
012,  0.085383  0.000560
012,  1.136078  0.000355
012,  0.883103  0.000405
012,  0.833230  0.000317
012,  0.812753  0.000135
012,  0.810738  0.000138
012,  0.929368  0.000123
012,  0.822888  0.000123
012,  0.836903  0.000123
012,  0.811267  0.000122
013,  0.575913  0.000278
013,  1.022240  0.000138
013,  0.874562  0.000128
013,  0.823393  0.000153
013,  0.820722  0.000125
013,  0.806358  0.000125
013,  0.947368  0.000120
013,  0.816203  0.000123
013,  0.893403  0.000123
013,  0.807465  0.000123
011,  0.655140  0.000350
011,  0.991462  0.000183
011,  0.865492  0.000202
011,  0.813610  0.000175
011,  0.812662  0.000175
011,  0.800093  0.000178
011,  0.940700  0.000187
011,  0.804642  0.000173
011,  0.874602  0.000190
011,  0.809148  0.000188
014,  1.184688  0.000415
014,  0.879932  0.000202
014,  0.840757  0.000327
014,  0.809497  0.000183
014,  0.811267  0.000185
