tid,lock_impl_time(ms)
RUN 0
002,   157.741
001,    69.533
003,   107.978
004,   158.250
005,   147.255
006,    53.184
008,   191.298
007,   208.104
009,   139.078
010,    42.538
011,   123.072
012,   149.543
014,   112.182
013,    41.252
015,   113.755
016,    99.283
-----------------------------------------------------------------------------------------------

RUN 1
002,    57.463
001,   114.019
003,    70.605
004,   161.278
005,   130.155
006,    78.273
008,   186.276
007,   228.212
009,   120.510
010,    76.879
011,   185.480
012,   152.094
014,    58.801
013,    59.378
015,   196.367
016,    72.260
-----------------------------------------------------------------------------------------------

RUN 2
002,   177.079
001,   148.998
003,   144.943
004,   157.902
005,   202.383
006,   139.237
008,   119.131
007,   219.888
009,    49.492
010,    41.594
011,   123.181
012,   115.692
014,    89.053
013,    24.315
015,   116.053
016,    25.036
-----------------------------------------------------------------------------------------------

RUN 3
002,   137.564
001,   188.229
003,    64.841
004,   162.577
005,   105.368
006,   159.517
008,   126.108
007,   233.301
009,    73.002
010,    58.457
011,   117.331
012,   169.705
014,    52.615
013,    63.657
015,   113.167
016,    94.513
-----------------------------------------------------------------------------------------------

RUN 4
002,   153.005
001,   168.641
003,   117.411
004,   140.458
005,   154.570
006,   100.570
008,   103.827
007,   228.089
009,    62.414
010,    69.919
011,    95.603
012,   209.891
014,    92.707
013,    53.837
015,    98.533
016,    51.146
-----------------------------------------------------------------------------------------------

