tid,lock_impl_time(ms)
RUN 0
002, 24507.301
001, 25761.607
003, 25281.449
004, 26220.273
005, 25223.117
006, 25790.434
007, 26066.521
008, 25487.297
009, 26455.668
010, 27495.607
011, 27942.543
012, 27894.877
014, 26888.139
015, 27271.520
013, 27920.883
016, 27887.047
-----------------------------------------------------------------------------------------------

RUN 1
002, 24642.225
001, 25909.281
003, 25413.561
004, 26023.715
005, 25851.080
006, 25845.156
007, 25912.621
008, 25547.322
009, 26142.883
010, 27198.127
011, 27752.041
012, 27593.873
014, 26729.787
015, 27153.793
013, 27726.488
016, 27741.383
-----------------------------------------------------------------------------------------------

RUN 2
002, 25964.473
001, 26305.473
003, 26072.092
004, 26808.033
005, 25983.062
006, 26305.637
007, 25909.473
008, 26141.525
009, 25176.004
010, 26393.908
011, 27225.299
012, 27232.418
014, 26423.229
015, 26676.570
013, 27334.355
016, 27288.393
-----------------------------------------------------------------------------------------------

RUN 3
002, 25738.150
001, 26261.078
003, 25989.051
004, 26766.973
005, 26108.502
006, 26179.836
007, 25826.627
008, 26114.643
009, 25237.602
010, 26385.988
011, 27265.471
012, 27459.266
014, 26483.984
015, 26754.119
013, 27378.971
016, 27308.035
-----------------------------------------------------------------------------------------------

RUN 4
002, 25864.609
001, 26280.203
003, 25911.656
004, 26795.947
005, 26112.627
006, 26216.455
007, 25905.969
008, 26109.340
009, 25209.391
010, 26353.389
011, 27263.268
012, 27425.432
014, 26421.197
015, 26712.035
013, 27338.152
016, 27233.477
-----------------------------------------------------------------------------------------------

