350586,388008,406121,407310,431121,529211,562777,352292,429163,427992,424716,390713,479360,389213,666822,410006
459183,378100,264091,680040,291839,256175,264175,281015,684309,248040,250041,481199,291267,293419,247440,349228
229855,133497,162847,182320,168480,130182,164631,150254,150634,197337,143367,147411,143115,131699,137306,213724
151218,161968,236680,132453,162679,210330,129726,132633,172025,209901,156136,150404,170947,190812,144606,155780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
