tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   7615421, 7615421,  241.189651,      30.000,58533.828125,  977.935669,               0
001,   7615435, 7615435,  241.103516,      30.000,58580.300781,  930.694702,               0
002,   7615413, 7615413,  240.873383,      30.000,58615.085938,  897.341431,               0
003,   7615435, 7615435,  243.026794,      30.000,58584.113281,  925.003540,               0
004,   7615409, 7615409,  240.311737,      30.000,58618.628906,  894.165344,               0
005,   7615434, 7615434,  242.630539,      30.000,58789.000000,  721.258606,               0
006,   7615436, 7615436,  240.531326,      30.000,58803.628906,  709.092102,               0
007,   7615427, 7615427,  241.370193,      30.000,58800.660156,  710.455017,               0
008,   7615431, 7615431,  240.654114,      30.000,58795.492188,  715.490112,               0
009,   7615429, 7615429,  242.458557,      30.000,58791.664062,  717.553894,               0
010,   7615405, 7615405,  240.176208,      30.000,58790.777344,  720.162354,               0
011,   7615438, 7615438,  242.177307,      30.000,58798.734375,  711.160889,               0
012,   7615416, 7615416,  241.267685,      30.000,58792.734375,  717.189941,               0
013,   7615434, 7615434,  241.970078,      30.000,58779.375000,  731.152405,               0
014,   7615434, 7615434,  239.812317,      30.000,58803.726562,  708.127625,               0
015,   7615435, 7615435,  242.787308,      30.000,58773.367188,  735.703857,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   7668205, 7668205,  242.417892,      30.000,58539.683594,  969.299927,               0
001,   7668260, 7668260,  242.676880,      30.000,58578.433594,  929.407166,               0
002,   7668253, 7668253,  241.883362,      30.000,58614.292969,  896.112610,               0
003,   7668259, 7668259,  244.940674,      30.000,58573.011719,  932.775146,               0
004,   7668257, 7668257,  242.639145,      30.000,58610.652344,  897.908691,               0
005,   7668259, 7668259,  242.955170,      30.000,58779.531250,  728.714905,               0
006,   7668259, 7668259,  243.163864,      30.000,58791.425781,  716.261841,               0
007,   7668272, 7668272,  242.345200,      30.000,58789.355469,  719.414551,               0
008,   7668103, 7668103,  241.726883,      30.000,58790.742188,  717.840027,               0
009,   7668259, 7668259,  243.509384,      30.000,58786.449219,  720.213074,               0
010,   7668254, 7668254,  241.380585,      30.000,58782.011719,  726.572937,               0
011,   7668259, 7668259,  242.104660,      30.000,58797.132812,  711.436340,               0
012,   7668245, 7668245,  242.754318,      30.000,58787.082031,  719.479370,               0
013,   7668261, 7668261,  243.721863,      30.000,58775.789062,  731.729797,               0
014,   7668259, 7668259,  242.786194,      30.000,58788.242188,  718.293213,               0
015,   7668256, 7668256,  244.592453,      30.000,58768.964844,  737.070190,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   7614678, 7614678,  241.341339,      30.000,58534.414062,  977.449585,               0
001,   7614714, 7614714,  241.382721,      30.000,58588.277344,  922.088989,               0
002,   7614703, 7614703,  240.767700,      30.000,58611.761719,  901.083740,               0
003,   7614718, 7614718,  241.760635,      30.000,58589.128906,  921.495544,               0
004,   7614713, 7614713,  241.292480,      30.000,58611.191406,  900.261536,               0
005,   7614711, 7614711,  241.206879,      30.000,58796.699219,  715.401428,               0
006,   7614715, 7614715,  240.495407,      30.000,58805.179688,  707.258057,               0
007,   7614716, 7614716,  241.784027,      30.000,58793.710938,  717.247925,               0
008,   7614741, 7614741,  240.175125,      30.000,58799.582031,  712.201416,               0
009,   7614710, 7614710,  242.547653,      30.000,58793.636719,  715.293884,               0
010,   7614711, 7614711,  239.750366,      30.000,58794.093750,  717.502869,               0
011,   7614715, 7614715,  242.947571,      30.000,58792.238281,  716.700623,               0
012,   7614705, 7614705,  240.748047,      30.000,58800.250000,  710.332947,               0
013,   7614712, 7614712,  242.727280,      30.000,58781.148438,  729.019836,               0
014,   7614677, 7614677,  241.007996,      30.000,58797.644531,  712.675598,               0
015,   7614712, 7614712,  242.555679,      30.000,58782.031250,  727.867798,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   7649968, 7649968,  242.127594,      30.000,58532.152344,  977.725891,               0
001,   7649987, 7649987,  241.235489,      30.000,58571.324219,  938.542847,               0
002,   7649991, 7649991,  242.144882,      30.000,58608.085938,  902.100891,               0
003,   7649992, 7649992,  243.570953,      30.000,58580.261719,  927.371094,               0
