tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     41571,   41571,    0.390486,   30.000000,22235.880859,  263.415039,22015.886719,   50.898670,  218.151779,  210.585541,     41571,               0,000,000
001,     47381,   47381,    0.444937,   30.000000,22198.498047,  300.869904,21946.609375,   57.469582,  249.959473,  241.469086,     47381,               0,000,000
002,     69602,   69602,    0.652614,   30.000000,22060.390625,  438.468964,21692.109375,   82.720413,  365.406769,  352.905212,     69602,               0,000,000
003,     38637,   38637,    0.367465,   30.000000,22253.503906,  245.739716,22047.523438,   46.311390,  204.340607,  197.855820,     38637,               0,000,000
004,     37136,   37136,    0.350483,   30.000000,22259.919922,  239.952042,22058.089844,   45.079346,  200.298187,  193.359528,     37136,               0,000,000
005,     21197,   21197,    0.199430,   30.000000,22367.574219,  132.338074,22257.261719,   25.926790,  109.439812,  105.542580,     21197,               0,000,000
006,     14600,   14600,    0.137573,   30.000000,22399.021484,  101.049896,22314.380859,   18.224480,   84.009109,   82.193382,     14600,               0,000,000
007,     45952,   45952,    0.440712,   30.000000,22203.888672,  295.181274,21956.335938,   56.242741,  245.595856,  236.972504,     45952,               0,000,000
008,     66831,   66831,    0.636463,   30.000000,22071.453125,  427.442078,21713.589844,   81.531662,  355.048920,  343.098480,     66831,               0,000,000
009,     46839,   46839,    0.436879,   30.000000,22200.855469,  298.410675,21951.486328,   56.464272,  247.428818,  240.011337,     46839,               0,000,000
010,     20268,   20268,    0.191297,   30.000000,22371.806641,  128.226181,22263.853516,   24.209616,  107.110260,  103.189232,     20268,               0,000,000
011,     23361,   23361,    0.220361,   30.000000,22350.070312,  150.003738,22224.535156,   28.798597,  124.548180,  120.228477,     23361,               0,000,000
012,     49510,   49510,    0.477108,   30.000000,22187.726562,  311.705597,21925.916016,   58.637161,  259.799835,  251.020218,     49510,               0,000,000
