tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,     52527,   52527,    0.606552,   30.000000,22179.878906,  319.185547,21832.134766,    2.451222,  342.000916,  313.282593,     52527,               0,000,000
001,     52527,   52527,    0.621481,   30.000000,22122.250000,  376.571075,21828.978516,    3.487877,  284.554688,  366.446869,     52527,               0,000,000
002,     52528,   52528,    0.614011,   30.000000,22185.599609,  313.471497,21847.527344,    2.421706,  332.162567,  307.462616,     52528,               0,000,000
003,     52528,   52528,    0.609116,   30.000000,22179.197266,  319.880554,21839.919922,    2.492101,  334.150787,  313.935699,     52528,               0,000,000
004,     52528,   52528,    0.607049,   30.000000,22186.720703,  312.382385,21846.720703,    2.405252,  334.342773,  305.908661,     52528,               0,000,000
005,     52528,   52528,    0.610083,   30.000000,22181.275391,  317.838440,21840.859375,    2.439310,  335.518311,  312.068420,     52528,               0,000,000
006,     52528,   52528,    0.616230,   30.000000,22184.000000,  314.988373,21842.578125,    2.471678,  335.874847,  308.787628,     52528,               0,000,000
007,     52528,   52528,    0.612849,   30.000000,22186.240234,  312.884308,21854.392578,    2.453582,  326.341370,  306.896088,     52528,               0,000,000
008,     52527,   52527,    0.657710,   30.000000,22179.095703,  319.864258,21831.218750,    2.541236,  342.420715,  313.891235,     52527,               0,000,000
009,     52527,   52527,    0.805486,   30.000000,22177.607422,  321.150818,21814.880859,    2.621585,  357.697388,  315.198334,     52527,               0,000,000
010,     52527,   52527,    0.648452,   30.000000,22184.626953,  314.142151,21846.798828,    2.464660,  332.537445,  308.252686,     52527,               0,000,000
011,     52527,   52527,    0.617257,   30.000000,22186.457031,  312.494202,21854.714844,    2.435169,  326.499725,  306.565735,     52527,               0,000,000
012,     52527,   52527,    0.612004,   30.000000,22187.693359,  311.315643,21847.316406,    2.536009,  334.784454,  305.116730,     52527,               0,000,000
013,     52527,   52527,    0.613537,   30.000000,22184.142578,  314.911224,21843.775391,    2.487575,  335.459747,  309.137848,     52527,               0,000,000
