tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,  14522682,14522682,  589.160645
001,  10981638,10981638,  445.824677
002,  15363822,15363822,  622.295288
003,  13887885,13887885,  557.391174
004,  13368493,13368493,  540.308960
005,  13876556,13876556,  558.516724
006,  13012506,13012506,  521.208557
007,  15487748,15487748,  620.407959
008,  13172201,13172201,  527.817627
009,  17982282,17982282,  720.388916
010,  15467428,15467428,  620.222656
011,  11855999,11855999,  475.003479
012,  13383214,13383214,  536.502319
013,  16388869,16388869,  656.531860
014,  17530072,17530072,  702.124878
015,  12788132,12788132,  512.493225
-------------------------------------------------------------------------------------------------------

RUN 1
000,  15100278,15100278,  606.531372
001,  10142543,10142543,  417.803192
002,  18589719,18589719,  750.362305
003,  12955541,12955541,  519.945496
004,  14380715,14380715,  580.829590
005,  15254620,15254620,  611.510010
006,  13821651,13821651,  553.675781
007,  13640602,13640602,  546.288025
008,  12225263,12225263,  489.847839
009,  17074186,17074186,  684.022644
010,  15438600,15438600,  618.295654
011,  13031265,13031265,  522.516357
012,  12239168,12239168,  490.188324
013,  14349311,14349311,  574.742737
014,  18721713,18721713,  749.845032
015,  12234081,12234081,  490.132690
-------------------------------------------------------------------------------------------------------

RUN 2
000,  16540942,16540942,  663.109131
001,  10683750,10683750,  433.600739
002,  14822643,14822643,  606.016724
003,  10713474,10713474,  431.261292
004,  13301047,13301047,  535.432922
005,  13628797,13628797,  545.831177
006,  14012787,14012787,  561.308838
007,  14163576,14163576,  567.208496
008,  15173791,15173791,  608.187378
009,  14578957,14578957,  584.001526
010,  14292048,14292048,  572.468506
011,  15390688,15390688,  616.819275
012,  16692557,16692557,  668.807190
013,  17385038,17385038,  696.318176
014,  13561706,13561706,  545.725037
015,  14256707,14256707,  571.137573
-------------------------------------------------------------------------------------------------------

RUN 3
000,  14254966,14254966,  571.607605
001,  15056410,15056410,  612.874695
002,  15371109,15371109,  625.661499
003,  10594917,10594917,  424.577393
004,  12370834,12370834,  499.586090
005,  15556476,15556476,  623.101135
006,  13871612,13871612,  555.621582
007,  11870338,11870338,  475.720795
008,  12717853,12717853,  509.492920
009,  16831475,16831475,  674.271545
010,  14389303,14389303,  576.474854
011,  11979697,11979697,  479.786072
012,  17132975,17132975,  687.678223
013,  17474629,17474629,  699.977417
014,  17147657,17147657,  686.844666
015,  12573350,12573350,  503.628174
-------------------------------------------------------------------------------------------------------

RUN 4
000,  14229668,14229668,  570.454956
001,  11926815,11926815,  485.882080
002,  15080726,15080726,  615.947693
003,  14827045,14827045,  595.779663
004,  18097117,18097117,  725.148743
005,  14835684,14835684,  594.265442
006,  14301773,14301773,  573.502258
007,  16076022,16076022,  644.157043
008,  12628785,12628785,  506.399139
009,  12503418,12503418,  500.804626
010,  13583574,13583574,  544.609009
011,  14264564,14264564,  571.490601
012,  15047432,15047432,  602.749817
013,  14359554,14359554,  575.238098
014,  11923485,11923485,  477.521027
015,  15552802,15552802,  623.084412
-------------------------------------------------------------------------------------------------------

