tid,lock_impl_time(ms)
RUN 0
003,   105.348
001,   153.869
004,   172.117
002,   223.524
005,    34.931
006,   146.080
007,   159.675
008,    84.709
009,    49.589
010,   134.978
011,   164.847
012,    97.982
014,   128.733
013,   167.725
015,    32.343
016,    80.526
-----------------------------------------------------------------------------------------------

RUN 1
003,    60.509
001,   169.204
004,   146.778
002,   212.937
005,    64.383
006,   141.618
007,   176.545
008,   134.400
009,   120.382
010,   198.081
011,   110.404
012,    88.369
014,    90.688
013,    99.541
015,    33.551
016,    41.651
-----------------------------------------------------------------------------------------------

RUN 2
003,   128.129
001,   139.012
004,   147.567
002,   210.709
005,   114.108
006,   116.846
007,   163.635
008,    89.185
009,    63.289
010,   146.883
011,    89.457
012,    93.389
014,    93.056
013,   105.348
015,   135.762
016,    62.915
-----------------------------------------------------------------------------------------------

RUN 3
003,    66.468
001,   161.225
004,   176.328
002,   214.958
005,   133.471
006,   107.835
007,   126.780
008,   112.405
009,   144.564
010,    88.085
011,    81.316
012,    95.791
014,    67.551
013,    70.955
015,    94.335
016,   179.312
-----------------------------------------------------------------------------------------------

RUN 4
003,   147.555
001,   177.301
004,   166.940
002,   214.686
005,    53.216
006,   132.661
007,   169.942
008,    88.421
009,    59.746
010,   179.730
011,    70.079
012,    97.851
014,   141.191
013,    82.963
015,    41.187
016,    91.519
-----------------------------------------------------------------------------------------------

