tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   6134208,   95847,   24.625439,   10.000000, 9376.943359,  595.873413, 8754.018555,    7.585312,  617.301819,  582.724854,    4.055563,    2.280367,     95847,       100663296,000,000
001,   6134272,   95848,   24.028765,   10.000000, 9372.559570,  597.842590, 8748.643555,    7.870537,  618.040283,  584.377747,    3.956146,    2.295329,     95848,       100663296,000,000
002,   6134272,   95848,   24.516479,   10.000000, 9359.603516,  609.321716, 8724.295898,    8.059207,  629.655273,  595.611755,    4.009693,    2.334060,     95848,       100663296,000,000
003,   6134272,   95848,   24.025822,   10.000000, 9376.425781,  594.035950, 8753.824219,    8.145487,  616.963440,  580.337158,    3.800602,    2.287328,     95848,       100663296,000,000
004,   6134272,   95848,   24.193054,   10.000000, 9371.424805,  598.477173, 8746.336914,    8.721938,  619.226929,  583.987305,    3.939253,    2.300452,     95848,       100663296,000,000
005,   6134272,   95848,   24.424261,   10.000000, 9362.736328,  606.311096, 8725.758789,    9.125140,  631.250244,  591.466309,    4.127892,    2.333777,     95848,       100663296,000,000
006,   6134208,   95847,   23.993221,   10.000000, 9411.398438,  562.046143, 8828.105469,    9.494957,  577.465698,  546.691772,    4.225708,    2.235257,     95847,       100663296,000,000
007,   6134272,   95848,   23.802338,   10.000000, 9382.093750,  588.892883, 8774.264648,    8.422803,  602.295898,  575.001648,    3.874880,    2.331577,     95848,       100663296,000,000
000,   6145344,   96021,   24.120054,   10.000000, 9376.696289,  596.872375, 8753.742188,    8.009351,  617.395508,  583.320984,    4.012014,    2.287548,     96021,       100663296,000,001
001,   6145344,   96021,   23.987247,   10.000000, 9373.402344,  597.182007, 8750.520508,    8.354055,  617.122620,  583.231812,    3.926807,    2.277503,     96021,       100663296,000,001
002,   6145344,   96021,   24.283039,   10.000000, 9364.459961,  604.796936, 8734.166992,    7.907299,  624.738098,  591.328308,    3.934270,    2.315389,     96021,       100663296,000,001
003,   6145344,   96021,   24.046207,   10.000000, 9375.185547,  595.431335, 8752.332031,    7.960506,  617.313416,  581.935547,    3.729818,    2.287022,     96021,       100663296,000,001
004,   6145280,   96020,   24.226471,   10.000000, 9370.256836,  599.641174, 8743.378906,    8.305005,  621.030090,  585.619446,    3.909615,    2.302268,     96020,       100663296,000,001
005,   6145344,   96021,   24.222733,   10.000000, 9365.849609,  603.614868, 8737.281250,    8.535335,  622.914368,  589.492004,    3.984913,    2.307938,     96021,       100663296,000,001
006,   6145344,   96021,   24.035273,   10.000000, 9410.220703,  563.383545, 8824.808594,    9.500203,  579.613831,  548.049194,    4.217433,    2.241382,     96021,       100663296,000,001
007,   6145344,   96021,   24.010178,   10.000000, 9375.807617,  595.028076, 8757.539062,    8.595240,  612.728149,  580.925659,    3.900755,    2.381223,     96021,       100663296,000,001
000,   6141632,   95963,   24.181570,   10.000000, 9375.273438,  598.344421, 8751.651367,    8.092058,  618.113953,  584.793152,    3.945195,    2.294187,     95963,       100663296,000,002
001,   6141568,   95962,   24.104574,   10.000000, 9369.846680,  600.666626, 8742.873047,    8.410015,  621.516724,  586.661926,    3.861182,    2.302987,     95962,       100663296,000,002
002,   6141568,   95962,   24.074657,   10.000000, 9367.209961,  602.366333, 8737.686523,    8.310536,  624.081787,  588.616455,    3.840518,    2.301637,     95962,       100663296,000,002
003,   6141568,   95962,   23.673222,   10.000000, 9382.786133,  588.267639, 8768.043945,    7.771996,  609.367676,  575.146606,    3.611093,    2.255832,     95962,       100663296,000,002
004,   6141568,   95962,   24.252867,   10.000000, 9368.963867,  601.100281, 8742.867188,    8.205849,  620.281250,  587.250610,    3.835368,    2.308715,     95962,       100663296,000,002
005,   6141632,   95963,   24.117178,   10.000000, 9367.510742,  602.194275, 8739.819336,    8.130009,  622.111694,  588.581055,    3.890547,    2.302585,     95963,       100663296,000,002
006,   6141568,   95962,   23.844076,   10.000000, 9412.826172,  561.057983, 8826.984375,    9.254885,  580.137939,  546.063904,    4.186632,    2.237983,     95962,       100663296,000,002
007,   6141632,   95963,   24.265034,   10.000000, 9371.070312,  599.614319, 8746.789062,    8.530515,  618.741699,  585.591492,    3.844577,    2.404522,     95963,       100663296,000,002
