tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,        70,      70,    0.013667
001,        64,      64,    0.008777
002,        58,      58,    0.012950
003,        65,      65,    0.011370
004,        71,      71,    0.014577
005,        53,      53,    0.008453
006,        61,      61,    0.009493
007,        66,      66,    0.009897
008,        65,      65,    0.009943
009,        69,      69,    0.009497
010,        65,      65,    0.011570
011,        67,      67,    0.009827
012,        66,      66,    0.012660
013,        66,      66,    0.010463
014,        57,      57,    0.008900
015,        66,      66,    0.009777
016,        63,      63,    0.011387
017,        71,      71,    0.012957
018,        65,      65,    0.011300
019,        59,      59,    0.009797
020,        72,      72,    0.013500
021,        71,      71,    0.012540
022,        61,      61,    0.011063
023,        70,      70,    0.013267
024,        65,      65,    0.010030
025,        68,      68,    0.011447
026,        69,      69,    0.011467
027,        66,      66,    0.011260
028,        60,      60,    0.010473
-------------------------------------------------------------------------------------------------------

RUN 1
000,        72,      72,    0.012610
001,        58,      58,    0.010397
002,        64,      64,    0.011493
003,        56,      56,    0.011070
004,        63,      63,    0.011893
005,        56,      56,    0.010160
006,        54,      54,    0.009767
007,        64,      64,    0.009887
008,        70,      70,    0.013190
009,        63,      63,    0.010587
010,        50,      50,    0.009113
011,        70,      70,    0.010980
012,        58,      58,    0.010427
013,        62,      62,    0.011350
014,        48,      48,    0.009123
015,        62,      62,    0.009227
016,        67,      67,    0.011543
017,        70,      70,    0.012053
018,        71,      71,    0.012250
019,        68,      68,    0.009423
020,        62,      62,    0.010207
021,        59,      59,    0.009057
022,        63,      63,    0.010467
023,        69,      69,    0.011067
024,        62,      62,    0.010970
025,        59,      59,    0.008323
026,        55,      55,    0.010950
027,        69,      69,    0.013153
028,        64,      64,    0.010837
-------------------------------------------------------------------------------------------------------

RUN 2
000,        60,      60,    0.011723
001,        65,      65,    0.009243
002,        65,      65,    0.014527
003,        57,      57,    0.010790
004,        69,      69,    0.012833
005,        54,      54,    0.009340
006,        68,      68,    0.012230
007,        60,      60,    0.010133
008,        58,      58,    0.011160
009,        69,      69,    0.011417
010,        55,      55,    0.008940
011,        65,      65,    0.011020
012,        73,      73,    0.010630
013,        66,      66,    0.011223
014,        61,      61,    0.008250
015,        66,      66,    0.008157
016,        58,      58,    0.010770
017,        69,      69,    0.009747
018,        64,      64,    0.010333
019,        62,      62,    0.009430
020,        55,      55,    0.009810
021,        66,      66,    0.011060
022,        59,      59,    0.010477
023,        59,      59,    0.010190
024,        63,      63,    0.012070
025,        62,      62,    0.009883
026,        70,      70,    0.014693
027,        69,      69,    0.011850
028,        58,      58,    0.008873
-------------------------------------------------------------------------------------------------------

RUN 3
000,        74,      74,    0.011917
001,        53,      53,    0.008140
002,        67,      67,    0.013673
003,        62,      62,    0.011070
004,        59,      59,    0.008773
005,        63,      63,    0.009903
006,        61,      61,    0.009130
007,        68,      68,    0.010543
008,        60,      60,    0.010100
009,        64,      64,    0.010553
010,        46,      46,    0.008353
011,        73,      73,    0.010167
012,        60,      60,    0.011110
013,        63,      63,    0.011340
014,        57,      57,    0.008673
015,        68,      68,    0.012143
016,        67,      67,    0.012627
017,        77,      77,    0.012170
018,        63,      63,    0.011923
019,        65,      65,    0.010713
020,        67,      67,    0.012950
021,        63,      63,    0.010047
022,        67,      67,    0.012683
023,        71,      71,    0.012337
024,        68,      68,    0.011640
025,        69,      69,    0.009933
026,        58,      58,    0.012270
027,        68,      68,    0.010807
028,        68,      68,    0.012997
-------------------------------------------------------------------------------------------------------

RUN 4
000,        66,      66,    0.011783
001,        53,      53,    0.009270
002,        60,      60,    0.008927
003,        60,      60,    0.010860
004,        69,      69,    0.009870
005,        60,      60,    0.010527
006,        75,      75,    0.013973
007,        62,      62,    0.008930
008,        67,      67,    0.012080
009,        69,      69,    0.010953
010,        56,      56,    0.010493
011,        62,      62,    0.009710
012,        54,      54,    0.007850
013,        61,      61,    0.011447
014,        50,      50,    0.008607
015,        63,      63,    0.009840
016,        54,      54,    0.008967
017,        69,      69,    0.010430
018,        63,      63,    0.011720
019,        61,      61,    0.010820
020,        69,      69,    0.013333
021,        63,      63,    0.013513
022,        62,      62,    0.011350
023,        69,      69,    0.010206
024,        62,      62,    0.009683
025,        59,      59,    0.009587
026,        66,      66,    0.014033
027,        51,      51,    0.008397
028,        59,      59,    0.008950
-------------------------------------------------------------------------------------------------------

