tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B),lat_lock_hold(ms),lat_wait_acq(ms),lat_wait_rel(ms)
RUN 0
000, 402653184,       4, 1440.628418,   20.000000,38580.246094,    0.004830,         8388608,    0.000000,    0.000000,    0.000000
000, 402653184,       4, 1448.804565,   20.000000,38568.832031,    0.006900,        16777216,    0.000000,    0.000000,    0.000000
000, 402653184,       4, 1445.357178,   20.000000,38599.359375,    0.010837,       134217728,    0.000000,    0.000000,    0.000000
001, 402653184,       4, 1448.804077,   20.000000,38572.058594,    0.004490,         8388608,    0.000000,    0.000000,    0.000000
001, 402653184,       4, 1440.395630,   20.000000,38577.250000,    0.005380,        16777216,    0.000000,    0.000000,    0.000000
001, 402653184,       4, 1445.492920,   20.000000,38599.222656,    0.008900,       134217728,    0.000000,    0.000000,    0.000000
002, 402653184,       4, 1440.021240,   20.000000,38580.851562,    0.004040,         8388608,    0.000000,    0.000000,    0.000000
002, 402653184,       4, 1440.844849,   20.000000,38576.808594,    0.006017,        16777216,    0.000000,    0.000000,    0.000000
002, 268435456,       3,  963.977722,   20.000000,39080.691406,    0.008423,       134217728,    0.000000,    0.000000,    0.000000
003, 402653184,       4, 1440.055420,   20.000000,38580.816406,    0.003760,         8388608,    0.000000,    0.000000,    0.000000
003, 402653184,       4, 1440.891113,   20.000000,38576.761719,    0.005487,        16777216,    0.000000,    0.000000,    0.000000
003, 268435456,       3,  963.389893,   20.000000,39081.277344,    0.008703,       134217728,    0.000000,    0.000000,    0.000000
004, 402653184,       4, 1440.211060,   20.000000,38580.660156,    0.004000,         8388608,    0.000000,    0.000000,    0.000000
004, 402653184,       4, 1455.215332,   20.000000,38562.433594,    0.014803,        16777216,    0.000000,    0.000000,    0.000000
004, 402653184,       4, 1444.769043,   20.000000,38599.945312,    0.009630,       134217728,    0.000000,    0.000000,    0.000000
005, 402653184,       4, 1440.378540,   20.000000,38580.480469,    0.013330,         8388608,    0.000000,    0.000000,    0.000000
005, 268435456,       3,  960.479370,   20.000000,39057.070312,    0.004567,        16777216,    0.000000,    0.000000,    0.000000
005, 402653184,       4, 1536.660645,   20.000000,38508.054688,    0.024297,       134217728,    0.000000,    0.000000,    0.000000
006, 402653184,       4, 1456.696899,   20.000000,38564.175781,    0.004227,         8388608,    0.000000,    0.000000,    0.000000
006, 402653184,       4, 1457.842529,   20.000000,38559.796875,    0.006753,        16777216,    0.000000,    0.000000,    0.000000
006, 395092074,       3, 1433.995850,   20.000000,38610.660156,    0.011287,       134217728,    0.000000,    0.000000,    0.000000
007, 402653184,       4, 1446.542969,   20.000000,38574.324219,    0.012280,         8388608,    0.000000,    0.000000,    0.000000
007, 402653184,       4, 1440.870117,   20.000000,38576.785156,    0.005737,        16777216,    0.000000,    0.000000,    0.000000
007, 268435456,       3,  963.335815,   20.000000,39081.328125,    0.008123,       134217728,    0.000000,    0.000000,    0.000000
008, 402653184,       4, 1431.016479,   20.000000,38589.847656,    0.003080,         8388608,    0.000000,    0.000000,    0.000000
008, 268435456,       3,  954.353271,   20.000000,39063.195312,    0.004380,        16777216,    0.000000,    0.000000,    0.000000
008, 402653184,       4, 1436.860107,   20.000000,38607.851562,    0.009143,       134217728,    0.000000,    0.000000,    0.000000
009, 402653184,       4, 1431.477783,   20.000000,38589.390625,    0.003913,         8388608,    0.000000,    0.000000,    0.000000
009, 318675500,       3, 1133.560059,   20.000000,38883.976562,    0.005853,        16777216,    0.000000,    0.000000,    0.000000
009, 402653184,       4, 1436.626953,   20.000000,38608.082031,    0.011200,       134217728,    0.000000,    0.000000,    0.000000
010, 402653184,       4, 1430.971680,   20.000000,38589.894531,    0.003273,         8388608,    0.000000,    0.000000,    0.000000
010, 402653184,       4, 1431.629517,   20.000000,38586.023438,    0.006893,        16777216,    0.000000,    0.000000,    0.000000
010, 268435456,       3,  957.327271,   20.000000,39087.335938,    0.006857,       134217728,    0.000000,    0.000000,    0.000000
011, 402653184,       4, 1435.161499,   20.000000,38585.699219,    0.003950,         8388608,    0.000000,    0.000000,    0.000000
011, 402653184,       4, 1435.938110,   20.000000,38581.710938,    0.006937,        16777216,    0.000000,    0.000000,    0.000000
011, 268435456,       3,  959.780273,   20.000000,39084.890625,    0.008850,       134217728,    0.000000,    0.000000,    0.000000
012, 402653184,       4, 1438.236328,   20.000000,38582.628906,    0.004320,         8388608,    0.000000,    0.000000,    0.000000
012, 402653184,       4, 1431.706055,   20.000000,38585.945312,    0.005937,        16777216,    0.000000,    0.000000,    0.000000
012, 268435456,       3,  957.282227,   20.000000,39087.382812,    0.006597,       134217728,    0.000000,    0.000000,    0.000000
013, 402653184,       4, 1431.169800,   20.000000,38589.695312,    0.003803,         8388608,    0.000000,    0.000000,    0.000000
013, 402653184,       4, 1432.432861,   20.000000,38585.218750,    0.005683,        16777216,    0.000000,    0.000000,    0.000000
013, 402653184,       4, 1436.014282,   20.000000,38608.703125,    0.009633,       134217728,    0.000000,    0.000000,    0.000000
014, 402653184,       4, 1431.174072,   20.000000,38589.695312,    0.003900,         8388608,    0.000000,    0.000000,    0.000000
014, 402653184,       4, 1432.226685,   20.000000,38585.417969,    0.007033,        16777216,    0.000000,    0.000000,    0.000000
014, 268435456,       3,  957.945251,   20.000000,39086.714844,    0.008267,       134217728,    0.000000,    0.000000,    0.000000
015, 402653184,       4, 1430.672729,   20.000000,38590.199219,    0.003713,         8388608,    0.000000,    0.000000,    0.000000
015, 402653184,       4, 1431.965820,   20.000000,38585.675781,    0.006063,        16777216,    0.000000,    0.000000,    0.000000
015, 402653184,       4, 1435.661499,   20.000000,38609.054688,    0.009787,       134217728,    0.000000,    0.000000,    0.000000
016, 402653184,       4, 1440.478882,   20.000000,38580.390625,    0.004070,         8388608,    0.000000,    0.000000,    0.000000
016, 402653184,       4, 1441.503418,   20.000000,38576.152344,    0.006563,        16777216,    0.000000,    0.000000,    0.000000
016, 268435456,       3,  965.013123,   20.000000,39079.656250,    0.010037,       134217728,    0.000000,    0.000000,    0.000000
017, 268435456,       3,  954.221008,   20.000000,39066.554688,    0.023147,         8388608,    0.000000,    0.000000,    0.000000
017, 402653184,       4, 1432.470337,   20.000000,38585.175781,    0.006907,        16777216,    0.000000,    0.000000,    0.000000
017, 268435456,       3,  958.068481,   20.000000,39086.593750,    0.008083,       134217728,    0.000000,    0.000000,    0.000000
018, 333235551,       3, 1191.765747,   20.000000,38829.011719,    0.003387,         8388608,    0.000000,    0.000000,    0.000000
