tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     95112,   95112,    1.791690,   10.000000, 9358.991211,  637.188049, 8717.200195,    5.629135,  635.906372,  625.422302,    4.287647,    2.490902,     95112,               0,000,000
001,     57617,   57617,    1.093142,   10.000000, 9602.121094,  395.966675, 9204.041016,    3.392977,  394.482239,  388.295990,    2.818077,    1.513125,     57617,               0,000,000
002,    132032,  132032,    2.545428,   10.000000, 9103.499023,  890.179688, 8207.632812,    7.823923,  887.670837,  873.772583,    5.974070,    3.456197,    132032,               0,000,000
003,     28518,   28518,    0.520323,   10.000000, 9824.715820,  176.105698, 9647.333984,    1.734798,  175.608826,  172.311234,    1.428640,    0.688995,     28518,               0,000,000
004,    141753,  141753,    2.832692,   10.000000, 8843.688477, 1154.487427, 7667.769043,    8.328508, 1166.957520, 1136.601318,    7.329403,    3.654030,    141753,               0,000,000
005,     48700,   48700,    1.234782,   10.000000, 9607.446289,  395.268219, 9206.220703,    2.854642,  397.935547,  389.026001,    2.812833,    1.262803,     48700,               0,000,000
006,     95468,   95468,    2.082655,   10.000000, 9219.310547,  779.715332, 8428.730469,    5.631555,  784.284607,  767.619751,    4.925893,    2.470337,     95468,               0,000,000
007,     63301,   63301,    1.415743,   10.000000, 9490.566406,  509.502502, 8974.829102,    3.699778,  511.564484,  501.457275,    3.260275,    1.628553,     63301,               0,000,000
000,     78223,   78223,    1.513485,   10.000000, 9494.035156,  523.236633, 8966.358398,    4.633170,  522.792603,  513.513428,    3.562892,    2.058993,     78223,               0,000,001
001,     74204,   74204,    1.431995,   10.000000, 9505.971680,  511.121002, 8992.846680,    4.378513,  508.442291,  501.203613,    3.706773,    1.943310,     74204,               0,000,001
002,     38422,   38422,    0.756447,   10.000000, 9763.207031,  257.692078, 9503.728516,    2.233985,  257.077332,  252.996292,    1.739732,    0.996588,     38422,               0,000,001
003,     74675,   74675,    1.269148,   10.000000, 9556.341797,  461.767365, 9091.341797,    4.443430,  460.450195,  452.010071,    3.667650,    1.802883,     74675,               0,000,001
004,    165725,  165725,    3.026292,   10.000000, 8666.228516, 1350.427002, 7291.199219,    9.601388, 1364.821167, 1330.238647,    8.133598,    4.288027,    165725,               0,000,001
005,     53174,   53174,    1.054848,   10.000000, 9589.950195,  431.800934, 9152.133789,    3.108033,  434.515228,  425.282349,    2.721872,    1.380672,     53174,               0,000,001
006,     45136,   45136,    0.876168,   10.000000, 9650.833984,  368.558044, 9277.736328,    2.629370,  370.280121,  363.027374,    2.183183,    1.166087,     45136,               0,000,001
007,    130021,  130021,    2.410293,   10.000000, 8972.457031, 1045.385620, 7913.594238,    7.629082, 1050.778076, 1029.446045,    6.106807,    3.376755,    130021,               0,000,001
000,     25614,   25614,    0.477068,   10.000000, 9849.595703,  170.113846, 9678.023438,    1.491500,  170.005920,  166.999451,    1.141763,    0.662575,     25614,               0,000,002
001,     49176,   49176,    0.907398,   10.000000, 9686.648438,  337.518585, 9347.391602,    2.888533,  336.224976,  331.024536,    2.364090,    1.280767,     49176,               0,000,002
002,     78865,   78865,    1.417035,   10.000000, 9490.112305,  529.960876, 8955.958984,    4.600258,  529.395386,  520.441833,    3.447918,    2.048740,     78865,               0,000,002
003,     97975,   97975,    1.609338,   10.000000, 9416.690430,  605.804810, 8807.269531,    5.856188,  603.514526,  593.036560,    4.708450,    2.357683,     97975,               0,000,002
004,     97879,   97879,    1.728885,   10.000000, 9220.856445,  795.800354, 8409.800781,    5.714060,  804.606750,  783.885681,    4.755991,    2.529228,     97879,               0,000,002
005,     99259,   99259,    1.772607,   10.000000, 9217.875977,  803.586548, 8403.753906,    5.770373,  808.141846,  791.649292,    4.899052,    2.584897,     99259,               0,000,002
006,     87492,   87492,    1.521710,   10.000000, 9308.351562,  713.103455, 8585.392578,    5.144351,  717.673340,  702.519714,    4.060618,    2.276965,     87492,               0,000,002
007,    123951,  123951,    2.187368,   10.000000, 9024.788086,  995.321411, 8016.238770,    7.213250, 1000.840332,  980.364502,    5.709267,    3.218928,    123951,               0,000,002
