tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000196667, 0.000216667, 0.075704999, 0.000096667, 0.000101667,290.457672119, 0.000108333, 0.000115000, 0.115364999, 0.000051667, 0.000053333,290.457214355, 0.000031667, 0.000035000, 0.000360000, 0.000000000, 0.000000000, 0.196156666, 0.000000000, 0.000000000, 0.114858337, 0.000000000, 0.000000000, 0.001981667, 0.000000000, 0.000000000, 0.000195000, 0.000000000, 0.000000000, 1.000000000,        33554432,000
001,10.0, 0.000196667, 0.000215000, 0.009351667, 0.000096667, 0.000100000,186.700805664, 0.000108333, 0.000116667, 0.015158333, 0.000051667, 0.000053333,186.700714111, 0.000031667, 0.000035000, 0.003421667, 0.000000000, 0.005663333, 0.019316666, 0.000000000, 0.005545000, 0.016883334, 0.000000000, 0.000046667, 0.003398333, 0.000000000, 0.000051667, 0.000090000, 0.000000000, 1.000000000, 1.000000000,        33554432,000
002,10.0, 0.000196667, 0.000215000, 0.001791667, 0.000098333, 0.000101667,295.677429199, 0.000110000, 0.000113333, 0.010013334, 0.000051667, 0.000053333,295.670074463, 0.000031667, 0.000035000, 0.003265000, 0.000000000, 0.006016667, 0.018604999, 0.000000000, 0.005911666, 0.016659999, 0.000000000, 0.000045000, 0.001983333, 0.000000000, 0.000055000, 0.004085000, 0.000000000, 1.000000000, 1.000000000,        33554432,000
003,10.0, 0.000196667, 0.000215000, 0.002570000, 0.000096667, 0.000101667,126.258880615, 0.000108333, 0.000113333, 0.017983334, 0.000051667, 0.000056667,126.258743286, 0.000031667, 0.000036667, 0.017846666, 0.000000000, 0.006095000, 0.016000001, 0.000000000, 0.005996667, 0.017683333, 0.000000000, 0.000045000, 0.003115000, 0.000000000, 0.000048333, 0.003230000, 0.000000000, 1.000000000, 1.000000000,        33554432,000
004,10.0, 0.000196667, 0.000215000, 0.003628333, 0.000098333, 0.000101667,205.923843384, 0.000110000, 0.000113333, 0.013831667, 0.000051667, 0.000053333,205.923690796, 0.000031667, 0.000035000, 0.009318333, 0.000000000, 0.006048333, 0.026796667, 0.000000000, 0.005945000, 0.072141670, 0.000000000, 0.000043333, 0.002635000, 0.000000000, 0.000048333, 0.000118333, 0.000000000, 1.000000000, 1.000000000,        33554432,000
005,10.0, 0.000196667, 0.000215000, 0.006006666, 0.000096667, 0.000098333,335.825073242, 0.000108333, 0.000111667, 0.012733334, 0.000051667, 0.000053333,335.824859619, 0.000031667, 0.000035000, 0.003610000, 0.000000000, 0.006021667, 0.018693333, 0.000000000, 0.005926667, 0.016729999, 0.000000000, 0.000043333, 0.009275000, 0.000000000, 0.000050000, 0.000266667, 0.000000000, 1.000000000, 1.000000000,        33554432,000
006,10.0, 0.000196667, 0.000216667, 0.001826667, 0.000096667, 0.000098333,210.364761353, 0.000108333, 0.000111667, 0.011401666, 0.000051667, 0.000053333,210.364624023, 0.000031667, 0.000035000, 0.002915000, 0.000000000, 0.000000000, 0.016120000, 0.000000000, 0.000000000, 0.015633333, 0.000000000, 0.000000000, 0.001766667, 0.000000000, 0.000000000, 0.000135000, 0.000000000, 0.000000000, 1.000000000,        33554432,000
007,10.0, 0.000196667, 0.000215000, 0.009421667, 0.000096667, 0.000098333,137.002029419, 0.000108333, 0.000111667, 0.015623333, 0.000051667, 0.000053333,137.001861572, 0.000031667, 0.000035000, 0.000380000, 0.000000000, 0.000000000, 0.015840000, 0.000000000, 0.000000000, 0.015565000, 0.000000000, 0.000000000, 0.001813333, 0.000000000, 0.000000000, 0.008560000, 0.000000000, 0.000000000, 1.000000000,        33554432,000
008,10.0, 0.000196667, 0.000223333, 0.009408333, 0.000096667, 0.000106667,143.319519043, 0.000108333, 0.000120000, 0.017275000, 0.000051667, 0.000056667,143.319381714, 0.000031667, 0.000036667, 0.000335000, 0.000000000, 0.007700000, 0.017716667, 0.000000000, 0.007550000, 0.018645000, 0.000000000, 0.000043333, 0.011703333, 0.000000000, 0.000050000, 0.000128333, 0.000000000, 1.000000000, 1.000000000,        33554432,000
009,10.0, 0.000196667, 0.000216667, 0.009895000, 0.000096667, 0.000101667,272.920562744, 0.000108333, 0.000113333, 0.017425001, 0.000051667, 0.000053333,272.920440674, 0.000031667, 0.000035000, 0.009178333, 0.000000000, 0.007681667, 0.017555000, 0.000000000, 0.007523333, 0.017325001, 0.000000000, 0.000043333, 0.005565000, 0.000000000, 0.000051667, 0.009236666, 0.000000000, 1.000000000, 1.000000000,        33554432,000
