tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    297664,    4651,  330.686829,   30.000000,22171.130859,  329.733978,21889.498047,  122.167648,  280.541260,  206.682632,          262144,000,000
000,    297984,    4656,  307.281433,   30.000000,22193.398438,  306.437714,21924.767578,  116.918541,  267.734711,  188.859146,        16777216,000,000
000,    299968,    4687,  336.819641,   30.000000,22165.750000,  335.812836,21875.220703,  128.607224,  289.448273,  206.412857,       134217728,000,000
001,    297728,    4652,  304.737366,   30.000000,22197.345703,  303.716766,21918.478516,  105.347122,  277.996948,  197.659485,          262144,000,000
001,    297920,    4655,  318.577667,   30.000000,22181.423828,  317.585419,21896.962891,  112.018692,  283.507935,  204.857544,        16777216,000,000
001,    300096,    4689,  303.725616,   30.000000,22197.654297,  302.816315,21920.830078,  105.261642,  275.974823,  196.849457,       134217728,000,000
002,    297728,    4652,  288.672791,   30.000000,22213.072266,  287.785248,21953.154297,  104.372139,  259.176605,  182.832687,          262144,000,000
002,    297984,    4656,  298.103485,   30.000000,22203.039062,  297.248230,21945.275391,  110.078011,  256.925873,  186.559387,        16777216,000,000
002,    300096,    4689,  291.823608,   30.000000,22211.013672,  290.913727,21947.681641,  107.800140,  262.502991,  182.540405,       134217728,000,000
003,    297216,    4644,  337.291321,   30.000000,22164.451172,  336.265686,21873.761719,  131.934601,  289.795502,  203.586441,          262144,000,000
003,    297984,    4656,  304.581024,   30.000000,22196.199219,  303.719055,21930.390625,  115.669159,  264.982758,  187.408142,        16777216,000,000
003,    300032,    4688,  290.914093,   30.000000,22210.388672,  290.003235,21950.287109,  106.158600,  259.281769,  183.219864,       134217728,000,000
004,    297728,    4652,  289.749878,   30.000000,22212.896484,  288.818329,21956.802734,  106.108139,  255.361282,  182.107758,          262144,000,000
004,    297984,    4656,  286.578491,   30.000000,22213.974609,  285.759613,21955.470703,  104.530380,  257.691925,  180.636307,        16777216,000,000
004,    300096,    4689,  295.049225,   30.000000,22208.224609,  294.151581,21945.271484,  107.869720,  262.106354,  185.656982,       134217728,000,000
005,    297664,    4651,  300.194397,   30.000000,22201.630859,  299.277557,21940.935547,  110.008781,  259.872253,  188.632019,          262144,000,000
005,    297856,    4654,  314.018402,   30.000000,22186.117188,  313.061493,21912.066406,  116.641312,  273.142029,  195.658264,        16777216,000,000
005,    300096,    4689,  302.004059,   30.000000,22201.353516,  301.033173,21931.111328,  110.864029,  269.310852,  189.472824,       134217728,000,000
006,    297664,    4651,  297.494965,   30.000000,22204.367188,  296.592285,21943.472656,  109.135063,  260.049011,  186.723953,          262144,000,000
006,    297856,    4654,  302.096191,   30.000000,22197.802734,  301.136627,21926.308594,  110.351189,  270.629700,  189.965195,        16777216,000,000
