tid,lock_impl_time(ms)
RUN 0
001, 19522.359
002, 19601.777
003, 19683.037
004, 19660.855
005, 19542.932
006, 19760.348
007, 19698.854
008, 19853.545
009, 19813.518
010, 19630.998
011, 19739.320
012, 19844.400
014, 19745.846
013, 19865.859
015, 19593.469
016, 19727.871
017, 19785.277
018, 19945.021
019, 19551.787
020, 19718.557
021, 19631.684
022, 19825.301
024, 19691.215
023, 19728.182
025, 19787.326
026, 19703.312
027, 19683.619
028, 19557.434
029, 19647.617
-----------------------------------------------------------------------------------------------

RUN 1
001, 19621.914
002, 19532.572
003, 19544.395
004, 19635.584
005, 19598.955
006, 19651.201
007, 19622.090
008, 19677.023
009, 19580.463
010, 19713.328
011, 19596.301
012, 19679.744
014, 19555.291
013, 19556.148
015, 19624.346
016, 19684.480
017, 19681.160
018, 19820.377
019, 19655.887
020, 19657.531
021, 19658.859
022, 19537.451
024, 19571.467
023, 19605.197
025, 19607.465
026, 19684.424
027, 19712.584
028, 19755.389
029, 19627.953
-----------------------------------------------------------------------------------------------

RUN 2
001, 19621.924
002, 19650.387
003, 19690.053
004, 19675.613
005, 19547.982
006, 19634.930
007, 19642.621
008, 19662.785
009, 19641.400
010, 19610.131
011, 19623.348
012, 19709.234
014, 19619.510
013, 19814.318
015, 19648.723
016, 19497.471
017, 19572.555
018, 19751.832
019, 19548.740
020, 19605.455
021, 19639.197
022, 19653.926
024, 19571.510
023, 19792.652
025, 19721.879
026, 19751.691
027, 19519.260
028, 19643.375
029, 19631.855
-----------------------------------------------------------------------------------------------

RUN 3
001, 19552.307
002, 19632.984
003, 19548.436
004, 19823.461
005, 19599.053
006, 19789.971
007, 19614.217
008, 19757.709
009, 19613.312
010, 19488.264
011, 19549.471
012, 19630.008
014, 19695.434
013, 19646.746
015, 19668.426
016, 19688.705
017, 19660.023
018, 19637.865
019, 19568.041
020, 19597.641
021, 19792.771
022, 19790.641
024, 19614.188
023, 19759.209
025, 19733.930
026, 19629.080
027, 19785.955
028, 19683.785
029, 19688.268
-----------------------------------------------------------------------------------------------

RUN 4
001, 19637.188
002, 19530.482
003, 19732.049
004, 19795.078
005, 19610.193
006, 19702.652
007, 19621.418
008, 19697.127
009, 19585.084
010, 19646.971
011, 19573.934
012, 19785.375
014, 19729.436
013, 19725.131
015, 19784.486
016, 19672.520
017, 19645.117
018, 19551.195
019, 19664.406
020, 19606.205
021, 19601.520
022, 19663.314
024, 19705.318
023, 19825.471
025, 19786.865
026, 19751.016
027, 19476.363
028, 19821.277
029, 19575.066
-----------------------------------------------------------------------------------------------

