tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.571332  0.000350
001,  0.377035  0.000170
001,  0.365083  0.000167
001,  0.360745  0.000163
001,  0.356842  0.000168
001,  0.372462  0.000220
001,  0.366942  0.000173
001,  0.354565  0.000152
001,  0.340577  0.000152
001,  0.347927  0.000232
002,  0.431968  0.000398
002,  0.404392  0.000227
002,  0.364930  0.000193
002,  0.349827  0.000183
002,  0.354525  0.000197
002,  0.391543  0.000170
002,  0.374970  0.000227
002,  0.352297  0.000228
002,  0.349793  0.000217
002,  0.349428  0.000187
003,  0.001338  0.000608
003,  0.548008  0.000192
003,  0.372545  0.000192
003,  0.361223  0.000192
003,  0.362462  0.000157
003,  0.356522  0.000155
003,  0.381247  0.000152
003,  0.368700  0.000143
003,  0.357492  0.000142
003,  0.340223  0.000158
005,  0.349425  0.000367
005,  0.428725  0.000175
005,  0.370285  0.000157
005,  0.354943  0.000152
005,  0.358205  0.000175
005,  0.378017  0.000152
005,  0.377322  0.000237
005,  0.365695  0.000145
005,  0.354970  0.000162
005,  0.342348  0.000168
004,  0.078507  0.000417
004,  0.511283  0.000150
004,  0.361015  0.000160
004,  0.352233  0.000162
004,  0.348998  0.000155
004,  0.362822  0.000155
004,  0.373687  0.000170
004,  0.362180  0.000168
004,  0.350663  0.000167
004,  0.339260  0.000162
006,  0.251155  0.000427
006,  0.427405  0.000222
006,  0.360098  0.000163
006,  0.356207  0.000160
006,  0.349730  0.000147
006,  0.376213  0.000155
006,  0.371962  0.000177
006,  0.361658  0.000150
006,  0.348785  0.000150
006,  0.337490  0.000157
007,  0.158450  0.000418
007,  0.474092  0.000215
007,  0.348905  0.000210
007,  0.344752  0.000208
007,  0.341835  0.000210
007,  0.362463  0.000232
007,  0.362143  0.000250
007,  0.352290  0.000203
007,  0.341130  0.000202
007,  0.330447  0.000195
008,  0.503810  0.000383
008,  0.393420  0.000220
008,  0.355022  0.000205
008,  0.351150  0.000210
008,  0.345972  0.000183
008,  0.384375  0.000167
008,  0.378388  0.000185
008,  0.362422  0.000178
008,  0.338860  0.000177
008,  0.354493  0.000175
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.209535  0.000247
001,  0.385597  0.000180
001,  0.370090  0.000177
001,  0.367262  0.000172
001,  0.378372  0.000163
001,  0.357455  0.000187
001,  0.350762  0.000152
001,  0.354352  0.000172
001,  0.353133  0.000153
001,  0.350310  0.000152
002,  0.388240  0.000305
002,  0.390462  0.000210
002,  0.386655  0.000182
002,  0.389835  0.000223
002,  0.387458  0.000192
002,  0.365683  0.000202
002,  0.374478  0.000187
002,  0.365213  0.000180
002,  0.364313  0.000185
002,  0.371177  0.000182
003,  0.000577  0.000280
003,  0.422065  0.000135
003,  0.387878  0.000155
003,  0.384005  0.000153
003,  0.392582  0.000178
003,  0.381597  0.000155
003,  0.366052  0.000155
003,  0.368088  0.000148
003,  0.363683  0.000148
003,  0.367117  0.000155
005,  0.334293  0.000253
005,  0.400335  0.000148
005,  0.385460  0.000165
005,  0.386230  0.000165
005,  0.394680  0.000165
005,  0.374617  0.000165
005,  0.373037  0.000165
005,  0.370325  0.000165
005,  0.373358  0.000165
005,  0.369655  0.000165
004,  0.083565  0.000308
004,  0.408638  0.000162
004,  0.381257  0.000178
004,  0.374347  0.000162
004,  0.384278  0.000222
004,  0.368103  0.000158
004,  0.358767  0.000172
004,  0.361993  0.000160
004,  0.358583  0.000160
004,  0.356458  0.000170
006,  0.142953  0.000272
006,  0.410182  0.000163
006,  0.388488  0.000162
006,  0.380478  0.000173
006,  0.394218  0.000198
006,  0.373037  0.000173
006,  0.364548  0.000172
006,  0.365215  0.000163
006,  0.365367  0.000175
006,  0.360010  0.000160
007,  0.279425  0.000327
007,  0.391770  0.000260
007,  0.373833  0.000208
007,  0.370785  0.000168
007,  0.377205  0.000233
007,  0.359677  0.000170
007,  0.347685  0.000203
007,  0.353927  0.000222
007,  0.347583  0.000168
007,  0.356467  0.000175
008,  0.453733  0.000417
008,  0.390383  0.000247
008,  0.384163  0.000213
008,  0.391487  0.000193
008,  0.384063  0.000183
008,  0.366913  0.000183
008,  0.372248  0.000198
008,  0.363378  0.000212
008,  0.368198  0.000210
008,  0.371000  0.000272
-----------------------------------------------------------------------------------------------

