tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     42835,   42835,    0.708985,   10.000000, 9729.108398,  269.203064, 9445.298828,    3.819865,  281.479340,  262.982178,    1.785147,    0.969390,     42835,               0,000,000
001,     42834,   42834,    0.716388,   10.000000, 9721.387695,  275.406921, 9429.773438,    4.118620,  289.212646,  268.821381,    1.722567,    0.949072,     42834,               0,000,000
002,     42835,   42835,    0.709318,   10.000000, 9727.137695,  269.680908, 9443.331055,    3.676722,  281.526123,  263.638977,    1.680735,    0.965045,     42835,               0,000,000
003,     42835,   42835,    0.730315,   10.000000, 9741.708984,  255.007034, 9472.772461,    3.821933,  266.434204,  248.308273,    2.497167,    1.005467,     42835,               0,000,000
004,     42835,   42835,    0.708918,   10.000000, 9728.575195,  268.386780, 9448.957031,    4.280940,  277.337524,  261.714172,    1.786328,    0.967488,     42835,               0,000,000
005,     42835,   42835,    0.710278,   10.000000, 9729.572266,  267.336334, 9444.000000,    3.891102,  283.252838,  261.002533,    1.740430,    0.969817,     42835,               0,000,000
006,     42834,   42834,    0.706323,   10.000000, 9730.092773,  268.093201, 9442.158203,    3.971548,  285.640747,  261.746521,    1.738820,    0.977278,     42834,               0,000,000
007,     42834,   42834,    0.708175,   10.000000, 9730.651367,  266.088867, 9446.779297,    3.350097,  281.601318,  260.384491,    5.406605,    0.976462,     42834,               0,000,000
008,     42829,   42829,    0.933760,   10.000000, 9667.505859,  325.682587, 9327.537109,    3.357300,  337.211334,  318.208130,    2.239888,    0.958627,     42829,               0,000,000
009,     42834,   42834,    0.933853,   10.000000, 9672.077148,  323.674866, 9328.833984,    5.097927,  340.633026,  315.799133,    2.370620,    0.954925,     42834,               0,000,000
010,     42834,   42834,    0.932605,   10.000000, 9673.567383,  322.243988, 9332.891602,    3.650697,  338.068298,  315.840302,    2.027608,    0.959280,     42834,               0,000,000
011,     42834,   42834,    0.967490,   10.000000, 9672.137695,  323.650696, 9331.026367,    3.548637,  338.465515,  317.394135,    2.088883,    0.955077,     42834,               0,000,000
012,     42834,   42834,    0.963250,   10.000000, 9671.033203,  324.873199, 9328.692383,    3.563670,  339.717194,  318.438110,    2.169380,    0.956748,     42834,               0,000,000
013,     42835,   42835,    0.927183,   10.000000, 9672.444336,  323.461456, 9331.424805,    3.600555,  338.381714,  317.224426,    2.017518,    0.954508,     42835,               0,000,000
014,     42834,   42834,    0.951810,   10.000000, 9673.329102,  324.159760, 9335.715820,    4.069095,  335.016113,  317.432617,    2.052167,    0.950308,     42834,               0,000,000
015,     42835,   42835,    0.929882,   10.000000, 9671.665039,  324.530334, 9331.038086,    3.613665,  337.953918,  318.277863,    2.089398,    0.949937,     42835,               0,000,000
000,     42868,   42868,    0.714688,   10.000000, 9728.539062,  270.020477, 9441.711914,    3.294510,  284.504639,  264.329224,    1.789892,    0.970562,     42868,               0,000,001
001,     42867,   42867,    0.712418,   10.000000, 9723.326172,  273.605438, 9436.261719,    3.744718,  284.668152,  267.408325,    1.711027,    0.945738,     42867,               0,000,001
002,     42867,   42867,    0.714130,   10.000000, 9727.024414,  269.834198, 9440.359375,    3.323322,  284.381500,  264.142761,    1.679698,    0.964923,     42867,               0,000,001
003,     42867,   42867,    0.723525,   10.000000, 9741.223633,  255.595978, 9472.441406,    4.146685,  266.296173,  248.565521,    2.502907,    0.995593,     42867,               0,000,001
004,     42867,   42867,    0.705740,   10.000000, 9729.241211,  267.715393, 9444.811523,    3.392382,  282.130615,  261.928131,    1.682822,    0.963170,     42867,               0,000,001
005,     42867,   42867,    0.711173,   10.000000, 9729.243164,  267.684387, 9446.518555,    3.471183,  280.449432,  261.844360,    1.700810,    0.965402,     42867,               0,000,001
006,     42868,   42868,    0.708797,   10.000000, 9730.203125,  268.288910, 9439.127930,    3.230332,  288.785919,  262.680817,    1.654323,    0.979520,     42868,               0,000,001
007,     42867,   42867,    0.704680,   10.000000, 9729.491211,  267.424377, 9444.191406,    3.891308,  283.016571,  261.175446,    5.315737,    0.981865,     42867,               0,000,001
008,     42868,   42868,    0.726475,   10.000000, 9667.611328,  327.038330, 9325.700195,    4.475667,  339.495880,  319.820160,    1.893907,    0.971318,     42868,               0,000,001
009,     42868,   42868,    0.712155,   10.000000, 9670.273438,  326.542511, 9328.088867,    4.507807,  339.863831,  319.619293,    2.066207,    0.970470,     42868,               0,000,001
010,     42868,   42868,    0.715297,   10.000000, 9672.055664,  324.852905, 9327.004883,    3.882018,  342.735840,  318.570251,    1.700182,    0.967090,     42868,               0,000,001
011,     42868,   42868,    0.714528,   10.000000, 9672.228516,  324.668732, 9331.246094,    4.881772,  338.679047,  317.386200,    1.712973,    0.969960,     42868,               0,000,001
012,     42868,   42868,    0.719828,   10.000000, 9672.041016,  324.964813, 9331.578125,    4.308993,  338.159210,  318.100708,    1.810373,    0.973445,     42868,               0,000,001
013,     42867,   42867,    0.731525,   10.000000, 9673.952148,  322.733734, 9334.111328,    3.585142,  337.537537,  316.797852,    1.711785,    0.970230,     42867,               0,000,001
014,     42867,   42867,    0.719085,   10.000000, 9674.081055,  324.323425, 9333.944336,    4.412982,  337.828308,  317.538422,    1.769183,    0.959277,     42867,               0,000,001
015,     42867,   42867,    0.721853,   10.000000, 9673.077148,  324.009033, 9334.377930,    4.198359,  336.381439,  317.476379,    1.783770,    0.962677,     42867,               0,000,001
000,     42859,   42859,    0.716645,   10.000000, 9730.377930,  268.171082, 9444.981445,    3.376452,  283.076538,  262.383057,    1.792875,    0.972500,     42859,               0,000,002
001,     42859,   42859,    0.716248,   10.000000, 9723.094727,  273.959747, 9432.880859,    3.478197,  287.799164,  268.012970,    1.700663,    0.945978,     42859,               0,000,002
002,     42859,   42859,    0.713668,   10.000000, 9727.784180,  269.246460, 9446.117188,    3.502770,  279.379639,  263.384003,    1.686632,    0.963160,     42859,               0,000,002
003,     42859,   42859,    0.736803,   10.000000, 9741.920898,  254.852539, 9465.225586,    3.753660,  274.159943,  248.149445,    2.504368,    1.001043,     42859,               0,000,002
004,     42859,   42859,    0.718177,   10.000000, 9730.708984,  266.475098, 9445.666992,    3.500643,  282.552277,  260.586609,    1.690745,    0.969910,     42859,               0,000,002
005,     42859,   42859,    0.715627,   10.000000, 9728.834961,  268.217590, 9449.356445,    5.316405,  277.191956,  260.536682,    1.739190,    0.966873,     42859,               0,000,002
006,     42859,   42859,    0.711865,   10.000000, 9731.927734,  266.672211, 9448.700195,    3.679632,  280.923309,  260.607727,    1.660778,    0.974883,     42859,               0,000,002
007,     42858,   42858,    0.715770,   10.000000, 9728.715820,  268.157623, 9440.064453,    3.572530,  286.383789,  262.228577,    5.287403,    0.979222,     42858,               0,000,002
008,     42859,   42859,    0.751045,   10.000000, 9667.830078,  326.808472, 9325.089844,    4.631993,  340.304321,  319.470093,    1.906507,    1.062887,     42859,               0,000,002
009,     42859,   42859,    0.747677,   10.000000, 9673.388672,  323.424255, 9330.404297,    4.643623,  340.302856,  316.303619,    2.102960,    0.945528,     42859,               0,000,002
010,     42858,   42858,    0.754513,   10.000000, 9672.834961,  323.876953, 9335.232422,    3.458867,  335.229279,  317.936401,    1.748780,    1.044448,     42858,               0,000,002
011,     42859,   42859,    0.752238,   10.000000, 9672.936523,  323.813782, 9331.371094,    4.331198,  339.185486,  317.026031,    1.767643,    1.051688,     42859,               0,000,002
012,     42859,   42859,    0.756682,   10.000000, 9671.784180,  324.983307, 9333.609375,    4.748705,  335.808868,  317.625671,    1.870273,    1.077593,     42859,               0,000,002
013,     42859,   42859,    0.742813,   10.000000, 9672.997070,  323.658051, 9334.883789,    3.578400,  335.746094,  317.681305,    1.760552,    1.054990,     42859,               0,000,002
014,     42859,   42859,    0.740272,   10.000000, 9673.721680,  324.694733, 9335.152344,    4.547643,  336.221588,  317.747772,    1.822145,    1.033603,     42859,               0,000,002
015,     42859,   42859,    0.740022,   10.000000, 9672.976562,  324.154755, 9331.682617,    4.531727,  338.961121,  317.273193,    1.819420,    1.019638,     42859,               0,000,002
