tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00178311,00178311,010,00356622,001024,001,000,0256
001,00179233,00179233,010,00358466,001024,001,000,0256
002,00178954,00178954,010,00357908,001024,001,000,0256
003,00177884,00177884,010,00355768,001024,001,000,0256
004,00178787,00178787,010,00357574,001024,001,000,0256
005,00177543,00177543,010,00355086,001024,001,000,0256
006,00177725,00177725,010,00355450,001024,001,000,0256
007,00178410,00178410,010,00356820,001024,001,000,0256
008,00178141,00178141,010,00356282,001024,001,000,0256
009,00177778,00177778,010,00355556,001024,001,000,0256
010,00177403,00177403,010,00354806,001024,001,000,0256
011,00178311,00178311,010,00356622,001024,001,000,0256
012,00176816,00176816,010,00353632,001024,001,000,0256
013,00176940,00176940,010,00353880,001024,001,000,0256
014,00177494,00177494,010,00354988,001024,001,000,0256
015,00177031,00177031,010,00354062,001024,001,000,0256
016,00176419,00176419,010,00352838,001024,001,000,0256
017,00176133,00176133,010,00352266,001024,001,000,0256
018,00175890,00175890,010,00351780,001024,001,000,0256
019,00175728,00175728,010,00351456,001024,001,000,0256
020,00176345,00176345,010,00352690,001024,001,000,0256
021,00175386,00175386,010,00350772,001024,001,000,0256
022,00175414,00175414,010,00350828,001024,001,000,0256
023,00175844,00175844,010,00351688,001024,001,000,0256
024,00174904,00174904,010,00349808,001024,001,000,0256
025,00174747,00174747,010,00349494,001024,001,000,0256
026,00175476,00175476,010,00350952,001024,001,000,0256
027,00175180,00175180,010,00350360,001024,001,000,0256
028,00174023,00174023,010,00348046,001024,001,000,0256
029,00175532,00175532,010,00351064,001024,001,000,0256
030,00173420,00173420,010,00346840,001024,001,000,0256
031,00173212,00173212,010,00346424,001024,001,000,0256
000,00174089,00174089,010,00348178,001024,001,001,0256
001,00174360,00174360,010,00348720,001024,001,001,0256
002,00174059,00174059,010,00348118,001024,001,001,0256
003,00173312,00173312,010,00346624,001024,001,001,0256
004,00173903,00173903,010,00347806,001024,001,001,0256
005,00174666,00174666,010,00349332,001024,001,001,0256
006,00173836,00173836,010,00347672,001024,001,001,0256
007,00172846,00172846,010,00345692,001024,001,001,0256
008,00173499,00173499,010,00346998,001024,001,001,0256
009,00173712,00173712,010,00347424,001024,001,001,0256
010,00173105,00173105,010,00346210,001024,001,001,0256
011,00173217,00173217,010,00346434,001024,001,001,0256
012,00172671,00172671,010,00345342,001024,001,001,0256
013,00171635,00171635,010,00343270,001024,001,001,0256
014,00171800,00171800,010,00343600,001024,001,001,0256
015,00172539,00172539,010,00345078,001024,001,001,0256
016,00171614,00171614,010,00343228,001024,001,001,0256
017,00171906,00171906,010,00343812,001024,001,001,0256
018,00171927,00171927,010,00343854,001024,001,001,0256
019,00172082,00172082,010,00344164,001024,001,001,0256
020,00171177,00171177,010,00342354,001024,001,001,0256
021,00172079,00172079,010,00344158,001024,001,001,0256
022,00170505,00170505,010,00341010,001024,001,001,0256
023,00171448,00171448,010,00342896,001024,001,001,0256
024,00170972,00170972,010,00341944,001024,001,001,0256
025,00170801,00170801,010,00341602,001024,001,001,0256
026,00170715,00170715,010,00341430,001024,001,001,0256
027,00171091,00171091,010,00342182,001024,001,001,0256
028,00170452,00170452,010,00340904,001024,001,001,0256
029,00170192,00170192,010,00340384,001024,001,001,0256
030,00169587,00169587,010,00339174,001024,001,001,0256
031,00168908,00168908,010,00337816,001024,001,001,0256
000,00075700,00075700,010,00151400,001024,001,002,0256
001,00076300,00076300,010,00152600,001024,001,002,0256
002,00076500,00076500,010,00153000,001024,001,002,0256
003,00076300,00076300,010,00152600,001024,001,002,0256
004,00076500,00076500,010,00153000,001024,001,002,0256
005,00076500,00076500,010,00153000,001024,001,002,0256
006,00075000,00075000,010,00150000,001024,001,002,0256
007,00076447,00076447,010,00152894,001024,001,002,0256
008,00076400,00076400,010,00152800,001024,001,002,0256
009,00075600,00075600,010,00151200,001024,001,002,0256
010,00075500,00075500,010,00151000,001024,001,002,0256
011,00076600,00076600,010,00153200,001024,001,002,0256
012,00076700,00076700,010,00153400,001024,001,002,0256
013,00076832,00076832,010,00153664,001024,001,002,0256
014,00075800,00075800,010,00151600,001024,001,002,0256
015,00077500,00077500,010,00155000,001024,001,002,0256
016,00075891,00075891,010,00151782,001024,001,002,0256
017,00076700,00076700,010,00153400,001024,001,002,0256
018,00075943,00075943,010,00151886,001024,001,002,0256
019,00076295,00076295,010,00152590,001024,001,002,0256
020,00076448,00076448,010,00152896,001024,001,002,0256
021,00075800,00075800,010,00151600,001024,001,002,0256
022,00075329,00075329,010,00150658,001024,001,002,0256
023,00075700,00075700,010,00151400,001024,001,002,0256
024,00075700,00075700,010,00151400,001024,001,002,0256
025,00074952,00074952,010,00149904,001024,001,002,0256
026,00075800,00075800,010,00151600,001024,001,002,0256
027,00076400,00076400,010,00152800,001024,001,002,0256
028,00075516,00075516,010,00151032,001024,001,002,0256
029,00076772,00076772,010,00153544,001024,001,002,0256
030,00075900,00075900,010,00151800,001024,001,002,0256
031,00074983,00074983,010,00149966,001024,001,002,0256
