tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   5218980, 5218980,  209.471176
001,    600003,  600003,   24.637253
002,   2930319, 2930319,  117.616783
003,    230022,  230022,    9.527953
004,   5250285, 5250285,  211.758499
005,      1242,    1242,    0.068297
006,   5328412, 5328412,  213.196350
007,    111388,  111388,    4.586203
008,   5321774, 5321774,  213.865631
009,     17297,   17297,    0.723107
010,   4619268, 4619268,  185.239212
011,    341580,  341580,   14.116663
012,   5837277, 5837277,  234.652557
013,    521735,  521735,   20.934736
014,   3631707, 3631707,  145.626053
015,    737759,  737759,   30.728796
016,   4480123, 4480123,  179.187637
017,    587333,  587333,   24.017536
018,   4013456, 4013456,  160.357941
019,    214738,  214738,    8.746714
020,   5029673, 5029673,  205.583496
021,     31042,   31042,    1.281703
022,   4887724, 4887724,  196.409073
023,    188318,  188318,    7.707733
024,   5042450, 5042450,  202.794403
025,     23693,   23693,    0.982767
026,   6108237, 6108237,  244.613434
027,    537747,  537747,   22.046570
028,   3942031, 3942031,  157.542084
-------------------------------------------------------------------------------------------------------

RUN 1
000,   3853010, 3853010,  154.661057
001,      6947,    6947,    0.312163
002,   5684592, 5684592,  227.180313
003,     40631,   40631,    1.805778
004,   4849549, 4849549,  194.223969
005,      7253,    7253,    0.319483
006,   7552286, 7552286,  303.987091
007,      5430,    5430,    0.240857
008,   5708994, 5708994,  229.715012
009,     10395,   10395,    0.450593
010,   5832746, 5832746,  233.433228
011,     55378,   55378,    2.319460
012,   4062232, 4062232,  164.389389
013,      6129,    6129,    0.266743
014,   5002394, 5002394,  200.384537
015,      7691,    7691,    0.335470
016,   4952375, 4952375,  197.909531
017,      5977,    5977,    0.262320
018,   4032282, 4032282,  161.114105
019,     64671,   64671,    2.788953
020,   4678569, 4678569,  190.831467
021,      2861,    2861,    0.138140
022,   5537957, 5537957,  222.184647
023,      5851,    5851,    0.260227
024,   4798890, 4798890,  194.722748
025,      6469,    6469,    0.286420
026,   4553345, 4553345,  182.706299
027,     58363,   58363,    2.460013
028,   4471479, 4471479,  181.549805
-------------------------------------------------------------------------------------------------------

RUN 2
000,   5001804, 5001804,  201.307983
001,     66264,   66264,    2.802415
002,   6513636, 6513636,  261.843384
003,      7331,    7331,    0.315167
004,   5363069, 5363069,  215.406647
005,      7884,    7884,    0.344297
006,   5976222, 5976222,  240.738190
007,      6361,    6361,    0.282390
008,   4803218, 4803218,  193.133652
009,      6819,    6819,    0.295393
010,   4297676, 4297676,  172.280624
011,      4002,    4002,    0.183927
012,   5626567, 5626567,  225.659927
013,     22290,   22290,    1.004058
014,   4528958, 4528958,  181.283447
015,      2817,    2817,    0.134797
016,   5831770, 5831770,  233.092560
017,    106138,  106138,    4.454293
018,   5554108, 5554108,  222.657700
019,    104725,  104725,    4.359247
020,   5927533, 5927533,  241.711914
021,      1303,    1303,    0.071100
022,   3406183, 3406183,  136.780563
023,      6082,    6082,    0.268947
024,   4686930, 4686930,  190.055771
025,      6934,    6934,    0.303653
026,   3489140, 3489140,  139.388641
027,      1214,    1214,    0.068770
028,   4456519, 4456519,  184.039459
-------------------------------------------------------------------------------------------------------

RUN 3
000,   4675193, 4675193,  186.953781
001,      8257,    8257,    0.357608
002,   5310326, 5310326,  213.257248
003,     19544,   19544,    0.830427
004,   5464323, 5464323,  219.381805
005,      8588,    8588,    0.376120
006,   5701177, 5701177,  228.046509
007,      6736,    6736,    0.301793
008,   4925041, 4925041,  198.022491
009,     57595,   57595,    2.356129
010,   6120497, 6120497,  244.930405
011,     34437,   34437,    1.574680
012,   4119363, 4119363,  165.289780
013,      6298,    6298,    0.278927
014,   4487968, 4487968,  188.428284
015,      6145,    6145,    0.270403
016,   6537122, 6537122,  261.270020
017,     13282,   13282,    0.566113
018,   4067201, 4067201,  162.718658
019,    129564,  129564,    5.440917
020,   5523912, 5523912,  225.397873
021,      7580,    7580,    0.360025
022,   4326699, 4326699,  173.585526
023,      6135,    6135,    0.272610
024,   4461230, 4461230,  180.859894
025,    134743,  134743,    5.615633
026,   4085663, 4085663,  163.373459
027,      4501,    4501,    0.208267
028,   5483427, 5483427,  222.814270
-------------------------------------------------------------------------------------------------------

RUN 4
000,   3855160, 3855160,  154.548889
001,      9201,    9201,    0.398810
002,   3992868, 3992868,  159.616913
003,    132518,  132518,    5.563020
004,   5767135, 5767135,  231.593597
005,      7308,    7308,    0.320670
006,   4877180, 4877180,  197.771896
007,      7257,    7257,    0.321557
008,   6448700, 6448700,  259.264679
009,      8648,    8648,    0.373837
010,   6715020, 6715020,  268.850220
011,      8690,    8690,    0.377093
012,   3709530, 3709530,  148.902817
013,     30336,   30336,    1.434088
014,   3515669, 3515669,  141.064651
015,      5659,    5659,    0.256183
016,   5580290, 5580290,  223.147141
017,      7399,    7399,    0.320593
018,   5040570, 5040570,  201.665634
019,      8368,    8368,    0.363137
020,   5843376, 5843376,  240.822083
021,     19064,   19064,    0.829189
022,   5484409, 5484409,  219.976959
023,      6310,    6310,    0.280627
024,   4420647, 4420647,  176.990265
025,    142778,  142778,    5.955040
026,   5476868, 5476868,  218.839539
027,     26843,   26843,    1.145318
028,   4677661, 4677661,  187.106018
-------------------------------------------------------------------------------------------------------

