lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0016241,0000211,0000030,0002499,0024716,0015720,0026470,001024,001,000,0001
0021550,0000331,0000040,0015584,0031520,0020439,0035307,001024,001,000,0001
0016411,0000211,0000030,0002519,0024937,0015890,0026891,001024,001,001,0001
0021942,0000340,0000050,0015946,0031299,0020569,0034986,001024,001,001,0001
0016290,0000211,0000030,0002502,0024856,0015760,0026681,001024,001,002,0001
0021450,0000340,0000040,0015897,0031440,0020349,0035166,001024,001,002,0001
0016280,0000211,0000030,0002500,0024787,0015750,0026590,001024,001,003,0001
0022011,0000340,0000040,0015987,0031820,0020890,0035497,001024,001,003,0001
0016291,0000211,0000030,0002505,0024776,0015779,0026600,001024,001,004,0001
0021811,0000331,0000050,0015823,0030979,0020709,0034645,001024,001,004,0001
0007113,0000190,0000020,0001007,0006252,0006613,0006753,001024,001,000,0512
0017643,0000290,0000050,0001056,0021150,0017062,0025267,001024,001,000,0512
0009438,0000181,0000030,0001008,0009327,0008917,0011592,001024,001,001,0512
0018525,0000280,0000060,0001062,0023023,0017913,0026369,001024,001,001,0512
0010489,0000190,0000020,0001008,0010099,0009958,0013275,001024,001,002,0512
0019286,0000300,0000060,0001063,0023916,0018645,0027311,001024,001,002,0512
0009839,0000190,0000020,0001008,0009648,0009308,0012313,001024,001,003,0512
0018585,0000280,0000060,0001061,0023143,0017934,0026430,001024,001,003,0512
0007354,0000190,0000020,0001007,0006071,0006843,0006572,001024,001,004,0512
0017633,0000280,0000050,0001053,0020218,0017062,0024646,001024,001,004,0512
