tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00070646,00070646,010,00066049,00004597,00000000,001024,000,000,00000512
001,00070100,00070100,010,00065524,00004576,00000000,001024,000,000,00000512
002,00070500,00070500,010,00065897,00004603,00000000,001024,000,000,00000512
003,00069900,00069900,010,00065072,00004828,00000000,001024,000,000,00000512
004,00070184,00070184,010,00065618,00004566,00000000,001024,000,000,00000512
005,00070447,00070447,010,00065745,00004702,00000000,001024,000,000,00000512
006,00070200,00070200,010,00065561,00004639,00000000,001024,000,000,00000512
007,00070200,00070200,010,00065560,00004640,00000000,001024,000,000,00000512
008,00071872,00071872,010,00067378,00004494,00000000,001024,000,000,00000512
009,00071000,00071000,010,00066224,00004776,00000000,001024,000,000,00000512
010,00070700,00070700,010,00065977,00004723,00000000,001024,000,000,00000512
011,00072400,00072400,010,00067765,00004635,00000000,001024,000,000,00000512
012,00072400,00072400,010,00067648,00004752,00000000,001024,000,000,00000512
013,00073300,00073300,010,00068548,00004752,00000000,001024,000,000,00000512
014,00071282,00071282,010,00066447,00004835,00000000,001024,000,000,00000512
015,00071600,00071600,010,00066943,00004657,00000000,001024,000,000,00000512
016,00073732,00073732,010,00068778,00004954,00000000,001024,000,000,00000512
017,00073100,00073100,010,00068345,00004755,00000000,001024,000,000,00000512
018,00073800,00073800,010,00068930,00004870,00000000,001024,000,000,00000512
019,00074200,00074200,010,00069272,00004928,00000000,001024,000,000,00000512
020,00074027,00074027,010,00069130,00004897,00000000,001024,000,000,00000512
021,00073700,00073700,010,00068833,00004867,00000000,001024,000,000,00000512
022,00073800,00073800,010,00069038,00004762,00000000,001024,000,000,00000512
023,00075060,00075060,010,00070082,00004978,00000000,001024,000,000,00000512
024,00074937,00074937,010,00069998,00004939,00000000,001024,000,000,00000512
025,00074486,00074486,010,00069631,00004855,00000000,001024,000,000,00000512
026,00072400,00072400,010,00067720,00004680,00000000,001024,000,000,00000512
027,00073600,00073600,010,00068838,00004762,00000000,001024,000,000,00000512
028,00073500,00073500,010,00068697,00004803,00000000,001024,000,000,00000512
029,00074900,00074900,010,00070098,00004802,00000000,001024,000,000,00000512
030,00074500,00074500,010,00069610,00004890,00000000,001024,000,000,00000512
031,00074173,00074173,010,00069239,00004934,00000000,001024,000,000,00000512
000,00054200,00054200,010,00051522,00002678,00000000,001024,000,001,00000512
001,00053700,00053700,010,00051024,00002676,00000000,001024,000,001,00000512
002,00053600,00053600,010,00051018,00002582,00000000,001024,000,001,00000512
003,00054202,00054202,010,00051666,00002536,00000000,001024,000,001,00000512
004,00053900,00053900,010,00051115,00002785,00000000,001024,000,001,00000512
005,00054527,00054527,010,00051947,00002580,00000000,001024,000,001,00000512
006,00053900,00053900,010,00051331,00002569,00000000,001024,000,001,00000512
007,00053349,00053349,010,00050616,00002733,00000000,001024,000,001,00000512
008,00054600,00054600,010,00052028,00002572,00000000,001024,000,001,00000512
009,00055100,00055100,010,00052461,00002639,00000000,001024,000,001,00000512
010,00055000,00055000,010,00052559,00002441,00000000,001024,000,001,00000512
011,00054400,00054400,010,00051858,00002542,00000000,001024,000,001,00000512
012,00055900,00055900,010,00053202,00002698,00000000,001024,000,001,00000512
013,00054818,00054818,010,00052052,00002766,00000000,001024,000,001,00000512
014,00054031,00054031,010,00051443,00002588,00000000,001024,000,001,00000512
015,00054900,00054900,010,00052312,00002588,00000000,001024,000,001,00000512
016,00053600,00053600,010,00050977,00002623,00000000,001024,000,001,00000512
017,00055312,00055312,010,00052477,00002835,00000000,001024,000,001,00000512
018,00053900,00053900,010,00051501,00002399,00000000,001024,000,001,00000512
019,00055832,00055832,010,00053144,00002688,00000000,001024,000,001,00000512
020,00054000,00054000,010,00051413,00002587,00000000,001024,000,001,00000512
021,00055200,00055200,010,00052461,00002739,00000000,001024,000,001,00000512
022,00055500,00055500,010,00052894,00002606,00000000,001024,000,001,00000512
023,00054500,00054500,010,00051924,00002576,00000000,001024,000,001,00000512
024,00055532,00055532,010,00052848,00002684,00000000,001024,000,001,00000512
025,00055300,00055300,010,00052849,00002451,00000000,001024,000,001,00000512
026,00054600,00054600,010,00052030,00002570,00000000,001024,000,001,00000512
027,00055485,00055485,010,00052717,00002768,00000000,001024,000,001,00000512
028,00054600,00054600,010,00052180,00002420,00000000,001024,000,001,00000512
029,00055800,00055800,010,00053054,00002746,00000000,001024,000,001,00000512
030,00055948,00055948,010,00053257,00002691,00000000,001024,000,001,00000512
031,00055217,00055217,010,00052606,00002611,00000000,001024,000,001,00000512
000,00053100,00053100,010,00050728,00002372,00000000,001024,000,002,00000512
001,00053100,00053100,010,00050540,00002560,00000000,001024,000,002,00000512
002,00053200,00053200,010,00050633,00002567,00000000,001024,000,002,00000512
003,00052200,00052200,010,00049696,00002504,00000000,001024,000,002,00000512
004,00053600,00053600,010,00051033,00002567,00000000,001024,000,002,00000512
005,00052923,00052923,010,00050209,00002714,00000000,001024,000,002,00000512
006,00053500,00053500,010,00050881,00002619,00000000,001024,000,002,00000512
007,00053100,00053100,010,00050388,00002712,00000000,001024,000,002,00000512
008,00054100,00054100,010,00051623,00002477,00000000,001024,000,002,00000512
009,00053400,00053400,010,00050990,00002410,00000000,001024,000,002,00000512
010,00054500,00054500,010,00051969,00002531,00000000,001024,000,002,00000512
011,00054300,00054300,010,00051712,00002588,00000000,001024,000,002,00000512
012,00054530,00054530,010,00052080,00002450,00000000,001024,000,002,00000512
013,00054400,00054400,010,00051891,00002509,00000000,001024,000,002,00000512
014,00054600,00054600,010,00051721,00002879,00000000,001024,000,002,00000512
015,00053900,00053900,010,00051189,00002711,00000000,001024,000,002,00000512
016,00054842,00054842,010,00052282,00002560,00000000,001024,000,002,00000512
017,00054060,00054060,010,00051523,00002537,00000000,001024,000,002,00000512
018,00054300,00054300,010,00051780,00002520,00000000,001024,000,002,00000512
019,00054800,00054800,010,00052075,00002725,00000000,001024,000,002,00000512
020,00053780,00053780,010,00051143,00002637,00000000,001024,000,002,00000512
021,00053800,00053800,010,00051283,00002517,00000000,001024,000,002,00000512
022,00054849,00054849,010,00052197,00002652,00000000,001024,000,002,00000512
023,00055600,00055600,010,00053160,00002440,00000000,001024,000,002,00000512
024,00054966,00054966,010,00052333,00002633,00000000,001024,000,002,00000512
025,00054900,00054900,010,00052238,00002662,00000000,001024,000,002,00000512
026,00055300,00055300,010,00052662,00002638,00000000,001024,000,002,00000512
027,00054929,00054929,010,00052207,00002722,00000000,001024,000,002,00000512
028,00054982,00054982,010,00052204,00002778,00000000,001024,000,002,00000512
029,00054559,00054559,010,00052005,00002554,00000000,001024,000,002,00000512
030,00054800,00054800,010,00052153,00002647,00000000,001024,000,002,00000512
031,00054698,00054698,010,00052034,00002664,00000000,001024,000,002,00000512
