tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.088488333, 0.088761665, 0.095063336, 0.088098332, 0.091922499, 0.228469998, 0.000488333, 0.000569167, 0.131768331, 0.088018335, 0.091710001, 0.228291661, 0.000278333, 0.000307500, 0.000423333, 0.006521667, 0.006780000, 0.009853333, 0.007530000, 0.008474167, 0.008708334, 0.121501669, 0.121810831, 0.122076668, 0.123201668, 0.123823330, 0.124401666, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
001,20.0, 0.088336669, 0.088717498, 0.092540003, 0.087993331, 0.091803335, 0.230738327, 0.000446667, 0.000580833, 0.130446672, 0.087676667, 0.091519170, 0.230418339, 0.000225000, 0.000277500, 0.000380000, 0.007393333, 0.008115000, 0.009676667, 0.006343334, 0.006748333, 0.007680000, 0.122186668, 0.122367501, 0.122771665, 0.122591667, 0.122973330, 0.123611666, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
002,20.0, 0.081103332, 0.093452498, 0.093740001, 0.093084998, 0.093461670, 0.355596662, 0.000411667, 0.000470833, 0.000515000, 0.093003333, 0.093356669, 0.224716663, 0.000218333, 0.000225833, 0.000245000, 0.007328333, 0.008330833, 0.010001667, 0.006513333, 0.007002500, 0.007498333, 0.122144997, 0.122269168, 0.122413330, 0.122671664, 0.123096667, 0.123319998, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
003,20.0, 0.088563330, 0.088789999, 0.094706669, 0.091558330, 0.092085831, 0.227060005, 0.000470000, 0.000581667, 0.131229997, 0.091430001, 0.091819167, 0.226916671, 0.000230000, 0.000276667, 0.000301667, 0.007303333, 0.008055833, 0.009973333, 0.006481667, 0.007344167, 0.007673333, 0.121684998, 0.121878333, 0.122725002, 0.122726664, 0.123114169, 0.124164999, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
004,20.0, 0.081656665, 0.089306667, 0.093578331, 0.088275000, 0.093000002, 0.363335013, 0.000485000, 0.000589167, 0.000621667, 0.088195004, 0.092876665, 0.233360007, 0.000258333, 0.000302500, 0.000403333, 0.006933333, 0.007720833, 0.009691667, 0.006481667, 0.007302500, 0.007498333, 0.121715002, 0.122316666, 0.122785002, 0.122965001, 0.123195834, 0.123593330, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
005,20.0, 0.081129998, 0.093448333, 0.094130002, 0.092458330, 0.092865832, 0.354558319, 0.000393333, 0.000471667, 0.000508333, 0.092375003, 0.092756666, 0.222485006, 0.000218333, 0.000245000, 0.000275000, 0.007223333, 0.007783333, 0.009685000, 0.006596667, 0.006921667, 0.007266667, 0.122048333, 0.122255832, 0.122506663, 0.122508332, 0.122836664, 0.123223335, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
006,20.0, 0.085693337, 0.089022502, 0.094911665, 0.088196665, 0.092009999, 0.228886664, 0.000491667, 0.000618333, 0.130176663, 0.088106669, 0.091815002, 0.228578329, 0.000258333, 0.000291667, 0.000313333, 0.007000000, 0.007690000, 0.011470000, 0.006355000, 0.007020000, 0.007341667, 0.121808335, 0.122108333, 0.122571670, 0.122738332, 0.123080835, 0.125918329, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
007,20.0, 0.085193336, 0.088823333, 0.092445001, 0.088165000, 0.091671668, 0.232195005, 0.000476667, 0.000599167, 0.131190002, 0.088086665, 0.091551669, 0.231886670, 0.000236667, 0.000287500, 0.000296667, 0.007103333, 0.007916667, 0.010018334, 0.006506667, 0.007300000, 0.007456667, 0.121756665, 0.122270003, 0.122826666, 0.122754999, 0.123093337, 0.123395003, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
008,20.0, 0.092900001, 0.093477502, 0.093978330, 0.092375003, 0.093102500, 0.363003343, 0.000480000, 0.000497500, 0.000520000, 0.092293337, 0.092998333, 0.226710007, 0.000228333, 0.000249167, 0.000276667, 0.008260000, 0.009198333, 0.011458334, 0.008106667, 0.009565833, 0.009776667, 0.123591669, 0.123911664, 0.124574997, 0.125200003, 0.125677496, 0.126121670, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
009,20.0, 0.093186669, 0.093518332, 0.097551666, 0.092933334, 0.093407497, 0.364728332, 0.000416667, 0.000487500, 0.000506667, 0.092838332, 0.093324997, 0.228383332, 0.000216667, 0.000241667, 0.000253333, 0.008563333, 0.009170000, 0.012660000, 0.008096667, 0.008408333, 0.009475000, 0.123058334, 0.123328336, 0.123873331, 0.124058336, 0.124543332, 0.128188327, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
010,20.0, 0.087116666, 0.090626664, 0.105406664, 0.089731663, 0.091631666, 0.359165013, 0.000435000, 0.000470000, 0.000588333, 0.089656666, 0.091530830, 0.226708338, 0.000263333, 0.000280000, 0.000291667, 0.008420000, 0.009380000, 0.010893334, 0.007878333, 0.008865833, 0.009198333, 0.123076670, 0.123488337, 0.124784999, 0.124096669, 0.124573335, 0.124799997, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
011,20.0, 0.086845003, 0.090730831, 0.097329997, 0.087331668, 0.090577498, 0.356674999, 0.000445000, 0.000465000, 0.000608333, 0.087258331, 0.090479165, 0.221786663, 0.000280000, 0.000283333, 0.000296667, 0.008455000, 0.009320000, 0.011463333, 0.008376666, 0.008935000, 0.009335000, 0.123171665, 0.123345003, 0.123958334, 0.124253333, 0.124886669, 0.125373334, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
012,20.0, 0.091750003, 0.092359997, 0.093704998, 0.093599997, 0.094182499, 0.230788335, 0.000438333, 0.000473333, 0.134273335, 0.093481667, 0.094078332, 0.230619997, 0.000190000, 0.000229167, 0.000241667, 0.008111667, 0.009399166, 0.011260000, 0.008583333, 0.009002500, 0.009645000, 0.122748330, 0.123931669, 0.124394998, 0.124793336, 0.125252500, 0.125558332, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
013,20.0, 0.086965002, 0.090813331, 0.105851665, 0.089648336, 0.092282496, 0.354233325, 0.000440000, 0.000507500, 0.000631667, 0.089565001, 0.092185833, 0.222130001, 0.000270000, 0.000286667, 0.000301667, 0.000000000, 0.008668333, 0.010461667, 0.007521667, 0.008564167, 0.009085000, 0.000000000, 0.123159997, 0.123818330, 0.123966664, 0.124469168, 0.124956667, 0.000000000, 1.000000000, 1.000000000,          524288,000,000001
014,20.0, 0.092176668, 0.093313336, 0.093868330, 0.092481665, 0.093280002, 0.348558336, 0.000428333, 0.000462500, 0.000686667, 0.092401668, 0.093182497, 0.216045007, 0.000216667, 0.000229167, 0.000490000, 0.008533333, 0.009516667, 0.011560000, 0.008163333, 0.008829167, 0.009430000, 0.123175003, 0.123527497, 0.124343336, 0.124415003, 0.124806665, 0.125196666, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
015,20.0, 0.086966664, 0.090492502, 0.092988335, 0.089403331, 0.090631664, 0.354518324, 0.000458333, 0.000493333, 0.000626667, 0.089321665, 0.090530001, 0.221949995, 0.000288333, 0.000305833, 0.000306667, 0.008840000, 0.009336666, 0.011313333, 0.007651667, 0.008585833, 0.008976666, 0.123021670, 0.123450831, 0.123786665, 0.124028333, 0.124920003, 0.135158330, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
