lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0001018,0000310,0001009,0019246,0010740,0009978,0000024,001024,000,000,0016,02
0000000,0003451,0001343,0001017,0033884,0019487,0019296,0002166,001024,000,000,0016,02
0000000,0001017,0000300,0001009,0018765,0010540,0009728,0000023,001024,000,001,0016,02
0000000,0003624,0001342,0001017,0033352,0019346,0019086,0002260,001024,000,001,0016,02
0000000,0001013,0000270,0001008,0018104,0010169,0009338,0000022,001024,000,002,0016,02
0000000,0004092,0001302,0001017,0032782,0018956,0018786,0002742,001024,000,002,0016,02
0000000,0000691,0000050,0001016,0034375,0018074,0017713,0000040,001024,000,000,0128,02
0000000,0002890,0001202,0001027,0053731,0029115,0029616,0001749,001024,000,000,0128,02
0000000,0000672,0000050,0001017,0037250,0019506,0019126,0000044,001024,000,001,0128,02
0000000,0002606,0001102,0001028,0055544,0030156,0030768,0001483,001024,000,001,0128,02
0000000,0000501,0000050,0001011,0023033,0011111,0012073,0000027,001024,000,002,0128,02
0000000,0002123,0000901,0001026,0052439,0028183,0028393,0001008,001024,000,002,0128,02
0000000,0000672,0000050,0001019,0040587,0021100,0020729,0000050,001024,000,000,0512,02
0000000,0002526,0000992,0001029,0058941,0031760,0032752,0001421,001024,000,000,0512,02
0000000,0000671,0000050,0001019,0040686,0021130,0020789,0000049,001024,000,001,0512,02
0000000,0002507,0001002,0001029,0058790,0031730,0032752,0001398,001024,000,001,0512,02
0000000,0000671,0000050,0001019,0040316,0020949,0020589,0000048,001024,000,002,0512,02
0000000,0002519,0000971,0001029,0058460,0031499,0032491,0001413,001024,000,002,0512,02
