tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,1746927616,    6663, 1435.629272,   20.000000,16825.742188, 1731.053711,    0.449760,    1.591418,16827.357422, 1728.237427, 1614.885620, 1645.270142,   1322836,         1048576,000,000,000001
000,1725169664,    6580, 1418.259521,   20.000000,16869.123047, 1707.729126,    0.415212,    1.511533,16867.664062, 1705.019531, 1593.334595, 1623.081787,   1330150,         1048576,000,001,000001
000,1709965312,    6522, 1403.214233,   20.000000,16897.306641, 1694.625244,    0.410355,    1.502645,16895.867188, 1691.953491, 1589.475098, 1611.093384,   1339715,         1048576,000,002,000001
000,1697382400,    6474, 1393.193970,   20.000000,16922.273438, 1680.146973,    0.409467,    1.500492,16920.876953, 1677.493286, 1567.474365, 1596.969360,   1337460,         1048576,000,003,000001
000,1720975360,    6564, 1412.011353,   20.000000,16878.126953, 1704.291260,    0.415809,    1.528752,16878.357422, 1701.591309, 1589.843018, 1619.876831,   1332103,         1048576,000,004,000001
000,1807482880,    6894, 1480.817627,   20.000000,16721.490234, 1790.820435,    0.487974,    1.952974,16720.015625, 1787.699219, 1671.137085, 1701.454224,   1296829,         1048576,001,000,000001
000,1817444352,    6932, 1487.929321,   20.000000,16703.568359, 1802.106689,    0.462590,    1.919941,16702.099609, 1799.007812, 1679.925537, 1712.011841,   1294118,         1048576,001,001,000001
000,1837105152,    7007, 1505.178589,   20.000000,16669.023438, 1821.530640,    0.477620,    1.945925,16667.587891, 1818.373535, 1698.251587, 1730.572266,   1284158,         1048576,001,002,000001
000,1788084224,    6820, 1464.124146,   20.000000,16756.378906, 1772.879883,    0.457609,    1.882288,16754.968750, 1769.846558, 1652.935425, 1684.256226,   1300819,         1048576,001,003,000001
000,1843396608,    7031, 1510.678345,   20.000000,16657.183594, 1827.559937,    0.471702,    1.934991,16655.560547, 1824.419434, 1704.347046, 1735.863892,   1281439,         1048576,001,004,000001
000,1859387392,    7092, 1526.369995,   20.000000,16624.642578, 1844.247925,    0.446156,    1.670490,16623.244141, 1841.291748, 1718.969971, 1752.146851,   1273799,         1048576,002,000,000001
000,1869611008,    7131, 1531.604004,   20.000000,16606.896484, 1853.582520,    0.424497,    1.629535,16605.535156, 1850.673706, 1727.974121, 1761.107178,   1272567,         1048576,002,001,000001
000,1843396608,    7031, 1511.461060,   20.000000,16657.324219, 1824.784668,    0.419928,    1.606892,16658.343750, 1821.929810, 1704.047729, 1733.825439,   1279466,         1048576,002,002,000001
000,1882456064,    7180, 1544.949707,   20.000000,16584.972656, 1864.689697,    0.429781,    1.673663,16583.570312, 1861.716309, 1740.265625, 1771.620239,   1267248,         1048576,002,003,000001
000,1864105984,    7110, 1528.887939,   20.000000,16617.882812, 1846.700317,    0.423137,    1.639594,16616.513672, 1843.783081, 1723.458008, 1754.594604,   1272265,         1048576,002,004,000001
000,1882980352,    7182, 1546.817017,   20.000000,16581.173828, 1866.440063,    0.449915,    1.716817,16579.812500, 1863.488037, 1741.299683, 1773.300781,   1264586,         1048576,003,000,000001
000,1886388224,    7195, 1549.897095,   20.000000,16574.890625, 1870.620850,    0.428679,    1.685779,16573.519531, 1867.720703, 1744.411499, 1776.957153,   1260088,         1048576,003,001,000001
000,1905000448,    7266, 1564.466919,   20.000000,16539.447266, 1887.901489,    0.430908,    1.678288,16538.099609, 1884.988403, 1762.872314, 1793.606567,   1257705,         1048576,003,002,000001
000,1931214848,    7366, 1585.578735,   20.000000,16494.958984, 1915.360229,    0.439010,    1.697108,16493.595703, 1912.412964, 1786.088501, 1819.696167,   1248723,         1048576,003,003,000001
000,1870397440,    7134, 1535.420044,   20.000000,16605.152344, 1855.003052,    0.424608,    1.630792,16603.818359, 1852.162964, 1729.956543, 1762.617920,   1266574,         1048576,003,004,000001
000, 114294784,     435,  125.111237,   20.000000,17033.158203,  121.264961,    0.717550,    0.184540,17032.337891,  121.238533,  109.030296,  115.404243,    629921,         1048576,000,000,000128
000,  82313216,     313,   90.909149,   20.000000,10892.646484, 3159.311768,    0.200515,    0.113840,10893.225586,11541.000977,   85.559212,  113.631584,    685914,         1048576,000,001,000128
000, 120586240,     459,  131.521912,   20.000000,10516.041016,  131.873764,    0.177460,    0.184254,10515.750000,  131.858887,  117.115776,  125.474480,    634631,         1048576,000,002,000128
000, 265551872,    1012,  291.099213,   20.000000,16288.219727,  353.255615,    0.411853,    0.363228,16288.088867, 7095.659668,  270.142731,  338.157135,   1222112,         1048576,000,003,000128
000, 633864192,    2417,  692.099426,   20.000000,18112.359375,  730.576721,    0.610409,    0.796860,18111.328125,  729.439575, 4913.561035,  696.309570,   1055939,         1048576,000,004,000128
000, 370147328,    1411,  405.706848,   20.000000, 6324.233398,11656.346680,    0.955506,    0.502052, 6323.041992,11655.772461,  367.172729, 7717.083496,    622401,         1048576,001,000,000128
000, 154664960,     589,  168.832794,   20.000000,14998.541992, 2908.693604,    0.278689,    0.219589,14998.161133, 2908.592529, 4170.864258, 2900.912598,    723070,         1048576,001,001,000128
000, 805044224,    3070,  880.508911,   20.000000, 7660.591797, 9279.899414,    0.751023,    1.051899, 7659.330566, 9278.374023,  793.648926, 9236.351562,    717913,         1048576,001,002,000128
000,  71565312,     272,   78.344162,   20.000000,11185.975586, 8314.955078,    0.147075,    0.104883,11185.782227, 8315.048828,   73.593811,   96.073708,    752191,         1048576,001,003,000128
000, 137101312,     522,  149.987167,   20.000000,16385.238281, 2927.051025,    0.196295,    0.190806,16384.957031, 2926.994873,  135.558823, 2919.474365,   1406235,         1048576,001,004,000128
000, 407896064,    1555,  447.316284,   20.000000,14860.108398, 3034.420654,    1.048477,    0.574203,14859.253906,10507.546875,  406.097900, 3011.225830,   1495875,         1048576,002,000,000128
000, 100663296,     383,  110.976768,   20.000000, 6442.529297, 7602.787109,    0.198455,    0.145981, 6442.271484, 7602.814453,  103.235710, 4457.468750,    655485,         1048576,002,001,000128
000,  59244544,     225,   65.524399,   20.000000,10552.023438, 6976.920410,    0.130821,    0.072322,10552.251953,11115.167969,   63.023674, 6973.377930,    851781,         1048576,002,002,000128
000,  78118912,     297,   86.257690,   20.000000, 8123.577148,11285.307617,    0.151093,    0.112522, 8123.379395,11285.374023,   81.588234, 8722.798828,    503795,         1048576,002,003,000128
000, 119275520,     454,  129.886795,   20.000000,19176.574219,  152.391983,    0.186161,    0.156151,19176.595703, 6742.619141,  119.770439,  145.621918,   1402302,         1048576,002,004,000128
