lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004348,0000320,0000050,0001003,0002925,0003396,0003377,0000000,001024,000,000,0512
0173247,0001173,0000341,0001157,0004197,0005030,0005100,0000000,001024,000,000,0512
0007815,0000331,0000050,0001006,0006712,0007013,0007474,0000000,001024,001,000,0512
0575185,0001579,0000380,0001212,0016702,0013846,0018475,0000000,001024,001,000,0512
0006582,0000370,0000061,0001006,0005250,0005881,0005580,0000000,001024,002,000,0512
0517793,0001522,0000421,0001252,0008787,0009267,0009258,0000000,001024,002,000,0512
0006732,0000321,0000050,0001005,0005200,0005781,0005751,0000000,001024,003,000,0512
0352725,0001355,0000361,0001280,0006883,0007504,0007554,0000000,001024,003,000,0512
0004368,0000320,0000050,0001003,0002925,0003416,0003386,0000000,001024,000,001,0512
0171533,0001171,0000340,0001150,0004197,0004969,0005000,0000000,001024,000,001,0512
0007644,0000311,0000050,0001006,0006502,0006893,0007184,0000000,001024,001,001,0512
0528777,0001532,0000391,0001206,0016261,0013746,0018064,0000000,001024,001,001,0512
0006542,0000370,0000060,0001005,0005160,0005861,0005511,0000000,001024,002,001,0512
0429217,0001434,0000391,0001204,0008356,0009077,0009017,0000000,001024,002,001,0512
0006763,0000321,0000050,0001005,0005210,0005811,0005761,0000000,001024,003,001,0512
0337105,0001340,0000361,0001251,0006843,0007414,0007474,0000000,001024,003,001,0512
0004378,0000321,0000050,0001003,0002935,0003426,0003396,0000000,001024,000,002,0512
0173177,0001173,0000360,0001153,0004258,0004959,0005120,0000000,001024,000,002,0512
0007635,0000331,0000050,0001006,0006492,0006893,0007174,0000000,001024,001,002,0512
0561870,0001566,0000391,0001214,0016270,0013736,0018084,0000000,001024,001,002,0512
0006603,0000391,0000060,0001006,0005250,0005901,0005591,0000000,001024,002,002,0512
0499378,0001504,0000401,0001241,0008736,0009238,0009208,0000000,001024,002,002,0512
0006753,0000331,0000050,0001005,0005200,0005801,0005761,0000000,001024,003,002,0512
0353265,0001358,0000341,0001268,0006772,0007504,0007585,0000000,001024,003,002,0512
