tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00270126,00270126,020,00386170,00022299,00022299,001024,000,000,00016384,00270126
001,00270936,00270936,020,00387632,00022401,00022401,001024,000,000,00016384,00270936
002,00270092,00270092,020,00386896,00022414,00022414,001024,000,000,00016384,00270092
003,00270480,00270480,020,00385120,00022520,00022520,001024,000,000,00016384,00270480
004,00269710,00269710,020,00386360,00022431,00022431,001024,000,000,00016384,00269710
005,00270392,00270392,020,00386283,00022662,00022662,001024,000,000,00016384,00270392
006,00270303,00270303,020,00385598,00022694,00022694,001024,000,000,00016384,00270303
007,00270539,00270539,020,00385277,00022399,00022399,001024,000,000,00016384,00270539
008,00270288,00270288,020,00386028,00022489,00022489,001024,000,000,00016384,00270288
009,00270393,00270393,020,00386957,00022189,00022189,001024,000,000,00016384,00270393
010,00270490,00270490,020,00386177,00022439,00022439,001024,000,000,00016384,00270490
011,00270070,00270070,020,00386882,00022387,00022387,001024,000,000,00016384,00270070
012,00270344,00270344,020,00385161,00022480,00022480,001024,000,000,00016384,00270344
013,00270137,00270137,020,00386426,00022352,00022352,001024,000,000,00016384,00270137
014,00270324,00270324,020,00385794,00022564,00022564,001024,000,000,00016384,00270324
015,00270003,00270003,020,00385322,00022354,00022354,001024,000,000,00016384,00270003
016,00269442,00269442,020,00383980,00022396,00022396,001024,000,000,00016384,00269442
017,00269358,00269358,020,00385371,00022438,00022438,001024,000,000,00016384,00269358
018,00269506,00269506,020,00384032,00022123,00022123,001024,000,000,00016384,00269506
019,00269562,00269562,020,00385059,00022472,00022472,001024,000,000,00016384,00269562
020,00269426,00269426,020,00387703,00022094,00022094,001024,000,000,00016384,00269426
021,00269900,00269900,020,00384743,00022532,00022532,001024,000,000,00016384,00269900
022,00269663,00269663,020,00385368,00022234,00022234,001024,000,000,00016384,00269663
023,00269428,00269428,020,00386058,00022007,00022007,001024,000,000,00016384,00269428
024,00269486,00269486,020,00385801,00022039,00022039,001024,000,000,00016384,00269486
025,00269904,00269904,020,00386935,00022398,00022398,001024,000,000,00016384,00269904
026,00269613,00269613,020,00384779,00022518,00022518,001024,000,000,00016384,00269613
027,00269648,00269648,020,00384234,00022325,00022325,001024,000,000,00016384,00269648
028,00269847,00269847,020,00386263,00022069,00022069,001024,000,000,00016384,00269847
029,00269751,00269751,020,00383764,00022466,00022466,001024,000,000,00016384,00269751
030,00269589,00269589,020,00384491,00022328,00022328,001024,000,000,00016384,00269589
031,00269477,00269477,020,00382039,00022524,00022524,001024,000,000,00016384,00269477
000,00271243,00271243,020,00387241,00022585,00022585,001024,001,000,00016384,00271243
001,00270358,00270358,020,00385565,00022554,00022554,001024,001,000,00016384,00270358
002,00271123,00271123,020,00384701,00022526,00022526,001024,001,000,00016384,00271123
003,00271211,00271211,020,00385457,00022565,00022565,001024,001,000,00016384,00271211
004,00271032,00271032,020,00386123,00022521,00022521,001024,001,000,00016384,00271032
005,00271049,00271049,020,00386876,00022410,00022410,001024,001,000,00016384,00271049
006,00270942,00270942,020,00387205,00022384,00022384,001024,001,000,00016384,00270942
007,00270552,00270552,020,00386616,00022384,00022384,001024,001,000,00016384,00270552
008,00270589,00270589,020,00386982,00022380,00022380,001024,001,000,00016384,00270589
009,00270810,00270810,020,00385046,00022454,00022454,001024,001,000,00016384,00270810
010,00270338,00270338,020,00386145,00022450,00022450,001024,001,000,00016384,00270338
011,00271055,00271055,020,00387241,00022458,00022458,001024,001,000,00016384,00271055
012,00271024,00271024,020,00386020,00022354,00022354,001024,001,000,00016384,00271024
013,00270454,00270454,020,00385536,00022481,00022481,001024,001,000,00016384,00270454
014,00270414,00270414,020,00384757,00022579,00022579,001024,001,000,00016384,00270414
015,00270869,00270869,020,00387301,00022490,00022490,001024,001,000,00016384,00270869
016,00270078,00270078,020,00386897,00022216,00022216,001024,001,000,00016384,00270078
017,00270216,00270216,020,00387203,00022634,00022634,001024,001,000,00016384,00270216
