tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00109641,010,00055144,00000000,00000000,001024,000,000,00000016,00055144,02,0000000060466817,00015115
001,00000000,00110192,010,00055572,00000000,00000000,001024,000,000,00000016,00055572,02,0000000078046799,00015292
002,00000000,00000817,010,00000412,00000000,00000000,001024,000,000,00000016,00000412,02,0000000000790625,00000138
003,00000000,00112706,010,00056870,00000000,00000000,001024,000,000,00000016,00056870,02,0000000068024644,00015306
004,00000000,00000498,010,00000268,00000000,00000000,001024,000,000,00000016,00000268,02,0000000000686554,00000086
005,00000000,00000493,010,00000278,00000000,00000000,001024,000,000,00000016,00000278,02,0000000000625828,00000086
006,00000000,00111248,010,00055996,00000000,00000000,001024,000,000,00000016,00055996,02,0000000057841726,00015298
007,00000000,00000399,010,00000219,00000000,00000000,001024,000,000,00000016,00000219,02,0000000000680198,00000068
008,00000000,00000516,010,00000272,00000000,00000000,001024,000,000,00000016,00000272,02,0000000000718610,00000090
009,00000000,00109952,010,00055319,00000000,00000000,001024,000,000,00000016,00055319,02,0000000056430890,00015216
010,00000000,00109715,010,00055434,00000000,00000000,001024,000,000,00000016,00055434,02,0000000034951081,00015434
011,00000000,00000531,010,00000275,00000000,00000000,001024,000,000,00000016,00000275,02,0000000000621766,00000092
012,00000000,00111355,010,00056432,00000000,00000000,001024,000,000,00000016,00056432,02,0000000059261860,00015268
013,00000000,00111142,010,00056104,00000000,00000000,001024,000,000,00000016,00056104,02,0000000064780555,00015295
014,00000000,00000476,010,00000244,00000000,00000000,001024,000,000,00000016,00000244,02,0000000000710920,00000088
015,00000000,00000491,010,00000265,00000000,00000000,001024,000,000,00000016,00000265,02,0000000001456019,00000093
016,00000000,00108277,010,00054918,00000000,00000000,001024,000,000,00000016,00054918,02,0000000064908466,00015253
017,00000000,00111984,010,00056578,00000000,00000000,001024,000,000,00000016,00056578,02,0000000063667971,00015340
018,00000000,00000272,010,00000145,00000000,00000000,001024,000,000,00000016,00000145,02,0000000000638366,00000054
019,00000000,00000478,010,00000232,00000000,00000000,001024,000,000,00000016,00000232,02,0000000000659398,00000072
020,00000000,00113139,010,00057170,00000000,00000000,001024,000,000,00000016,00057170,02,0000000033742028,00015454
021,00000000,00113178,010,00056822,00000000,00000000,001024,000,000,00000016,00056822,02,0000000057663018,00015452
022,00000000,00000561,010,00000268,00000000,00000000,001024,000,000,00000016,00000268,02,0000000000731990,00000099
023,00000000,00000367,010,00000197,00000000,00000000,001024,000,000,00000016,00000197,02,0000000000771480,00000074
024,00000000,00113618,010,00057428,00000000,00000000,001024,000,000,00000016,00057428,02,0000000036144359,00015689
025,00000000,00113584,010,00057271,00000000,00000000,001024,000,000,00000016,00057271,02,0000000052784900,00015755
026,00000000,00000469,010,00000246,00000000,00000000,001024,000,000,00000016,00000246,02,0000000000700161,00000087
027,00000000,00000601,010,00000315,00000000,00000000,001024,000,000,00000016,00000315,02,0000000000913234,00000107
028,00000000,00110748,010,00055624,00000000,00000000,001024,000,000,00000016,00055624,02,0000000060701912,00015301
029,00000000,00111133,010,00056190,00000000,00000000,001024,000,000,00000016,00056190,02,0000000060453609,00015428
030,00000000,00000567,010,00000275,00000000,00000000,001024,000,000,00000016,00000275,02,0000000000706686,00000092
031,00000000,00000552,010,00000290,00000000,00000000,001024,000,000,00000016,00000290,02,0000000000769790,00000090
000,00000000,00107417,010,00054188,00000000,00000000,001024,001,000,00000016,00054188,02,0000000045913165,00015309
001,00000000,00000489,010,00000250,00000000,00000000,001024,001,000,00000016,00000250,02,0000000000501733,00000070
002,00000000,00000501,010,00000238,00000000,00000000,001024,001,000,00000016,00000238,02,0000000000603997,00000070
003,00000000,00107032,010,00053906,00000000,00000000,001024,001,000,00000016,00053906,02,0000000034900918,00015286
004,00000000,00105215,010,00053115,00000000,00000000,001024,001,000,00000016,00053115,02,0000000028218038,00015165
005,00000000,00105364,010,00053221,00000000,00000000,001024,001,000,00000016,00053221,02,0000000034681700,00015184
006,00000000,00000563,010,00000304,00000000,00000000,001024,001,000,00000016,00000304,02,0000000000579683,00000076
007,00000000,00103857,010,00052587,00000000,00000000,001024,001,000,00000016,00052587,02,0000000028622711,00015039
008,00000000,00000564,010,00000307,00000000,00000000,001024,001,000,00000016,00000307,02,0000000000607138,00000101
009,00000000,00000558,010,00000288,00000000,00000000,001024,001,000,00000016,00000288,02,0000000000556902,00000082
010,00000000,00105589,010,00053204,00000000,00000000,001024,001,000,00000016,00053204,02,0000000038096872,00015291
011,00000000,00106607,010,00053916,00000000,00000000,001024,001,000,00000016,00053916,02,0000000028789377,00015315
012,00000000,00000596,010,00000302,00000000,00000000,001024,001,000,00000016,00000302,02,0000000000536285,00000082
013,00000000,00000457,010,00000249,00000000,00000000,001024,001,000,00000016,00000249,02,0000000000483726,00000071
014,00000000,00105300,010,00053254,00000000,00000000,001024,001,000,00000016,00053254,02,0000000037123853,00015281
015,00000000,00000547,010,00000280,00000000,00000000,001024,001,000,00000016,00000280,02,0000000000555247,00000093
016,00000000,00108521,010,00054706,00000000,00000000,001024,001,000,00000016,00054706,02,0000000032014736,00015518
017,00000000,00000655,010,00000368,00000000,00000000,001024,001,000,00000016,00000368,02,0000000000606728,00000096
018,00000000,00106197,010,00053346,00000000,00000000,001024,001,000,00000016,00053346,02,0000000028516716,00015299
019,00000000,00000441,010,00000216,00000000,00000000,001024,001,000,00000016,00000216,02,0000000000555447,00000063
020,00000000,00106473,010,00053819,00000000,00000000,001024,001,000,00000016,00053819,02,0000000032521655,00015385
021,00000000,00000676,010,00000370,00000000,00000000,001024,001,000,00000016,00000370,02,0000000000583250,00000105
022,00000000,00105368,010,00053171,00000000,00000000,001024,001,000,00000016,00053171,02,0000000026797665,00015222
023,00000000,00000430,010,00000220,00000000,00000000,001024,001,000,00000016,00000220,02,0000000000527354,00000072
024,00000000,00107741,010,00054436,00000000,00000000,001024,001,000,00000016,00054436,02,0000000034757667,00015419
025,00000000,00000447,010,00000247,00000000,00000000,001024,001,000,00000016,00000247,02,0000000000581467,00000078
026,00000000,00104433,010,00052875,00000000,00000000,001024,001,000,00000016,00052875,02,0000000034733263,00014962
027,00000000,00000542,010,00000257,00000000,00000000,001024,001,000,00000016,00000257,02,0000000001325509,00000082
028,00000000,00106537,010,00053952,00000000,00000000,001024,001,000,00000016,00053952,02,0000000030854301,00015459
029,00000000,00000589,010,00000285,00000000,00000000,001024,001,000,00000016,00000285,02,0000000000608046,00000069
030,00000000,00107157,010,00054144,00000000,00000000,001024,001,000,00000016,00054144,02,0000000026175783,00015255
031,00000000,00000489,010,00000243,00000000,00000000,001024,001,000,00000016,00000243,02,0000000000559747,00000072
000,00000000,00059427,010,00029901,00000000,00000000,001024,002,000,00000016,00029901,02,0000000023011485,00012750
001,00000000,00059609,010,00029874,00000000,00000000,001024,002,000,00000016,00029874,02,0000000020796241,00012600
002,00000000,00040167,010,00020182,00000000,00000000,001024,002,000,00000016,00020182,02,0000000029044115,00008948
003,00000000,00059276,010,00029679,00000000,00000000,001024,002,000,00000016,00029679,02,0000000025035667,00012500
004,00000000,00041439,010,00020820,00000000,00000000,001024,002,000,00000016,00020820,02,0000000028861888,00009318
005,00000000,00040177,010,00020163,00000000,00000000,001024,002,000,00000016,00020163,02,0000000027243807,00008943
006,00000000,00058981,010,00029640,00000000,00000000,001024,002,000,00000016,00029640,02,0000000024460244,00012708
007,00000000,00059569,010,00029899,00000000,00000000,001024,002,000,00000016,00029899,02,0000000023122023,00012675
008,00000000,00059336,010,00029807,00000000,00000000,001024,002,000,00000016,00029807,02,0000000023826220,00012557
009,00000000,00040194,010,00020197,00000000,00000000,001024,002,000,00000016,00020197,02,0000000029643445,00009064
010,00000000,00059001,010,00029692,00000000,00000000,001024,002,000,00000016,00029692,02,0000000023746104,00012544
011,00000000,00040465,010,00020315,00000000,00000000,001024,002,000,00000016,00020315,02,0000000026994002,00008897
012,00000000,00039747,010,00020063,00000000,00000000,001024,002,000,00000016,00020063,02,0000000029143611,00008940
013,00000000,00040811,010,00020597,00000000,00000000,001024,002,000,00000016,00020597,02,0000000027089993,00009103
014,00000000,00059231,010,00029798,00000000,00000000,001024,002,000,00000016,00029798,02,0000000027689489,00012660
015,00000000,00040569,010,00020172,00000000,00000000,001024,002,000,00000016,00020172,02,0000000028143796,00009124
016,00000000,00058819,010,00029420,00000000,00000000,001024,002,000,00000016,00029420,02,0000000030369016,00012477
017,00000000,00039667,010,00019905,00000000,00000000,001024,002,000,00000016,00019905,02,0000000032724975,00008915
018,00000000,00058981,010,00029600,00000000,00000000,001024,002,000,00000016,00029600,02,0000000034985228,00012493
019,00000000,00039779,010,00020122,00000000,00000000,001024,002,000,00000016,00020122,02,0000000026816893,00008991
020,00000000,00059499,010,00029781,00000000,00000000,001024,002,000,00000016,00029781,02,0000000030055037,00012762
021,00000000,00040168,010,00020209,00000000,00000000,001024,002,000,00000016,00020209,02,0000000026080396,00008968
022,00000000,00059642,010,00029838,00000000,00000000,001024,002,000,00000016,00029838,02,0000000026489416,00012726
023,00000000,00039718,010,00020094,00000000,00000000,001024,002,000,00000016,00020094,02,0000000029210813,00009133
024,00000000,00059438,010,00029775,00000000,00000000,001024,002,000,00000016,00029775,02,0000000035907447,00012541
025,00000000,00040313,010,00020275,00000000,00000000,001024,002,000,00000016,00020275,02,0000000029467595,00008989
026,00000000,00058613,010,00029417,00000000,00000000,001024,002,000,00000016,00029417,02,0000000028533605,00012506
027,00000000,00059392,010,00029846,00000000,00000000,001024,002,000,00000016,00029846,02,0000000028622160,00012628
028,00000000,00040419,010,00020287,00000000,00000000,001024,002,000,00000016,00020287,02,0000000025060303,00009096
029,00000000,00039311,010,00019861,00000000,00000000,001024,002,000,00000016,00019861,02,0000000028208652,00008959
030,00000000,00059385,010,00029827,00000000,00000000,001024,002,000,00000016,00029827,02,0000000025385886,00012519
031,00000000,00041028,010,00020604,00000000,00000000,001024,002,000,00000016,00020604,02,0000000031082332,00009153
000,00000000,00058033,010,00029032,00000000,00000000,001024,003,000,00000016,00029032,02,0000000023541854,00012634
001,00000000,00040906,010,00020546,00000000,00000000,001024,003,000,00000016,00020546,02,0000000028463732,00009222
002,00000000,00058499,010,00029366,00000000,00000000,001024,003,000,00000016,00029366,02,0000000022890905,00012647
003,00000000,00041084,010,00020580,00000000,00000000,001024,003,000,00000016,00020580,02,0000000029746382,00009163
004,00000000,00058783,010,00029547,00000000,00000000,001024,003,000,00000016,00029547,02,0000000026509870,00012814
005,00000000,00040851,010,00020531,00000000,00000000,001024,003,000,00000016,00020531,02,0000000027347036,00009346
006,00000000,00058350,010,00029191,00000000,00000000,001024,003,000,00000016,00029191,02,0000000027074205,00012623
007,00000000,00041541,010,00020910,00000000,00000000,001024,003,000,00000016,00020910,02,0000000027172761,00009365
008,00000000,00040851,010,00020460,00000000,00000000,001024,003,000,00000016,00020460,02,0000000030254477,00009403
009,00000000,00058630,010,00029420,00000000,00000000,001024,003,000,00000016,00029420,02,0000000027237540,00012753
010,00000000,00042164,010,00021176,00000000,00000000,001024,003,000,00000016,00021176,02,0000000030556322,00009616
011,00000000,00059066,010,00029637,00000000,00000000,001024,003,000,00000016,00029637,02,0000000021023763,00012784
012,00000000,00058367,010,00029421,00000000,00000000,001024,003,000,00000016,00029421,02,0000000021931188,00012765
013,00000000,00058019,010,00029220,00000000,00000000,001024,003,000,00000016,00029220,02,0000000022101590,00012664
014,00000000,00058740,010,00029595,00000000,00000000,001024,003,000,00000016,00029595,02,0000000022473044,00012717
015,00000000,00041972,010,00021219,00000000,00000000,001024,003,000,00000016,00021219,02,0000000030984412,00009459
016,00000000,00041657,010,00020572,00000000,00000000,001024,003,000,00000016,00020572,02,0000000029064729,00009346
017,00000000,00058529,010,00029501,00000000,00000000,001024,003,000,00000016,00029501,02,0000000022879718,00012711
018,00000000,00058105,010,00029260,00000000,00000000,001024,003,000,00000016,00029260,02,0000000025646676,00012826
019,00000000,00041120,010,00020643,00000000,00000000,001024,003,000,00000016,00020643,02,0000000028068185,00009330
020,00000000,00058188,010,00029216,00000000,00000000,001024,003,000,00000016,00029216,02,0000000031393002,00012681
021,00000000,00058956,010,00029493,00000000,00000000,001024,003,000,00000016,00029493,02,0000000027258828,00012724
022,00000000,00058771,010,00029390,00000000,00000000,001024,003,000,00000016,00029390,02,0000000026777206,00012572
023,00000000,00041736,010,00020969,00000000,00000000,001024,003,000,00000016,00020969,02,0000000030186879,00009570
024,00000000,00040589,010,00020438,00000000,00000000,001024,003,000,00000016,00020438,02,0000000031140792,00009209
025,00000000,00040799,010,00020715,00000000,00000000,001024,003,000,00000016,00020715,02,0000000027267953,00009345
026,00000000,00041222,010,00020963,00000000,00000000,001024,003,000,00000016,00020963,02,0000000038580719,00009527
027,00000000,00041810,010,00020633,00000000,00000000,001024,003,000,00000016,00020633,02,0000000031695412,00009184
028,00000000,00042312,010,00021191,00000000,00000000,001024,003,000,00000016,00021191,02,0000000026686587,00009460
029,00000000,00058613,010,00029410,00000000,00000000,001024,003,000,00000016,00029410,02,0000000029052427,00012726
030,00000000,00058504,010,00029393,00000000,00000000,001024,003,000,00000016,00029393,02,0000000025123932,00012724
031,00000000,00041386,010,00020833,00000000,00000000,001024,003,000,00000016,00020833,02,0000000030534931,00009445
000,00000000,00000042,010,00000018,00000000,00000000,001024,000,001,00000016,00000018,02,0000000000500489,00000002
001,00000000,00102669,010,00051880,00000000,00000000,001024,000,001,00000016,00051880,02,0000000045074445,00012399
002,00000000,00000103,010,00000060,00000000,00000000,001024,000,001,00000016,00000060,02,0000000000487594,00000004
003,00000000,00103985,010,00051942,00000000,00000000,001024,000,001,00000016,00051942,02,0000000026814127,00012552
004,00000000,00000086,010,00000049,00000000,00000000,001024,000,001,00000016,00000049,02,0000000000423790,00000005
005,00000000,00102505,010,00051815,00000000,00000000,001024,000,001,00000016,00051815,02,0000000071333763,00012333
006,00000000,00000011,010,00000006,00000000,00000000,001024,000,001,00000016,00000006,02,0000000000423544,00000002
007,00000000,00102355,010,00051600,00000000,00000000,001024,000,001,00000016,00051600,02,0000000066752017,00012451
008,00000000,00000064,010,00000032,00000000,00000000,001024,000,001,00000016,00000032,02,0000000000435221,00000005
009,00000000,00000113,010,00000065,00000000,00000000,001024,000,001,00000016,00000065,02,0000000000526974,00000008
010,00000000,00102131,010,00051377,00000000,00000000,001024,000,001,00000016,00051377,02,0000000050321129,00012466
011,00000000,00103056,010,00051871,00000000,00000000,001024,000,001,00000016,00051871,02,0000000040699996,00012505
012,00000000,00000011,010,00000009,00000000,00000000,001024,000,001,00000016,00000009,02,0000000000440311,00000002
013,00000000,00103585,010,00051784,00000000,00000000,001024,000,001,00000016,00051784,02,0000000042228746,00012520
014,00000000,00102909,010,00051994,00000000,00000000,001024,000,001,00000016,00051994,02,0000000051780656,00012560
015,00000000,00000065,010,00000038,00000000,00000000,001024,000,001,00000016,00000038,02,0000000000440679,00000005
016,00000000,00000046,010,00000023,00000000,00000000,001024,000,001,00000016,00000023,02,0000000000444751,00000006
017,00000000,00101191,010,00050798,00000000,00000000,001024,000,001,00000016,00050798,02,0000000039374128,00012172
018,00000000,00000067,010,00000035,00000000,00000000,001024,000,001,00000016,00000035,02,0000000000447970,00000005
019,00000000,00103600,010,00052216,00000000,00000000,001024,000,001,00000016,00052216,02,0000000024758459,00012613
020,00000000,00104262,010,00052505,00000000,00000000,001024,000,001,00000016,00052505,02,0000000031997368,00012472
021,00000000,00000017,010,00000011,00000000,00000000,001024,000,001,00000016,00000011,02,0000000000440993,00000001
022,00000000,00000092,010,00000050,00000000,00000000,001024,000,001,00000016,00000050,02,0000000000500750,00000003
023,00000000,00102079,010,00051798,00000000,00000000,001024,000,001,00000016,00051798,02,0000000025543582,00012398
024,00000000,00101672,010,00051379,00000000,00000000,001024,000,001,00000016,00051379,02,0000000028633615,00012398
025,00000000,00103282,010,00052128,00000000,00000000,001024,000,001,00000016,00052128,02,0000000035427386,00012452
026,00000000,00000071,010,00000036,00000000,00000000,001024,000,001,00000016,00000036,02,0000000000496603,00000006
027,00000000,00102463,010,00051474,00000000,00000000,001024,000,001,00000016,00051474,02,0000000028537287,00012400
028,00000000,00000036,010,00000019,00000000,00000000,001024,000,001,00000016,00000019,02,0000000000506670,00000001
029,00000000,00104132,010,00052467,00000000,00000000,001024,000,001,00000016,00052467,02,0000000040232319,00012650
030,00000000,00000089,010,00000045,00000000,00000000,001024,000,001,00000016,00000045,02,0000000000516339,00000004
031,00000000,00000060,010,00000035,00000000,00000000,001024,000,001,00000016,00000035,02,0000000000436927,00000003
000,00000000,00000019,010,00000011,00000000,00000000,001024,001,001,00000016,00000011,02,0000000000365225,00000002
001,00000000,00107344,010,00053834,00000000,00000000,001024,001,001,00000016,00053834,02,0000000031190245,00012743
002,00000000,00106395,010,00053863,00000000,00000000,001024,001,001,00000016,00053863,02,0000000044432819,00012711
003,00000000,00106162,010,00053490,00000000,00000000,001024,001,001,00000016,00053490,02,0000000031603438,00012733
004,00000000,00000019,010,00000017,00000000,00000000,001024,001,001,00000016,00000017,02,0000000000252301,00000003
005,00000000,00000032,010,00000016,00000000,00000000,001024,001,001,00000016,00000016,02,0000000000274737,00000003
006,00000000,00105767,010,00053145,00000000,00000000,001024,001,001,00000016,00053145,02,0000000043643792,00012785
007,00000000,00000043,010,00000022,00000000,00000000,001024,001,001,00000016,00000022,02,0000000000295559,00000006
008,00000000,00000045,010,00000031,00000000,00000000,001024,001,001,00000016,00000031,02,0000000000298374,00000002
009,00000000,00105648,010,00053255,00000000,00000000,001024,001,001,00000016,00053255,02,0000000046711031,00012601
010,00000000,00105139,010,00053265,00000000,00000000,001024,001,001,00000016,00053265,02,0000000030859613,00012591
011,00000000,00106765,010,00053643,00000000,00000000,001024,001,001,00000016,00053643,02,0000000030922439,00012813
012,00000000,00000051,010,00000022,00000000,00000000,001024,001,001,00000016,00000022,02,0000000000293125,00000003
013,00000000,00000023,010,00000012,00000000,00000000,001024,001,001,00000016,00000012,02,0000000000297510,00000000
014,00000000,00106148,010,00053697,00000000,00000000,001024,001,001,00000016,00053697,02,0000000045942481,00012904
015,00000000,00000031,010,00000016,00000000,00000000,001024,001,001,00000016,00000016,02,0000000000300268,00000003
016,00000000,00000026,010,00000017,00000000,00000000,001024,001,001,00000016,00000017,02,0000000000248683,00000003
017,00000000,00103145,010,00052227,00000000,00000000,001024,001,001,00000016,00052227,02,0000000051607318,00012447
018,00000000,00105174,010,00052998,00000000,00000000,001024,001,001,00000016,00052998,02,0000000045878881,00012607
019,00000000,00105726,010,00053511,00000000,00000000,001024,001,001,00000016,00053511,02,0000000034383182,00012997
020,00000000,00000033,010,00000018,00000000,00000000,001024,001,001,00000016,00000018,02,0000000000285664,00000002
021,00000000,00000041,010,00000020,00000000,00000000,001024,001,001,00000016,00000020,02,0000000000270677,00000004
022,00000000,00000038,010,00000027,00000000,00000000,001024,001,001,00000016,00000027,02,0000000000258587,00000004
023,00000000,00105139,010,00053282,00000000,00000000,001024,001,001,00000016,00053282,02,0000000033084646,00012725
024,00000000,00105815,010,00053575,00000000,00000000,001024,001,001,00000016,00053575,02,0000000037509097,00012707
025,00000000,00103712,010,00052033,00000000,00000000,001024,001,001,00000016,00052033,02,0000000048564085,00012563
026,00000000,00000015,010,00000008,00000000,00000000,001024,001,001,00000016,00000008,02,0000000000245685,00000003
027,00000000,00000021,010,00000011,00000000,00000000,001024,001,001,00000016,00000011,02,0000000000281688,00000002
028,00000000,00000060,010,00000026,00000000,00000000,001024,001,001,00000016,00000026,02,0000000000256532,00000004
029,00000000,00106879,010,00053688,00000000,00000000,001024,001,001,00000016,00053688,02,0000000047699239,00012777
030,00000000,00000013,010,00000009,00000000,00000000,001024,001,001,00000016,00000009,02,0000000000263575,00000002
031,00000000,00103636,010,00052450,00000000,00000000,001024,001,001,00000016,00052450,02,0000000048680053,00012451
000,00000000,00069759,010,00035128,00000000,00000000,001024,002,001,00000016,00035128,02,0000000016214576,00011557
001,00000000,00070131,010,00035429,00000000,00000000,001024,002,001,00000016,00035429,02,0000000015315509,00011760
002,00000000,00068387,010,00034554,00000000,00000000,001024,002,001,00000016,00034554,02,0000000015785665,00011248
003,00000000,00030194,010,00015051,00000000,00000000,001024,002,001,00000016,00015051,02,0000000016776949,00005434
004,00000000,00069489,010,00034956,00000000,00000000,001024,002,001,00000016,00034956,02,0000000025494966,00011486
005,00000000,00031011,010,00015535,00000000,00000000,001024,002,001,00000016,00015535,02,0000000016960489,00005583
006,00000000,00029346,010,00014777,00000000,00000000,001024,002,001,00000016,00014777,02,0000000016148065,00005368
007,00000000,00030959,010,00015490,00000000,00000000,001024,002,001,00000016,00015490,02,0000000016780393,00005594
008,00000000,00029489,010,00014838,00000000,00000000,001024,002,001,00000016,00014838,02,0000000018596122,00005347
009,00000000,00069997,010,00034976,00000000,00000000,001024,002,001,00000016,00034976,02,0000000027520344,00011532
010,00000000,00028740,010,00014336,00000000,00000000,001024,002,001,00000016,00014336,02,0000000017658222,00005136
011,00000000,00030367,010,00015145,00000000,00000000,001024,002,001,00000016,00015145,02,0000000018675765,00005518
012,00000000,00070024,010,00034866,00000000,00000000,001024,002,001,00000016,00034866,02,0000000024993013,00011455
013,00000000,00030485,010,00015247,00000000,00000000,001024,002,001,00000016,00015247,02,0000000019003921,00005544
014,00000000,00068804,010,00034636,00000000,00000000,001024,002,001,00000016,00034636,02,0000000024204601,00011478
015,00000000,00070188,010,00035153,00000000,00000000,001024,002,001,00000016,00035153,02,0000000023334101,00011552
016,00000000,00029403,010,00014802,00000000,00000000,001024,002,001,00000016,00014802,02,0000000019276329,00005335
017,00000000,00031053,010,00015545,00000000,00000000,001024,002,001,00000016,00015545,02,0000000021716231,00005647
018,00000000,00070464,010,00035326,00000000,00000000,001024,002,001,00000016,00035326,02,0000000022835671,00011629
019,00000000,00070130,010,00035197,00000000,00000000,001024,002,001,00000016,00035197,02,0000000024956775,00011561
020,00000000,00070324,010,00035658,00000000,00000000,001024,002,001,00000016,00035658,02,0000000028340837,00011701
021,00000000,00069428,010,00035036,00000000,00000000,001024,002,001,00000016,00035036,02,0000000023508181,00011529
022,00000000,00030993,010,00015449,00000000,00000000,001024,002,001,00000016,00015449,02,0000000019118061,00005527
023,00000000,00029862,010,00014940,00000000,00000000,001024,002,001,00000016,00014940,02,0000000020087490,00005399
024,00000000,00068872,010,00034758,00000000,00000000,001024,002,001,00000016,00034758,02,0000000027769762,00011515
025,00000000,00069345,010,00034890,00000000,00000000,001024,002,001,00000016,00034890,02,0000000024055802,00011642
026,00000000,00029834,010,00014935,00000000,00000000,001024,002,001,00000016,00014935,02,0000000025143112,00005465
027,00000000,00070111,010,00034826,00000000,00000000,001024,002,001,00000016,00034826,02,0000000027711562,00011330
028,00000000,00069983,010,00035112,00000000,00000000,001024,002,001,00000016,00035112,02,0000000022641450,00011572
029,00000000,00029720,010,00014964,00000000,00000000,001024,002,001,00000016,00014964,02,0000000019843913,00005397
030,00000000,00030644,010,00015300,00000000,00000000,001024,002,001,00000016,00015300,02,0000000016599324,00005512
031,00000000,00029175,010,00014577,00000000,00000000,001024,002,001,00000016,00014577,02,0000000020278748,00005330
000,00000000,00068757,010,00034519,00000000,00000000,001024,003,001,00000016,00034519,02,0000000014328220,00011490
001,00000000,00070377,010,00035154,00000000,00000000,001024,003,001,00000016,00035154,02,0000000013447500,00011508
002,00000000,00069334,010,00034644,00000000,00000000,001024,003,001,00000016,00034644,02,0000000014121949,00011353
003,00000000,00030771,010,00015469,00000000,00000000,001024,003,001,00000016,00015469,02,0000000017594173,00005636
004,00000000,00031217,010,00015788,00000000,00000000,001024,003,001,00000016,00015788,02,0000000017244896,00005630
005,00000000,00068899,010,00034697,00000000,00000000,001024,003,001,00000016,00034697,02,0000000024320907,00011474
006,00000000,00032297,010,00016018,00000000,00000000,001024,003,001,00000016,00016018,02,0000000017050199,00005718
007,00000000,00030181,010,00015148,00000000,00000000,001024,003,001,00000016,00015148,02,0000000016059251,00005452
008,00000000,00068718,010,00034450,00000000,00000000,001024,003,001,00000016,00034450,02,0000000023374691,00011549
009,00000000,00069488,010,00034828,00000000,00000000,001024,003,001,00000016,00034828,02,0000000023464619,00011457
010,00000000,00030422,010,00015072,00000000,00000000,001024,003,001,00000016,00015072,02,0000000019681309,00005507
011,00000000,00030381,010,00015106,00000000,00000000,001024,003,001,00000016,00015106,02,0000000018988386,00005606
012,00000000,00068080,010,00034125,00000000,00000000,001024,003,001,00000016,00034125,02,0000000022472348,00011443
013,00000000,00030664,010,00015348,00000000,00000000,001024,003,001,00000016,00015348,02,0000000018648171,00005551
014,00000000,00069164,010,00034749,00000000,00000000,001024,003,001,00000016,00034749,02,0000000021968302,00011371
015,00000000,00030210,010,00015069,00000000,00000000,001024,003,001,00000016,00015069,02,0000000018225761,00005492
016,00000000,00068675,010,00034556,00000000,00000000,001024,003,001,00000016,00034556,02,0000000020896033,00011427
017,00000000,00068703,010,00034398,00000000,00000000,001024,003,001,00000016,00034398,02,0000000022236177,00011408
018,00000000,00069163,010,00035011,00000000,00000000,001024,003,001,00000016,00035011,02,0000000024729670,00011583
019,00000000,00069266,010,00034857,00000000,00000000,001024,003,001,00000016,00034857,02,0000000025793891,00011410
020,00000000,00070085,010,00035256,00000000,00000000,001024,003,001,00000016,00035256,02,0000000028877979,00011620
021,00000000,00068660,010,00034468,00000000,00000000,001024,003,001,00000016,00034468,02,0000000024305336,00011474
022,00000000,00031126,010,00015531,00000000,00000000,001024,003,001,00000016,00015531,02,0000000018004841,00005569
023,00000000,00030625,010,00015456,00000000,00000000,001024,003,001,00000016,00015456,02,0000000019128240,00005649
024,00000000,00031499,010,00015744,00000000,00000000,001024,003,001,00000016,00015744,02,0000000020541926,00005660
025,00000000,00029891,010,00014812,00000000,00000000,001024,003,001,00000016,00014812,02,0000000017152204,00005543
026,00000000,00030481,010,00015217,00000000,00000000,001024,003,001,00000016,00015217,02,0000000024746857,00005637
027,00000000,00030916,010,00015643,00000000,00000000,001024,003,001,00000016,00015643,02,0000000021280046,00005722
028,00000000,00068770,010,00034555,00000000,00000000,001024,003,001,00000016,00034555,02,0000000022299794,00011632
029,00000000,00030922,010,00015557,00000000,00000000,001024,003,001,00000016,00015557,02,0000000019243579,00005615
030,00000000,00030304,010,00015141,00000000,00000000,001024,003,001,00000016,00015141,02,0000000016543359,00005575
031,00000000,00069959,010,00034901,00000000,00000000,001024,003,001,00000016,00034901,02,0000000024895311,00011616
000,00000000,00096483,010,00048769,00000000,00000000,001024,000,002,00000016,00048769,02,0000000050772455,00011169
001,00000000,00000010,010,00000007,00000000,00000000,001024,000,002,00000016,00000007,02,0000000000368655,00000001
002,00000000,00099259,010,00050169,00000000,00000000,001024,000,002,00000016,00050169,02,0000000044795293,00011157
003,00000000,00000026,010,00000007,00000000,00000000,001024,000,002,00000016,00000007,02,0000000000407808,00000003
004,00000000,00000009,010,00000004,00000000,00000000,001024,000,002,00000016,00000004,02,0000000000377868,00000000
005,00000000,00098283,010,00049544,00000000,00000000,001024,000,002,00000016,00049544,02,0000000045243968,00011238
006,00000000,00099099,010,00050048,00000000,00000000,001024,000,002,00000016,00050048,02,0000000042769911,00011246
007,00000000,00000016,010,00000008,00000000,00000000,001024,000,002,00000016,00000008,02,0000000000401452,00000001
