tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     10137,   10137,    1.831662
001,     10480,   10480,    1.921220
002,     10267,   10267,    1.901960
003,     10611,   10611,    1.836390
004,     10044,   10044,    1.843110
005,     10450,   10450,    1.707258
006,     10297,   10297,    2.003640
007,     10306,   10306,    1.801305
008,     10192,   10192,    1.954988
009,     10199,   10199,    1.780000
010,     10051,   10051,    1.892440
011,     10026,   10026,    1.783544
012,      9994,    9994,    1.854766
013,     10167,   10167,    1.793647
014,      9946,    9946,    1.851962
015,     10457,   10457,    1.674270
016,     10298,   10298,    1.945332
017,     10239,   10239,    1.653788
018,     10083,   10083,    1.878282
019,     10306,   10306,    1.911335
020,     10529,   10529,    1.926024
021,     10401,   10401,    1.848983
022,     10106,   10106,    1.895965
023,     10245,   10245,    1.816371
024,     10237,   10237,    1.864702
025,     10229,   10229,    1.755379
026,     10199,   10199,    1.832697
027,     10320,   10320,    1.704735
028,      9895,    9895,    1.802903
-------------------------------------------------------------------------------------------------------

RUN 1
000,     10266,   10266,    1.856469
001,     10575,   10575,    1.933431
002,     10311,   10311,    1.943815
003,     10375,   10375,    1.724250
004,     10331,   10331,    1.973164
005,     10537,   10537,    1.697809
006,      9981,    9981,    1.915773
007,     10633,   10633,    1.826560
008,     10260,   10260,    1.908209
009,     10719,   10719,    1.771430
010,     10205,   10205,    1.930493
011,     10229,   10229,    1.794338
012,     10200,   10200,    1.895020
013,     10280,   10280,    1.760235
014,     10242,   10242,    1.921005
015,     10311,   10311,    1.747295
016,     10018,   10018,    1.996975
017,     10669,   10669,    1.734603
018,     10255,   10255,    1.997575
019,     10340,   10340,    1.850849
020,     11178,   11178,    2.047023
021,     10348,   10348,    1.785157
022,     10311,   10311,    2.018155
023,      9959,    9959,    1.780750
024,     10474,   10474,    2.018589
025,     10299,   10299,    1.798408
026,     10104,   10104,    1.777774
027,     10439,   10439,    1.779076
028,      9949,    9949,    1.914510
-------------------------------------------------------------------------------------------------------

RUN 2
000,     10392,   10392,    1.918249
001,     10468,   10468,    1.919958
002,     10522,   10522,    2.044858
003,     10271,   10271,    1.937373
004,      9924,    9924,    1.785623
005,     10433,   10433,    1.751005
006,     10302,   10302,    1.893227
007,     10349,   10349,    1.751915
008,     10054,   10054,    1.855801
009,     10336,   10336,    1.850451
010,     10036,   10036,    1.971107
011,     10566,   10566,    1.721412
012,     10049,   10049,    1.793681
013,     10700,   10700,    1.908113
014,      9964,    9964,    1.794920
015,     10493,   10493,    1.739375
016,     10111,   10111,    1.884281
017,     10506,   10506,    1.717312
018,     10195,   10195,    1.891610
019,     10703,   10703,    1.802543
020,     10580,   10580,    1.973970
021,     10504,   10504,    1.843975
022,     10119,   10119,    1.865847
023,     10235,   10235,    1.868454
024,     10176,   10176,    1.983081
025,     10334,   10334,    1.747407
026,     10232,   10232,    2.039498
027,     10394,   10394,    1.905421
028,     10071,   10071,    2.161628
-------------------------------------------------------------------------------------------------------

RUN 3
000,      9961,    9961,    1.801169
001,     10765,   10765,    1.842585
002,     10625,   10625,    1.975804
003,     10576,   10576,    1.922935
004,     10270,   10270,    1.916826
005,     10734,   10734,    1.817920
006,     10130,   10130,    1.781091
007,     10716,   10716,    1.765506
008,     10206,   10206,    1.823281
009,     10616,   10616,    1.956905
010,     10285,   10285,    1.926762
011,     10093,   10093,    1.643256
012,     10252,   10252,    1.854371
013,     10341,   10341,    1.753715
014,     10251,   10251,    1.927649
015,     10790,   10790,    1.750674
016,     10112,   10112,    1.861797
017,     10800,   10800,    1.810197
018,     10305,   10305,    1.848790
019,     10261,   10261,    1.725592
020,     10127,   10127,    1.838771
021,     10443,   10443,    1.850888
022,     10273,   10273,    1.970796
023,     10264,   10264,    1.806315
024,     10424,   10424,    1.897659
025,     10687,   10687,    1.867339
026,     10220,   10220,    2.070650
027,     10261,   10261,    1.946420
028,     10109,   10109,    2.081988
-------------------------------------------------------------------------------------------------------

RUN 4
000,     10360,   10360,    1.870338
001,     10792,   10792,    1.886533
002,     10293,   10293,    1.981419
003,     10299,   10299,    1.922153
004,     10058,   10058,    1.873959
005,     10324,   10324,    1.774600
006,     10466,   10466,    1.815256
007,     10646,   10646,    1.750818
008,     10150,   10150,    1.767556
009,     10460,   10460,    1.838400
010,     10177,   10177,    1.991665
011,     10082,   10082,    1.624055
012,     10074,   10074,    1.767386
013,     10190,   10190,    1.837563
014,     10099,   10099,    1.947506
015,     10657,   10657,    1.764114
016,     10102,   10102,    1.932710
017,     10347,   10347,    1.649822
018,     10202,   10202,    1.821174
019,     10721,   10721,    1.802645
020,     10270,   10270,    1.930633
021,     10309,   10309,    1.798730
022,     10243,   10243,    1.812724
023,     10176,   10176,    1.811792
024,     10253,   10253,    1.934898
025,     10555,   10555,    1.761098
026,     10199,   10199,    2.008568
027,     10321,   10321,    1.863881
028,      9957,    9957,    2.083483
-------------------------------------------------------------------------------------------------------

